,문서 번호,가장 비중이 높은 토픽,가장 높은 토픽의 비중,각 토픽의 비중
16,16,0.0,0.4938947,"[(0, 0.4938947), (1, 0.12316503), (3, 0.29966447), (4, 0.06474525)]"
17,17,1.0,0.6372691,"[(0, 0.015215955), (1, 0.6372691), (2, 0.17805304), (3, 0.015222742), (4, 0.13902432), (5, 0.01521483)]"
18,18,5.0,0.522419,"[(0, 0.018518554), (1, 0.4028714), (2, 0.018948914), (3, 0.018617991), (4, 0.018624134), (5, 0.522419)]"
19,19,4.0,0.6426166,"[(0, 0.011943472), (1, 0.011978172), (2, 0.30959272), (3, 0.011919312), (4, 0.6426166), (5, 0.011949676)]"
20,20,3.0,0.83861923,"[(2, 0.06372223), (3, 0.83861923), (4, 0.07112122)]"
21,21,1.0,0.8329054,"[(0, 0.03333335), (1, 0.8329054), (2, 0.033333354), (3, 0.033443745), (4, 0.033333354), (5, 0.033650815)]"
22,22,3.0,0.38889578,"[(0, 0.05555558), (1, 0.055555586), (2, 0.055555593), (3, 0.38889578), (4, 0.055555582), (5, 0.3888819)]"
23,23,3.0,0.66734976,"[(0, 0.011943452), (1, 0.28487462), (2, 0.011939956), (3, 0.66734976), (4, 0.011904773), (5, 0.0119874235)]"
24,24,3.0,0.765838,"[(0, 0.15026872), (1, 0.021149809), (2, 0.020866478), (3, 0.765838), (4, 0.021043537), (5, 0.020833403)]"
25,25,4.0,0.35946918,"[(3, 0.28331003), (4, 0.35946918), (5, 0.33082476)]"
26,26,4.0,0.734533,"[(2, 0.11910184), (3, 0.12454968), (4, 0.734533)]"
27,27,5.0,0.62989813,"[(0, 0.015182331), (1, 0.1744709), (2, 0.0154730445), (3, 0.015202517), (4, 0.14977309), (5, 0.62989813)]"
28,28,4.0,0.5108212,"[(1, 0.05693725), (2, 0.13499007), (4, 0.5108212), (5, 0.28202587)]"
29,29,4.0,0.7034257,"[(0, 0.09039179), (1, 0.012820568), (2, 0.09063543), (3, 0.013026119), (4, 0.7034257), (5, 0.08970044)]"
30,30,5.0,0.4004274,"[(0, 0.01690935), (1, 0.016776055), (2, 0.3836841), (3, 0.16537502), (4, 0.01682811), (5, 0.4004274)]"
31,31,1.0,0.5626423,"[(1, 0.5626423), (2, 0.14963362), (4, 0.16018619), (5, 0.11556754)]"
32,32,3.0,0.6011992,"[(0, 0.013888914), (1, 0.1270961), (2, 0.013892509), (3, 0.6011992), (4, 0.22989695), (5, 0.014026272)]"
33,33,3.0,0.31704593,"[(1, 0.19555847), (3, 0.31704593), (4, 0.21715347), (5, 0.25906813)]"
34,34,4.0,0.5380466,"[(2, 0.038619757), (3, 0.40852857), (4, 0.5380466)]"
35,35,4.0,0.6189994,"[(1, 0.34581047), (4, 0.6189994)]"
36,36,1.0,0.4453202,"[(0, 0.020883206), (1, 0.4453202), (2, 0.31245565), (3, 0.17959617), (4, 0.020875333), (5, 0.020869488)]"
37,37,4.0,0.5583412,"[(3, 0.42139533), (4, 0.5583412)]"
38,38,3.0,0.42922536,"[(3, 0.42922536), (4, 0.22633897), (5, 0.31644544)]"
39,39,2.0,0.3755317,"[(1, 0.34320113), (2, 0.3755317), (3, 0.25941348)]"
40,40,3.0,0.90704936,"[(0, 0.018547833), (1, 0.018664155), (2, 0.018518545), (3, 0.9070494), (4, 0.018701585), (5, 0.018518545)]"
41,41,1.0,0.60225433,"[(0, 0.01865271), (1, 0.60225433), (2, 0.018563863), (3, 0.018559432), (4, 0.3233166), (5, 0.018653039)]"
42,42,2.0,0.2993031,"[(0, 0.04181648), (1, 0.041666735), (2, 0.2993031), (3, 0.29168016), (4, 0.28386682), (5, 0.041666742)]"
43,43,5.0,0.46544206,"[(0, 0.018638821), (1, 0.4599824), (2, 0.018583758), (3, 0.01856963), (4, 0.01878343), (5, 0.46544203)]"
44,44,5.0,0.4969152,"[(0, 0.018529238), (1, 0.018657975), (2, 0.117762536), (3, 0.018570546), (4, 0.32956454), (5, 0.4969152)]"
45,45,0.0,0.45649305,"[(0, 0.45649305), (1, 0.016669773), (2, 0.16783917), (3, 0.016707987), (4, 0.016692692), (5, 0.32559732)]"
46,46,5.0,0.9161714,"[(0, 0.0169598), (1, 0.01670385), (2, 0.01679865), (3, 0.016688239), (4, 0.016678058), (5, 0.9161714)]"
47,47,2.0,0.8326928,"[(0, 0.033337124), (1, 0.033608425), (2, 0.8326928), (3, 0.033473197), (4, 0.033397418), (5, 0.03349098)]"
48,48,0.0,0.6256511,"[(0, 0.6256511), (2, 0.06843585), (5, 0.27809837)]"
49,49,5.0,0.9070289,"[(0, 0.018527875), (1, 0.018548097), (2, 0.018555423), (3, 0.01852621), (4, 0.018813545), (5, 0.90702885)]"
50,50,2.0,0.52846986,"[(0, 0.015541986), (1, 0.015168452), (2, 0.52846986), (3, 0.015244558), (4, 0.06697914), (5, 0.35859597)]"
51,51,1.0,0.92406464,"[(0, 0.015186298), (1, 0.92406464), (2, 0.015157484), (3, 0.0151538765), (4, 0.015178159), (5, 0.015259568)]"
52,52,5.0,0.7634128,"[(0, 0.10764144), (1, 0.011111781), (2, 0.095580176), (3, 0.011137363), (4, 0.0111164795), (5, 0.7634128)]"
53,53,1.0,0.9536344,"[(1, 0.9536344)]"
54,54,1.0,0.9303937,"[(0, 0.013908207), (1, 0.9303937), (2, 0.013957747), (3, 0.013915273), (4, 0.013931945), (5, 0.013893138)]"
55,55,1.0,0.5418449,"[(0, 0.027916009), (1, 0.5418449), (2, 0.02780205), (3, 0.027777812), (4, 0.027777815), (5, 0.34688136)]"
56,56,1.0,0.66418046,"[(0, 0.012820522), (1, 0.66418046), (2, 0.20652133), (3, 0.012830133), (4, 0.09082703), (5, 0.012820526)]"
57,57,3.0,0.9242423,"[(0, 0.015151519), (1, 0.015151521), (2, 0.015151522), (3, 0.9242424), (4, 0.015151521), (5, 0.015151521)]"
58,58,4.0,0.6508501,"[(3, 0.3095079), (4, 0.6508501)]"
59,59,5.0,0.43397525,"[(0, 0.013965392), (1, 0.20822129), (2, 0.11152222), (3, 0.0139024975), (4, 0.21841341), (5, 0.43397522)]"
60,60,5.0,0.6330493,"[(0, 0.033333372), (1, 0.23322359), (2, 0.033366196), (3, 0.0334642), (4, 0.033563383), (5, 0.6330493)]"
61,61,4.0,0.63318676,"[(0, 0.03333336), (1, 0.03333337), (2, 0.03347109), (3, 0.23327217), (4, 0.63318676), (5, 0.033403244)]"
62,62,0.0,0.6054332,"[(0, 0.6054332), (1, 0.015178528), (2, 0.19174002), (3, 0.015151546), (4, 0.15734509), (5, 0.015151542)]"
63,63,1.0,0.59790564,"[(0, 0.02386136), (1, 0.59790564), (2, 0.023845604), (3, 0.023957247), (4, 0.023864267), (5, 0.30656585)]"
64,64,4.0,0.8805663,"[(0, 0.023847727), (1, 0.024056274), (2, 0.023889944), (3, 0.023817379), (4, 0.88056624), (5, 0.023822386)]"
65,65,2.0,0.45297706,"[(0, 0.09746144), (1, 0.014075366), (2, 0.45297703), (3, 0.013915897), (4, 0.40753266), (5, 0.014037583)]"
66,66,1.0,0.60972196,"[(0, 0.03390889), (1, 0.60972196), (2, 0.033579845), (3, 0.033726655), (4, 0.033379808), (5, 0.25568286)]"
67,67,3.0,0.4627429,"[(0, 0.013923015), (1, 0.3980242), (2, 0.014085206), (3, 0.4627429), (4, 0.0971887), (5, 0.014035982)]"
68,68,1.0,0.9509368,"[(1, 0.9509368)]"
69,69,4.0,0.6410581,"[(0, 0.013949521), (1, 0.20423709), (2, 0.11283133), (3, 0.013913234), (4, 0.6410581), (5, 0.0140107265)]"
70,70,3.0,0.33654088,"[(0, 0.09636305), (2, 0.031742875), (3, 0.33654088), (4, 0.26416025), (5, 0.26540706)]"
71,71,5.0,0.76568115,"[(0, 0.012868812), (1, 0.18277906), (2, 0.012852053), (3, 0.012895838), (4, 0.012923157), (5, 0.76568115)]"
72,72,3.0,0.8824238,"[(0, 0.010622109), (1, 0.010416691), (2, 0.010416696), (3, 0.8824238), (4, 0.010419277), (5, 0.075701445)]"
73,73,2.0,0.62940043,"[(0, 0.013982672), (1, 0.014130549), (2, 0.62940043), (3, 0.013903086), (4, 0.31465626), (5, 0.013927042)]"
74,74,4.0,0.760377,"[(0, 0.013932043), (1, 0.013889182), (2, 0.09886817), (3, 0.09904466), (4, 0.760377), (5, 0.013888922)]"
75,75,4.0,0.9558443,"[(4, 0.9558443)]"
76,76,1.0,0.63639057,"[(1, 0.63639057), (3, 0.057055835), (4, 0.21970989), (5, 0.0701056)]"
77,77,4.0,0.67671967,"[(0, 0.20834209), (1, 0.010458593), (2, 0.010421244), (3, 0.010416691), (4, 0.67671967), (5, 0.08364172)]"
78,78,3.0,0.57510734,"[(0, 0.016783655), (1, 0.3577302), (2, 0.016835464), (3, 0.57510734), (4, 0.016720314), (5, 0.016823044)]"
79,79,4.0,0.73622054,"[(2, 0.10263993), (4, 0.73622054), (5, 0.13323471)]"
80,80,4.0,0.5205911,"[(0, 0.31872258), (1, 0.021148546), (2, 0.021049803), (3, 0.09743344), (4, 0.5205911), (5, 0.021054532)]"
81,81,3.0,0.8319635,"[(0, 0.015170548), (1, 0.107232824), (2, 0.0151531845), (3, 0.8319635), (4, 0.015328481), (5, 0.01515153)]"
82,82,4.0,0.55288833,"[(0, 0.2664775), (1, 0.16125895), (4, 0.55288833)]"
83,83,4.0,0.9478012,"[(0, 0.010436927), (1, 0.010443899), (2, 0.010428987), (3, 0.010431857), (4, 0.94780123), (5, 0.010457105)]"
84,84,4.0,0.93573445,"[(0, 0.012851414), (1, 0.012857833), (2, 0.012833903), (3, 0.012820847), (4, 0.9357345), (5, 0.01290146)]"
85,85,0.0,0.16666667,"[(0, 0.16666667), (1, 0.16666667), (2, 0.16666667), (3, 0.16666667), (4, 0.16666667), (5, 0.16666667)]"
86,86,3.0,0.6297291,"[(0, 0.03333335), (1, 0.033333354), (2, 0.033602096), (3, 0.6297291), (4, 0.23666878), (5, 0.033333354)]"
87,87,2.0,0.66148853,"[(0, 0.0238912), (1, 0.17153573), (2, 0.66148853), (3, 0.023884939), (4, 0.023825297), (5, 0.09537427)]"
88,88,3.0,0.7583975,"[(0, 0.014042988), (1, 0.18547294), (2, 0.013984434), (3, 0.7583975), (4, 0.013898595), (5, 0.014203526)]"
89,89,3.0,0.7423687,"[(0, 0.015222305), (1, 0.015178969), (2, 0.015170596), (3, 0.7423687), (4, 0.015232715), (5, 0.19682671)]"
90,90,0.0,0.54169697,"[(0, 0.54169697), (1, 0.29163596), (2, 0.041666787), (3, 0.041666802), (4, 0.04166677), (5, 0.041666776)]"
91,91,3.0,0.89903146,"[(3, 0.8990314), (4, 0.06365799)]"
92,92,4.0,0.7079027,"[(0, 0.12542394), (1, 0.016669324), (2, 0.116668604), (3, 0.016666714), (4, 0.7079027), (5, 0.016668692)]"
93,93,0.0,0.7122505,"[(0, 0.7122505), (1, 0.17361277), (4, 0.08447288)]"
94,94,4.0,0.57313156,"[(1, 0.07105586), (3, 0.3294281), (4, 0.57313156)]"
95,95,3.0,0.56700623,"[(3, 0.56700623), (5, 0.39566222)]"
96,96,5.0,0.5708611,"[(0, 0.14215893), (1, 0.018542942), (2, 0.018565094), (3, 0.018664999), (4, 0.23120695), (5, 0.5708611)]"
97,97,1.0,0.91631716,"[(0, 0.0166727), (1, 0.91631716), (2, 0.016807532), (3, 0.016717957), (4, 0.016736416), (5, 0.016748186)]"
98,98,5.0,0.5242187,"[(0, 0.012937841), (1, 0.012820526), (2, 0.012847643), (3, 0.012840743), (4, 0.4243346), (5, 0.5242187)]"
99,99,5.0,0.6441505,"[(0, 0.020852182), (1, 0.02084251), (2, 0.2723667), (3, 0.020878946), (4, 0.02090917), (5, 0.6441505)]"
100,100,4.0,0.61240655,"[(3, 0.1787518), (4, 0.61240655), (5, 0.19262446)]"
101,101,1.0,0.93993145,"[(0, 0.011967359), (1, 0.9399314), (2, 0.011967174), (3, 0.011929363), (4, 0.011960187), (5, 0.012244503)]"
102,102,1.0,0.7767763,"[(0, 0.016748236), (1, 0.7767763), (2, 0.016762745), (3, 0.15609416), (4, 0.016873406), (5, 0.016745102)]"
103,103,0.0,0.44809496,"[(0, 0.448095), (2, 0.07680559), (3, 0.18354401), (4, 0.10566743), (5, 0.17818572)]"
104,104,2.0,0.61189854,"[(1, 0.3561024), (2, 0.61189854)]"
105,105,0.0,0.3684114,"[(0, 0.3684114), (1, 0.16359825), (2, 0.020870827), (3, 0.021026596), (4, 0.27087176), (5, 0.15522122)]"
106,106,4.0,0.7210819,"[(0, 0.055987995), (1, 0.05558471), (2, 0.05555564), (3, 0.055732947), (4, 0.7210819), (5, 0.05605677)]"
107,107,2.0,0.41285983,"[(0, 0.1320399), (2, 0.41285983), (3, 0.34034956), (4, 0.10015267)]"
108,108,0.0,0.8609244,"[(0, 0.8609244), (1, 0.027828095), (2, 0.027777798), (3, 0.027781745), (4, 0.027801478), (5, 0.027886445)]"
109,109,4.0,0.6944974,"[(0, 0.19436617), (1, 0.027786499), (2, 0.027777838), (3, 0.027794234), (4, 0.6944974), (5, 0.027777852)]"
110,110,5.0,0.38181594,"[(0, 0.018620998), (1, 0.23915304), (2, 0.20221078), (3, 0.13951029), (4, 0.018688956), (5, 0.38181594)]"
111,111,3.0,0.7640019,"[(0, 0.18036155), (1, 0.01392717), (2, 0.013904694), (3, 0.7640019), (4, 0.01388891), (5, 0.013915778)]"
112,112,1.0,0.82703483,"[(1, 0.82703483), (2, 0.14979795)]"
113,113,1.0,0.8809305,"[(0, 0.02380954), (1, 0.8809305), (2, 0.023809548), (3, 0.023831306), (4, 0.023809543), (5, 0.023809547)]"
114,114,1.0,0.40116295,"[(0, 0.012947261), (1, 0.40116295), (2, 0.27635828), (3, 0.012845314), (4, 0.012828348), (5, 0.28385788)]"
115,115,3.0,0.6652425,"[(0, 0.055743475), (2, 0.2538944), (3, 0.6652425)]"
116,116,4.0,0.6443376,"[(0, 0.016736764), (1, 0.016734311), (2, 0.016676603), (3, 0.016666692), (4, 0.6443376), (5, 0.28884807)]"
117,117,3.0,0.8329686,"[(0, 0.033463385), (1, 0.03333335), (2, 0.033566855), (3, 0.8329686), (4, 0.03333337), (5, 0.033334464)]"
118,118,5.0,0.38889024,"[(0, 0.05555558), (1, 0.3888874), (2, 0.055555586), (3, 0.055555593), (4, 0.055555582), (5, 0.38889024)]"
119,119,5.0,0.4267928,"[(1, 0.39265022), (2, 0.066042945), (3, 0.0999092), (5, 0.4267928)]"
120,120,5.0,0.42423087,"[(0, 0.016666697), (1, 0.016847214), (2, 0.01669303), (3, 0.27536827), (4, 0.25019392), (5, 0.42423087)]"
121,121,1.0,0.91216385,"[(1, 0.91216385), (5, 0.056014616)]"
122,122,5.0,0.51794285,"[(0, 0.01144365), (1, 0.0111306105), (2, 0.30364057), (3, 0.011181209), (4, 0.14466108), (5, 0.51794285)]"
123,123,4.0,0.5171422,"[(3, 0.46375248), (4, 0.5171422)]"
124,124,4.0,0.60413855,"[(3, 0.37668926), (4, 0.60413855)]"
125,125,4.0,0.72662497,"[(3, 0.24856405), (4, 0.72662497)]"
126,126,5.0,0.5303946,"[(0, 0.0277778), (1, 0.0278221), (2, 0.02780954), (3, 0.02785494), (4, 0.35834107), (5, 0.5303946)]"
127,127,5.0,0.5255664,"[(0, 0.28092223), (1, 0.13768634), (2, 0.018698068), (3, 0.018530346), (4, 0.018596545), (5, 0.5255664)]"
128,128,2.0,0.46449828,"[(0, 0.42388734), (1, 0.027777797), (2, 0.46449828), (3, 0.027914554), (4, 0.027890643), (5, 0.028031373)]"
129,129,4.0,0.29807535,"[(0, 0.2439588), (1, 0.15170605), (2, 0.010467445), (3, 0.11188476), (4, 0.29807535), (5, 0.18390764)]"
130,130,4.0,0.53983796,"[(0, 0.28843948), (1, 0.012924547), (2, 0.012843143), (3, 0.13310431), (4, 0.53983796), (5, 0.012850509)]"
131,131,3.0,0.79151124,"[(0, 0.04166668), (1, 0.04166691), (2, 0.04182176), (3, 0.79151124), (4, 0.041666683), (5, 0.041666687)]"
132,132,5.0,0.50878155,"[(0, 0.01867667), (1, 0.14023548), (2, 0.12310049), (3, 0.018519038), (4, 0.19068679), (5, 0.50878155)]"
133,133,5.0,0.582547,"[(0, 0.08386984), (1, 0.08333336), (2, 0.08333336), (3, 0.08333338), (4, 0.08358304), (5, 0.582547)]"
134,134,3.0,0.8956194,"[(0, 0.020938454), (1, 0.020833341), (2, 0.02093888), (3, 0.89561933), (4, 0.02083344), (5, 0.020836588)]"
135,135,3.0,0.5981769,"[(0, 0.021120014), (1, 0.31808928), (2, 0.020862343), (3, 0.5981769), (4, 0.020838268), (5, 0.020913262)]"
136,136,5.0,0.38889024,"[(0, 0.05555558), (1, 0.3888874), (2, 0.055555586), (3, 0.055555593), (4, 0.055555582), (5, 0.38889024)]"
137,137,1.0,0.29167184,"[(0, 0.29165688), (1, 0.29167184), (2, 0.041666713), (3, 0.041666716), (4, 0.041666705), (5, 0.29167116)]"
138,138,5.0,0.38889024,"[(0, 0.05555558), (1, 0.38888744), (2, 0.055555586), (3, 0.055555593), (4, 0.055555582), (5, 0.38889024)]"
139,139,5.0,0.4612324,"[(0, 0.055555586), (1, 0.31654525), (2, 0.0555556), (3, 0.05555561), (4, 0.055555593), (5, 0.4612324)]"
140,140,5.0,0.38889024,"[(0, 0.05555558), (1, 0.3888874), (2, 0.055555586), (3, 0.055555593), (4, 0.055555582), (5, 0.38889024)]"
141,141,2.0,0.3902115,"[(0, 0.033521112), (1, 0.23301542), (2, 0.3902115), (3, 0.27618834), (4, 0.03333345), (5, 0.03373019)]"
142,142,1.0,0.29167184,"[(0, 0.2916569), (1, 0.29167184), (2, 0.041666713), (3, 0.041666716), (4, 0.041666705), (5, 0.29167116)]"
143,143,5.0,0.38889024,"[(0, 0.05555558), (1, 0.38888744), (2, 0.055555586), (3, 0.055555593), (4, 0.055555582), (5, 0.38889024)]"
144,144,5.0,0.7218097,"[(0, 0.055555582), (1, 0.05596794), (2, 0.055555597), (3, 0.0555556), (4, 0.055555586), (5, 0.7218097)]"
145,145,5.0,0.58333313,"[(0, 0.08333336), (1, 0.083333366), (2, 0.08333337), (3, 0.08333337), (4, 0.083333366), (5, 0.58333313)]"
146,146,5.0,0.7221723,"[(0, 0.055555593), (1, 0.055555597), (2, 0.055555608), (3, 0.05560523), (4, 0.055555597), (5, 0.7221723)]"
147,147,3.0,0.43332762,"[(0, 0.03333984), (1, 0.03334048), (2, 0.0333334), (3, 0.43332762), (4, 0.033343364), (5, 0.43331528)]"
148,148,5.0,0.58333313,"[(0, 0.08333336), (1, 0.083333366), (2, 0.08333337), (3, 0.08333337), (4, 0.083333366), (5, 0.58333313)]"
149,149,1.0,0.5416744,"[(0, 0.041666687), (1, 0.5416744), (2, 0.041666694), (3, 0.041666698), (4, 0.041666698), (5, 0.29165882)]"
150,150,5.0,0.5416534,"[(0, 0.0416667), (1, 0.2916298), (2, 0.041667104), (3, 0.041716345), (4, 0.04166671), (5, 0.5416534)]"
151,151,5.0,0.5271905,"[(0, 0.02804882), (1, 0.36112437), (2, 0.02777783), (3, 0.027777838), (4, 0.028080689), (5, 0.5271905)]"
152,152,3.0,0.46623906,"[(0, 0.05616279), (1, 0.3106328), (2, 0.05555558), (3, 0.4662391), (4, 0.055566788), (5, 0.055842996)]"
153,153,1.0,0.3757693,"[(0, 0.027777813), (1, 0.3757693), (2, 0.027946373), (3, 0.17958827), (4, 0.027827052), (5, 0.36109123)]"
154,154,5.0,0.43338495,"[(0, 0.033841282), (1, 0.23335758), (2, 0.033333447), (3, 0.033333592), (4, 0.2327491), (5, 0.43338498)]"
155,155,5.0,0.43333673,"[(0, 0.03336066), (1, 0.4332888), (2, 0.033333402), (3, 0.03334699), (4, 0.033333395), (5, 0.4333367)]"
156,156,5.0,0.54165137,"[(0, 0.041666698), (1, 0.04166671), (2, 0.04166672), (3, 0.29168177), (4, 0.04166671), (5, 0.54165137)]"
157,157,3.0,0.38889575,"[(0, 0.05555558), (1, 0.055555586), (2, 0.055555593), (3, 0.38889575), (4, 0.055555582), (5, 0.3888819)]"
158,158,5.0,0.3889264,"[(0, 0.05600762), (1, 0.38839892), (2, 0.055555712), (3, 0.055555727), (4, 0.055555683), (5, 0.3889264)]"
159,159,0.0,0.5637826,"[(0, 0.5637826), (1, 0.027777812), (2, 0.028215878), (3, 0.027777812), (4, 0.32454887), (5, 0.027897077)]"
160,160,3.0,0.3973676,"[(0, 0.023849702), (1, 0.36424682), (2, 0.024024054), (3, 0.3973676), (4, 0.023856336), (5, 0.16665551)]"
161,161,1.0,0.58333075,"[(0, 0.08333338), (1, 0.58333075), (2, 0.0833334), (3, 0.08333567), (4, 0.0833334), (5, 0.083333395)]"
162,162,0.0,0.8450717,"[(0, 0.8450717), (1, 0.013888911), (2, 0.013916119), (3, 0.013896477), (4, 0.09933292), (5, 0.013893926)]"
163,163,5.0,0.33007175,"[(0, 0.3067481), (1, 0.10564368), (2, 0.0947401), (3, 0.018779725), (4, 0.14401665), (5, 0.33007175)]"
164,164,1.0,0.38755146,"[(0, 0.01672194), (1, 0.38755146), (2, 0.32553712), (3, 0.017039608), (4, 0.1430681), (5, 0.11008175)]"
165,165,0.0,0.5548152,"[(0, 0.5548152), (1, 0.015151539), (2, 0.105958186), (3, 0.015256497), (4, 0.29366663), (5, 0.015151998)]"
166,166,0.0,0.68980193,"[(0, 0.68980193), (1, 0.23599352), (2, 0.018518623), (3, 0.018535186), (4, 0.018569656), (5, 0.018581118)]"
167,167,3.0,0.5416402,"[(0, 0.04166678), (1, 0.041745517), (2, 0.29130706), (3, 0.5416402), (4, 0.04166672), (5, 0.04197368)]"
168,168,4.0,0.39155498,"[(0, 0.16439769), (1, 0.31251496), (2, 0.01669402), (3, 0.097951), (4, 0.39155498), (5, 0.016887385)]"
169,169,0.0,0.57020885,"[(0, 0.57020885), (1, 0.020881418), (2, 0.020887326), (3, 0.020846592), (4, 0.34624422), (5, 0.02093165)]"
170,170,4.0,0.83241737,"[(0, 0.03362249), (1, 0.033338156), (2, 0.03338956), (3, 0.03339208), (4, 0.83241737), (5, 0.03384037)]"
171,171,5.0,0.6674923,"[(0, 0.015215093), (1, 0.015172962), (2, 0.27135155), (3, 0.015169456), (4, 0.0155987), (5, 0.6674923)]"
172,172,5.0,0.88064104,"[(0, 0.023900816), (1, 0.023903435), (2, 0.023856742), (3, 0.023823675), (4, 0.02387425), (5, 0.88064104)]"
173,173,5.0,0.7657375,"[(0, 0.018523343), (1, 0.16014588), (2, 0.018518543), (3, 0.018518545), (4, 0.018556207), (5, 0.7657375)]"
174,174,5.0,0.48337018,"[(0, 0.020842167), (1, 0.30075216), (2, 0.020935679), (3, 0.15311334), (4, 0.0209865), (5, 0.48337018)]"
175,175,1.0,0.3797353,"[(0, 0.31690454), (1, 0.3797353), (2, 0.105703264), (3, 0.01404354), (4, 0.013893292), (5, 0.16972011)]"
176,176,0.0,0.56180793,"[(0, 0.56180793), (1, 0.01390268), (2, 0.09607478), (3, 0.10539917), (4, 0.20887099), (5, 0.013944469)]"
177,177,0.0,0.48193112,"[(0, 0.48193112), (1, 0.011159449), (2, 0.2668163), (3, 0.13634688), (4, 0.011127641), (5, 0.09261859)]"
178,178,0.0,0.41935864,"[(0, 0.41935864), (1, 0.016773412), (2, 0.016831119), (3, 0.31352627), (4, 0.21659751), (5, 0.016913045)]"
179,179,5.0,0.46273914,"[(0, 0.01858811), (1, 0.08233112), (2, 0.39881504), (3, 0.018563632), (4, 0.018962912), (5, 0.46273914)]"
180,180,0.0,0.41345847,"[(0, 0.41345847), (1, 0.027917745), (2, 0.19532286), (3, 0.027799373), (4, 0.30755034), (5, 0.027951242)]"
181,181,0.0,0.80164355,"[(0, 0.80164355), (1, 0.016735058), (2, 0.016666697), (3, 0.01670665), (4, 0.016885439), (5, 0.13136256)]"
182,182,5.0,0.65773416,"[(0, 0.23084599), (1, 0.027897688), (2, 0.027857035), (3, 0.027778083), (4, 0.027887054), (5, 0.65773416)]"
183,183,0.0,0.7286081,"[(0, 0.7286081), (1, 0.023825705), (2, 0.17543897), (3, 0.023845289), (4, 0.024047611), (5, 0.024234345)]"
184,184,0.0,0.93051267,"[(0, 0.9305127), (1, 0.013888895), (2, 0.0138888955), (3, 0.013888896), (4, 0.013893255), (5, 0.0139273135)]"
185,185,5.0,0.8113573,"[(0, 0.016687026), (1, 0.016791044), (2, 0.01667268), (3, 0.121781364), (4, 0.016710525), (5, 0.8113573)]"
186,186,4.0,0.72216845,"[(0, 0.055555563), (1, 0.055555563), (2, 0.055555567), (3, 0.055555567), (4, 0.72216845), (5, 0.055609245)]"
187,187,1.0,0.5778071,"[(0, 0.015332688), (1, 0.5778071), (2, 0.20606942), (3, 0.015155181), (4, 0.0152924685), (5, 0.17034307)]"
188,188,0.0,0.49472982,"[(0, 0.49472985), (1, 0.011911695), (2, 0.0119383745), (3, 0.011912487), (4, 0.012002935), (5, 0.4575047)]"
189,189,5.0,0.48184314,"[(0, 0.12695523), (1, 0.018620113), (2, 0.018519994), (3, 0.33554295), (4, 0.018518554), (5, 0.48184314)]"
190,190,2.0,0.41422057,"[(0, 0.033513155), (1, 0.033458278), (2, 0.41422057), (3, 0.22241075), (4, 0.033626568), (5, 0.26277062)]"
191,191,5.0,0.5477231,"[(0, 0.020861525), (1, 0.21905959), (2, 0.021020258), (3, 0.17047654), (4, 0.020859033), (5, 0.5477231)]"
192,192,0.0,0.8608127,"[(0, 0.86081266), (1, 0.027777791), (2, 0.028074482), (3, 0.027777793), (4, 0.027777791), (5, 0.0277795)]"
