,문서 번호,가장 비중이 높은 토픽,가장 높은 토픽의 비중,각 토픽의 비중
32,32,2.0,0.60426176,"[(0, 0.35440534), (1, 0.019095447), (2, 0.60426176), (3, 0.022237416)]"
33,33,3.0,0.7130278,"[(0, 0.26654214), (1, 0.010384299), (2, 0.010045824), (3, 0.7130278)]"
34,34,3.0,0.9685177,"[(0, 0.010595537), (1, 0.010430936), (2, 0.010455828), (3, 0.9685177)]"
35,35,2.0,0.39926472,"[(0, 0.27687022), (1, 0.30539542), (2, 0.39926472), (3, 0.018469645)]"
36,36,0.0,0.6909298,"[(0, 0.6909298), (1, 0.03620057), (2, 0.03613151), (3, 0.23673812)]"
37,37,3.0,0.96726793,"[(0, 0.010949576), (1, 0.010870244), (2, 0.0109123085), (3, 0.96726793)]"
38,38,3.0,0.9493744,"[(0, 0.016893083), (1, 0.01702208), (2, 0.0167105), (3, 0.9493743)]"
39,39,0.0,0.3653217,"[(0, 0.3653217), (1, 0.29873785), (2, 0.011115185), (3, 0.3248253)]"
40,40,0.0,0.5262484,"[(0, 0.5262484), (1, 0.16737813), (2, 0.027781049), (3, 0.27859238)]"
41,41,0.0,0.53242135,"[(0, 0.53242135), (1, 0.035725314), (2, 0.39613703), (3, 0.035716303)]"
42,42,1.0,0.45597267,"[(0, 0.05039938), (1, 0.45597267), (2, 0.44129238), (3, 0.052335568)]"
43,43,2.0,0.47420502,"[(0, 0.02779259), (1, 0.19175403), (2, 0.47420502), (3, 0.3062483)]"
44,44,3.0,0.38946152,"[(0, 0.28182617), (1, 0.043607756), (2, 0.28510457), (3, 0.38946152)]"
45,45,1.0,0.91561615,"[(0, 0.027779596), (1, 0.91561615), (2, 0.028415123), (3, 0.028189126)]"
46,46,1.0,0.64439,"[(0, 0.031883363), (1, 0.64439), (2, 0.034944054), (3, 0.2887826)]"
47,47,3.0,0.34442472,"[(0, 0.18472522), (1, 0.23752855), (2, 0.23332149), (3, 0.34442472)]"
48,48,1.0,0.9072265,"[(0, 0.0631051), (1, 0.90722656), (2, 0.014538158), (3, 0.015130181)]"
49,49,2.0,0.90467674,"[(0, 0.031251162), (1, 0.03172047), (2, 0.90467674), (3, 0.032351587)]"
50,50,1.0,0.4609648,"[(0, 0.13037245), (1, 0.46096483), (2, 0.02769588), (3, 0.38096684)]"
51,51,0.0,0.95235336,"[(0, 0.9523534), (1, 0.016135477), (2, 0.015775839), (3, 0.01573524)]"
52,52,1.0,0.45653483,"[(0, 0.020097245), (1, 0.45653483), (2, 0.17453784), (3, 0.34883007)]"
53,53,0.0,0.7466262,"[(0, 0.7466262), (1, 0.21093626), (2, 0.02129844), (3, 0.0211391)]"
54,54,0.0,0.75202256,"[(0, 0.75202256), (1, 0.1115061), (2, 0.023176784), (3, 0.113294534)]"
55,55,0.0,0.8113804,"[(0, 0.8113804), (1, 0.06250193), (2, 0.062502325), (3, 0.06361541)]"
56,56,0.0,0.8217908,"[(0, 0.8217908), (1, 0.02502793), (2, 0.12765732), (3, 0.02552393)]"
57,57,2.0,0.93181694,"[(0, 0.02272767), (1, 0.022727627), (2, 0.93181694), (3, 0.022727763)]"
58,58,3.0,0.649634,"[(0, 0.01716642), (1, 0.26114008), (2, 0.07205955), (3, 0.649634)]"
59,59,0.0,0.6021552,"[(0, 0.6021552), (1, 0.18816069), (2, 0.18433763), (3, 0.025346464)]"
60,60,3.0,0.81058353,"[(0, 0.06250486), (1, 0.06348529), (2, 0.0634263), (3, 0.81058353)]"
61,61,3.0,0.5314597,"[(0, 0.06327362), (1, 0.06268733), (2, 0.34257936), (3, 0.5314597)]"
62,62,3.0,0.48310313,"[(0, 0.041670855), (1, 0.041919332), (2, 0.43330666), (3, 0.48310313)]"
63,63,2.0,0.3377319,"[(0, 0.3021241), (1, 0.32060224), (2, 0.3377319), (3, 0.03954173)]"
64,64,3.0,0.5137672,"[(0, 0.35080582), (1, 0.06258392), (2, 0.07284306), (3, 0.5137672)]"
65,65,2.0,0.5518483,"[(0, 0.021252364), (1, 0.02287428), (2, 0.5518483), (3, 0.40402505)]"
66,66,3.0,0.38719428,"[(0, 0.2576446), (1, 0.30499896), (2, 0.050162207), (3, 0.38719428)]"
67,67,3.0,0.9672449,"[(0, 0.010915884), (1, 0.010916858), (2, 0.010922341), (3, 0.9672449)]"
68,68,0.0,0.9368667,"[(0, 0.93686676), (1, 0.020847693), (2, 0.02085226), (3, 0.021433251)]"
69,69,1.0,0.8107556,"[(0, 0.14330311), (1, 0.8107556), (2, 0.02309232), (3, 0.022848979)]"
70,70,0.0,0.52916324,"[(0, 0.52916324), (1, 0.22081047), (2, 0.23944569), (3, 0.010580588)]"
71,71,3.0,0.80344164,"[(0, 0.022873579), (1, 0.15057583), (2, 0.023108916), (3, 0.80344164)]"
72,72,3.0,0.66542405,"[(0, 0.016668359), (1, 0.08614147), (2, 0.2317661), (3, 0.66542405)]"
73,73,0.0,0.41476598,"[(0, 0.41476598), (1, 0.37042198), (2, 0.1870255), (3, 0.027786553)]"
74,74,2.0,0.8532993,"[(0, 0.021754073), (1, 0.020834679), (2, 0.8532993), (3, 0.10411191)]"
75,75,2.0,0.879227,"[(0, 0.016670957), (1, 0.016271625), (2, 0.879227), (3, 0.08783044)]"
76,76,0.0,0.5993273,"[(0, 0.5993273), (1, 0.011960507), (2, 0.32822892), (3, 0.06048326)]"
77,77,2.0,0.70758414,"[(0, 0.015223982), (1, 0.13506521), (2, 0.70758414), (3, 0.1421267)]"
78,78,3.0,0.7251102,"[(0, 0.02500302), (1, 0.02529568), (2, 0.22459117), (3, 0.7251102)]"
79,79,2.0,0.71769977,"[(0, 0.030775985), (1, 0.027802445), (2, 0.71769977), (3, 0.22372177)]"
80,80,2.0,0.8078426,"[(0, 0.06250641), (1, 0.06250504), (2, 0.8078426), (3, 0.06714596)]"
81,81,0.0,0.5714544,"[(0, 0.5714544), (1, 0.35694936), (2, 0.035853088), (3, 0.035743177)]"
82,82,2.0,0.50192374,"[(0, 0.47039187), (1, 0.013366525), (2, 0.50192374), (3, 0.0143178245)]"
83,83,3.0,0.47870547,"[(0, 0.19424292), (1, 0.3046625), (2, 0.022389097), (3, 0.47870547)]"
84,84,2.0,0.7985994,"[(0, 0.023605991), (1, 0.02282409), (2, 0.7985994), (3, 0.15497054)]"
85,85,0.0,0.25,"[(0, 0.25), (1, 0.25), (2, 0.25), (3, 0.25)]"
86,86,3.0,0.68955106,"[(0, 0.06392721), (1, 0.06250147), (2, 0.18402024), (3, 0.68955106)]"
87,87,3.0,0.5080271,"[(0, 0.36650053), (1, 0.0625007), (2, 0.06297168), (3, 0.5080271)]"
88,88,3.0,0.9307949,"[(0, 0.02351251), (1, 0.022872059), (2, 0.022820441), (3, 0.93079495)]"
89,89,3.0,0.52588284,"[(0, 0.031256128), (1, 0.03153664), (2, 0.41132438), (3, 0.52588284)]"
90,90,3.0,0.6063848,"[(0, 0.03571824), (1, 0.32110366), (2, 0.03679328), (3, 0.6063848)]"
91,91,3.0,0.8642382,"[(0, 0.02009448), (1, 0.02024455), (2, 0.095422745), (3, 0.8642382)]"
92,92,2.0,0.5490039,"[(0, 0.04167351), (1, 0.20087413), (2, 0.5490039), (3, 0.20844842)]"
93,93,2.0,0.94453454,"[(0, 0.019081034), (1, 0.018004134), (2, 0.9445345), (3, 0.018380323)]"
94,94,3.0,0.517788,"[(0, 0.016031312), (1, 0.11448243), (2, 0.35169825), (3, 0.517788)]"
95,95,3.0,0.79448944,"[(0, 0.01851463), (1, 0.1690127), (2, 0.017983267), (3, 0.79448944)]"
96,96,1.0,0.77221966,"[(0, 0.031379245), (1, 0.77221966), (2, 0.16397232), (3, 0.032428786)]"
97,97,3.0,0.5614881,"[(0, 0.31350762), (1, 0.06250214), (2, 0.06250222), (3, 0.5614881)]"
98,98,2.0,0.8117396,"[(0, 0.06292139), (1, 0.06251535), (2, 0.8117396), (3, 0.06282364)]"
99,99,3.0,0.49215522,"[(0, 0.051406164), (1, 0.051490575), (2, 0.40494794), (3, 0.49215525)]"
100,100,3.0,0.9111939,"[(0, 0.010561299), (1, 0.06774637), (2, 0.010498427), (3, 0.9111939)]"
101,101,0.0,0.7059797,"[(0, 0.7059797), (1, 0.17678589), (2, 0.019555569), (3, 0.097678795)]"
102,102,0.0,0.7526247,"[(0, 0.7526247), (1, 0.028548058), (2, 0.19052547), (3, 0.028301815)]"
103,103,1.0,0.5318798,"[(0, 0.016091017), (1, 0.5318798), (2, 0.33297336), (3, 0.119055875)]"
104,104,0.0,0.6489815,"[(0, 0.6489815), (1, 0.15486066), (2, 0.18215168), (3, 0.014006168)]"
105,105,1.0,0.6652599,"[(0, 0.035717204), (1, 0.6652599), (2, 0.26247862), (3, 0.0365443)]"
106,106,2.0,0.57344204,"[(0, 0.05055697), (1, 0.05077069), (2, 0.57344204), (3, 0.3252303)]"
107,107,3.0,0.8202983,"[(0, 0.14971268), (1, 0.015184718), (2, 0.01480426), (3, 0.8202983)]"
108,108,1.0,0.7499881,"[(0, 0.08333681), (1, 0.7499881), (2, 0.08333784), (3, 0.083337285)]"
109,109,2.0,0.8928139,"[(0, 0.035721503), (1, 0.035727218), (2, 0.8928139), (3, 0.035737358)]"
110,110,1.0,0.42301354,"[(0, 0.37876835), (1, 0.42301354), (2, 0.17534998), (3, 0.022868127)]"
111,111,3.0,0.8379996,"[(0, 0.02288231), (1, 0.11638966), (2, 0.022728419), (3, 0.8379996)]"
112,112,0.0,0.97246915,"[(0, 0.97246915)]"
113,113,0.0,0.91666174,"[(0, 0.9166618), (1, 0.027779073), (2, 0.02777958), (3, 0.027779559)]"
114,114,2.0,0.6207795,"[(0, 0.27448463), (1, 0.08786034), (2, 0.6207795), (3, 0.016875563)]"
115,115,3.0,0.68799126,"[(0, 0.19152124), (1, 0.012387358), (2, 0.10810019), (3, 0.68799126)]"
116,116,2.0,0.47070408,"[(0, 0.022754198), (1, 0.31523463), (2, 0.47070408), (3, 0.19130708)]"
117,117,3.0,0.51434356,"[(0, 0.40155026), (1, 0.042294297), (2, 0.04181191), (3, 0.51434356)]"
118,118,0.0,0.74999756,"[(0, 0.74999756), (1, 0.08333398), (2, 0.0833342), (3, 0.083334245)]"
119,119,3.0,0.61713356,"[(0, 0.14844398), (1, 0.22149849), (2, 0.012923989), (3, 0.61713356)]"
120,120,1.0,0.37747374,"[(0, 0.31420958), (1, 0.37747374), (2, 0.027936647), (3, 0.28038004)]"
121,121,0.0,0.9368834,"[(0, 0.9368834), (1, 0.020875689), (2, 0.020834254), (3, 0.021406692)]"
122,122,1.0,0.74492264,"[(0, 0.036093354), (1, 0.74492264), (2, 0.036827974), (3, 0.18215609)]"
123,123,3.0,0.9698846,"[(0, 0.010078866), (1, 0.010000577), (2, 0.010035972), (3, 0.9698846)]"
124,124,3.0,0.96858543,"[(0, 0.010503885), (1, 0.010445353), (2, 0.010465357), (3, 0.96858543)]"
125,125,3.0,0.9657263,"[(0, 0.011383111), (1, 0.011433547), (2, 0.01145703), (3, 0.9657263)]"
126,126,0.0,0.49520966,"[(0, 0.4952097), (1, 0.050002366), (2, 0.40456182), (3, 0.05022613)]"
127,127,1.0,0.5935907,"[(0, 0.030160028), (1, 0.5935907), (2, 0.35111463), (3, 0.025134662)]"
128,128,3.0,0.3967363,"[(0, 0.035725784), (1, 0.20850214), (2, 0.3590358), (3, 0.3967363)]"
129,129,3.0,0.5787499,"[(0, 0.15313657), (1, 0.022878181), (2, 0.24523534), (3, 0.5787499)]"
130,130,2.0,0.55839163,"[(0, 0.4030607), (1, 0.018443694), (2, 0.55839163), (3, 0.020104004)]"
131,131,3.0,0.65146726,"[(0, 0.050813384), (1, 0.24771228), (2, 0.050007097), (3, 0.65146726)]"
132,132,0.0,0.56401485,"[(0, 0.56401485), (1, 0.30775356), (2, 0.065695904), (3, 0.062535666)]"
133,133,0.0,0.7499892,"[(0, 0.7499892), (1, 0.08333707), (2, 0.08333678), (3, 0.083337)]"
134,134,3.0,0.5210814,"[(0, 0.42282987), (1, 0.028194686), (2, 0.027894063), (3, 0.5210814)]"
135,135,3.0,0.9061323,"[(0, 0.03125842), (1, 0.031358074), (2, 0.031251233), (3, 0.9061323)]"
136,136,0.0,0.7499976,"[(0, 0.7499976), (1, 0.08333397), (2, 0.0833342), (3, 0.08333424)]"
137,137,0.0,0.60809463,"[(0, 0.60809463), (1, 0.26576984), (2, 0.06363333), (3, 0.06250226)]"
138,138,0.0,0.7499976,"[(0, 0.7499976), (1, 0.08333397), (2, 0.0833342), (3, 0.083334245)]"
139,139,0.0,0.7499961,"[(0, 0.7499961), (1, 0.08333432), (2, 0.08333465), (3, 0.083334975)]"
140,140,0.0,0.7499976,"[(0, 0.7499976), (1, 0.08333397), (2, 0.0833342), (3, 0.083334245)]"
141,141,1.0,0.4172664,"[(0, 0.08515688), (1, 0.4172664), (2, 0.083368175), (3, 0.41420853)]"
142,142,0.0,0.6080286,"[(0, 0.6080286), (1, 0.26583838), (2, 0.06363082), (3, 0.06250225)]"
143,143,0.0,0.81249356,"[(0, 0.81249356), (1, 0.06250275), (2, 0.062501766), (3, 0.06250192)]"
144,144,0.0,0.74827456,"[(0, 0.74827456), (1, 0.08333554), (2, 0.08401511), (3, 0.08437478)]"
145,145,0.0,0.6249935,"[(0, 0.6249935), (1, 0.12500174), (2, 0.12500232), (3, 0.12500246)]"
146,146,0.0,0.6249935,"[(0, 0.6249935), (1, 0.12500174), (2, 0.12500232), (3, 0.12500246)]"
147,147,0.0,0.4768012,"[(0, 0.47680116), (1, 0.050004985), (2, 0.050004352), (3, 0.4231895)]"
148,148,0.0,0.6249935,"[(0, 0.6249935), (1, 0.12500173), (2, 0.12500231), (3, 0.12500243)]"
149,149,0.0,0.56258625,"[(0, 0.56258625), (1, 0.06250128), (2, 0.31233647), (3, 0.06257597)]"
150,150,0.0,0.8110219,"[(0, 0.8110219), (1, 0.0625046), (2, 0.062505685), (3, 0.06396781)]"
151,151,0.0,0.81249386,"[(0, 0.81249386), (1, 0.062501654), (2, 0.062502176), (3, 0.06250228)]"
152,152,0.0,0.62499726,"[(0, 0.62499726), (1, 0.12500073), (2, 0.12500095), (3, 0.12500107)]"
153,153,0.0,0.7499878,"[(0, 0.7499878), (1, 0.08333665), (2, 0.08333769), (3, 0.0833379)]"
154,154,0.0,0.81249386,"[(0, 0.81249386), (1, 0.062501654), (2, 0.062502176), (3, 0.06250228)]"
155,155,0.0,0.83973944,"[(0, 0.83973944), (1, 0.05280642), (2, 0.0500135), (3, 0.057440627)]"
156,156,0.0,0.5623827,"[(0, 0.5623827), (1, 0.06250298), (2, 0.06371088), (3, 0.31140345)]"
157,157,0.0,0.41662097,"[(0, 0.41662097), (1, 0.08333513), (2, 0.08499206), (3, 0.41505185)]"
158,158,0.0,0.7499911,"[(0, 0.7499911), (1, 0.083336376), (2, 0.08333605), (3, 0.08333647)]"
159,159,1.0,0.65594214,"[(0, 0.03159939), (1, 0.65594214), (2, 0.2812067), (3, 0.031251773)]"
160,160,0.0,0.84592515,"[(0, 0.84592515), (1, 0.051847856), (2, 0.052066915), (3, 0.050160088)]"
161,161,0.0,0.73393375,"[(0, 0.73393375), (1, 0.08781054), (2, 0.08820909), (3, 0.09004662)]"
162,162,2.0,0.6123957,"[(0, 0.025144955), (1, 0.23203921), (2, 0.6123957), (3, 0.13042012)]"
163,163,1.0,0.49912125,"[(0, 0.036470767), (1, 0.49912128), (2, 0.42613268), (3, 0.03827526)]"
164,164,3.0,0.5703358,"[(0, 0.3729975), (1, 0.028534552), (2, 0.028132133), (3, 0.5703358)]"
165,165,2.0,0.5231505,"[(0, 0.02290457), (1, 0.022848703), (2, 0.5231505), (3, 0.43109626)]"
166,166,2.0,0.45003775,"[(0, 0.32492292), (1, 0.19255517), (2, 0.45003775), (3, 0.03248418)]"
167,167,3.0,0.6249892,"[(0, 0.12500338), (1, 0.12500344), (2, 0.12500395), (3, 0.6249892)]"
168,168,3.0,0.3392923,"[(0, 0.032118168), (1, 0.30609792), (2, 0.32249162), (3, 0.3392923)]"
169,169,1.0,0.44343287,"[(0, 0.031576257), (1, 0.44343284), (2, 0.3323999), (3, 0.19259097)]"
170,170,2.0,0.8443961,"[(0, 0.0504775), (1, 0.05257646), (2, 0.8443961), (3, 0.0525499)]"
171,171,2.0,0.38759673,"[(0, 0.15116775), (1, 0.17631568), (2, 0.38759673), (3, 0.28491986)]"
172,172,2.0,0.80866605,"[(0, 0.06250526), (1, 0.066324584), (2, 0.80866605), (3, 0.062504075)]"
173,173,2.0,0.5418736,"[(0, 0.14602612), (1, 0.17221665), (2, 0.5418736), (3, 0.13988362)]"
174,174,1.0,0.57491857,"[(0, 0.043357387), (1, 0.57491857), (2, 0.33879793), (3, 0.04292615)]"
175,175,1.0,0.90440816,"[(0, 0.032356292), (1, 0.9044082), (2, 0.031459052), (3, 0.031776424)]"
176,176,1.0,0.853576,"[(0, 0.020907938), (1, 0.853576), (2, 0.020843094), (3, 0.10467291)]"
177,177,1.0,0.78243196,"[(0, 0.114573926), (1, 0.78243196), (2, 0.08801953), (3, 0.014974533)]"
178,178,2.0,0.2751177,"[(0, 0.2553962), (1, 0.25562528), (2, 0.2751177), (3, 0.21386087)]"
179,179,3.0,0.51270396,"[(0, 0.051443815), (1, 0.04213289), (2, 0.39371938), (3, 0.51270396)]"
180,180,2.0,0.55745614,"[(0, 0.3122909), (1, 0.06250629), (2, 0.55745614), (3, 0.06774665)]"
181,181,1.0,0.596406,"[(0, 0.15575534), (1, 0.596406), (2, 0.21645716), (3, 0.031381566)]"
182,182,2.0,0.60529184,"[(0, 0.050076623), (1, 0.050673075), (2, 0.60529184), (3, 0.29395846)]"
183,183,2.0,0.61550945,"[(0, 0.05015822), (1, 0.28432757), (2, 0.61550945), (3, 0.050004743)]"
184,184,1.0,0.7782328,"[(0, 0.026992481), (1, 0.7782328), (2, 0.16977234), (3, 0.025002334)]"
185,185,2.0,0.8888817,"[(0, 0.03794173), (1, 0.03632637), (2, 0.8888817), (3, 0.036850244)]"
186,186,0.0,0.25,"[(0, 0.25), (1, 0.25), (2, 0.25), (3, 0.25)]"
187,187,0.0,0.80082273,"[(0, 0.80082273), (1, 0.1464452), (2, 0.02768892), (3, 0.025043095)]"
188,188,1.0,0.9492818,"[(0, 0.01669926), (1, 0.94928175), (2, 0.016995208), (3, 0.017023765)]"
189,189,1.0,0.72220284,"[(0, 0.028589115), (1, 0.72220284), (2, 0.22340265), (3, 0.025805458)]"
190,190,2.0,0.56306833,"[(0, 0.06454034), (1, 0.30987334), (2, 0.56306833), (3, 0.06251801)]"
191,191,0.0,0.38223958,"[(0, 0.38223958), (1, 0.2525205), (2, 0.16469309), (3, 0.2005468)]"
192,192,1.0,0.81243145,"[(0, 0.06251432), (1, 0.81243145), (2, 0.062517576), (3, 0.06253662)]"
193,193,2.0,0.50271946,"[(0, 0.051760085), (1, 0.050771467), (2, 0.50271946), (3, 0.394749)]"
194,194,1.0,0.8747708,"[(0, 0.04188126), (1, 0.8747708), (2, 0.041679695), (3, 0.041668206)]"
195,195,1.0,0.8124887,"[(0, 0.06250323), (1, 0.8124887), (2, 0.062504105), (3, 0.062504046)]"
196,196,1.0,0.8909135,"[(0, 0.035714917), (1, 0.8909135), (2, 0.035924762), (3, 0.03744683)]"
197,197,2.0,0.4169811,"[(0, 0.41632223), (1, 0.083350815), (2, 0.4169811), (3, 0.0833459)]"
198,198,2.0,0.5465542,"[(0, 0.036524907), (1, 0.03646293), (2, 0.5465542), (3, 0.3804579)]"
199,199,3.0,0.45953828,"[(0, 0.15155138), (1, 0.12490686), (2, 0.2640035), (3, 0.45953828)]"
200,200,1.0,0.94492435,"[(0, 0.019061359), (1, 0.9449244), (2, 0.017910508), (3, 0.018103728)]"
201,201,3.0,0.56121665,"[(0, 0.06308786), (1, 0.06293232), (2, 0.31276318), (3, 0.56121665)]"
202,202,1.0,0.5378307,"[(0, 0.31263968), (1, 0.5378307), (2, 0.087021075), (3, 0.06250854)]"
203,203,3.0,0.50988173,"[(0, 0.03682507), (1, 0.041507833), (2, 0.4117854), (3, 0.50988173)]"
204,204,2.0,0.81063485,"[(0, 0.06250258), (1, 0.064360954), (2, 0.81063485), (3, 0.06250165)]"
205,205,2.0,0.5305293,"[(0, 0.12085148), (1, 0.3049849), (2, 0.5305293), (3, 0.043634266)]"
206,206,1.0,0.81057155,"[(0, 0.063691854), (1, 0.81057155), (2, 0.06259452), (3, 0.06314209)]"
207,207,0.0,0.59478414,"[(0, 0.59478414), (1, 0.2759016), (2, 0.06551696), (3, 0.06379735)]"
208,208,1.0,0.52910024,"[(0, 0.04245929), (1, 0.52910024), (2, 0.21359186), (3, 0.21484862)]"
209,209,2.0,0.7477293,"[(0, 0.08402369), (1, 0.084021054), (2, 0.7477293), (3, 0.084225945)]"
210,210,3.0,0.54150933,"[(0, 0.041669127), (1, 0.37515017), (2, 0.041671332), (3, 0.54150933)]"
211,211,0.0,0.72870946,"[(0, 0.72870946), (1, 0.025403664), (2, 0.025510183), (3, 0.22037673)]"
212,212,3.0,0.5076296,"[(0, 0.028316779), (1, 0.43580675), (2, 0.028246969), (3, 0.5076296)]"
213,213,2.0,0.7948684,"[(0, 0.07217862), (1, 0.06250476), (2, 0.7948684), (3, 0.070448205)]"
214,214,2.0,0.55869335,"[(0, 0.027968641), (1, 0.028175), (2, 0.55869335), (3, 0.38516298)]"
215,215,3.0,0.8916831,"[(0, 0.03669152), (1, 0.03590887), (2, 0.03571644), (3, 0.89168316)]"
216,216,0.0,0.7499891,"[(0, 0.7499891), (1, 0.08333639), (2, 0.083337076), (3, 0.0833374)]"
217,217,2.0,0.8484839,"[(0, 0.050003264), (1, 0.05083937), (2, 0.8484839), (3, 0.05067347)]"
218,218,1.0,0.7492625,"[(0, 0.08335576), (1, 0.7492625), (2, 0.08333526), (3, 0.084046505)]"
219,219,0.0,0.6292725,"[(0, 0.6292725), (1, 0.0460538), (2, 0.046417635), (3, 0.2782561)]"
220,220,1.0,0.6225256,"[(0, 0.15921386), (1, 0.6225256), (2, 0.03850125), (3, 0.17975931)]"
221,221,3.0,0.69464463,"[(0, 0.031505506), (1, 0.03222999), (2, 0.2416199), (3, 0.69464463)]"
222,222,0.0,0.25,"[(0, 0.25), (1, 0.25), (2, 0.25), (3, 0.25)]"
223,223,1.0,0.86669034,"[(0, 0.04334055), (1, 0.86669034), (2, 0.042245697), (3, 0.04772343)]"
224,224,1.0,0.85882956,"[(0, 0.104576856), (1, 0.85882956), (2, 0.018710764), (3, 0.017882848)]"
225,225,1.0,0.46282133,"[(0, 0.031458482), (1, 0.46282133), (2, 0.34982926), (3, 0.15589093)]"
226,226,2.0,0.7653514,"[(0, 0.035932172), (1, 0.16122746), (2, 0.7653514), (3, 0.037488945)]"
227,227,3.0,0.5580316,"[(0, 0.31249517), (1, 0.06586638), (2, 0.063606866), (3, 0.5580316)]"
228,228,1.0,0.6648711,"[(0, 0.029869242), (1, 0.6648711), (2, 0.028426962), (3, 0.2768327)]"
229,229,1.0,0.7068494,"[(0, 0.03571835), (1, 0.7068494), (2, 0.03859354), (3, 0.21883874)]"
230,230,1.0,0.5170735,"[(0, 0.03587527), (1, 0.5170735), (2, 0.032939687), (3, 0.41411158)]"
231,231,1.0,0.5431949,"[(0, 0.42538765), (1, 0.5431949), (2, 0.015647303), (3, 0.015770126)]"
232,232,1.0,0.6038137,"[(0, 0.3199704), (1, 0.6038137), (2, 0.036745932), (3, 0.03946994)]"
233,233,1.0,0.59577703,"[(0, 0.18114434), (1, 0.59577703), (2, 0.03625538), (3, 0.18682326)]"
234,234,3.0,0.48660356,"[(0, 0.4360991), (1, 0.041128438), (2, 0.036168877), (3, 0.48660356)]"
235,235,3.0,0.6027667,"[(0, 0.027855957), (1, 0.3382443), (2, 0.031133043), (3, 0.6027667)]"
