,문서 번호,가장 비중이 높은 토픽,가장 높은 토픽의 비중,각 토픽의 비중
51,51,1.0,0.84170026,"[(1, 0.84170026), (3, 0.09162025)]"
52,52,7.0,0.6950518,"[(4, 0.15229554), (5, 0.0987999), (7, 0.6950518)]"
53,53,4.0,0.5159491,"[(1, 0.20725147), (4, 0.5159491), (5, 0.10691651), (7, 0.073418885), (9, 0.06312027)]"
54,54,5.0,0.7111857,"[(2, 0.12352355), (5, 0.7111857), (7, 0.06542519), (8, 0.06455087)]"
55,55,3.0,0.30960938,"[(0, 0.16489546), (1, 0.107027486), (3, 0.30960938), (8, 0.21881832), (9, 0.17332117)]"
56,56,3.0,0.44660243,"[(1, 0.26304278), (3, 0.44660246), (8, 0.15740103), (9, 0.09008324)]"
57,57,6.0,0.3527763,"[(2, 0.0805608), (3, 0.14502168), (4, 0.065286584), (6, 0.3527763), (7, 0.2502538), (9, 0.08255916)]"
58,58,8.0,0.8202993,"[(0, 0.041200835), (4, 0.11435094), (8, 0.8202993)]"
59,59,2.0,0.6173735,"[(1, 0.11059481), (2, 0.6173735), (4, 0.16006425), (6, 0.025981722), (8, 0.0746116)]"
60,60,1.0,0.68548864,"[(1, 0.68548864), (3, 0.18610543), (7, 0.053234104), (9, 0.046592545)]"
61,61,9.0,0.26581985,"[(0, 0.23083793), (5, 0.050032973), (6, 0.21247034), (7, 0.13215674), (8, 0.0912747), (9, 0.26581985)]"
62,62,4.0,0.27524668,"[(0, 0.19085681), (2, 0.10001702), (4, 0.27524668), (6, 0.23168923), (9, 0.15671378)]"
63,63,1.0,0.59963953,"[(1, 0.59963953), (3, 0.07352373), (5, 0.074865505), (6, 0.074277826), (9, 0.14434732)]"
64,64,4.0,0.36162347,"[(0, 0.21273698), (1, 0.08507481), (4, 0.36162347), (7, 0.06602359), (9, 0.25369948)]"
65,65,8.0,0.8009556,"[(0, 0.042269208), (4, 0.13176328), (8, 0.8009556)]"
66,66,6.0,0.40678138,"[(0, 0.18862177), (1, 0.07930478), (3, 0.14919811), (5, 0.08331327), (6, 0.40678138), (7, 0.072767705)]"
67,67,0.0,0.5556786,"[(0, 0.5556786), (1, 0.28213197), (6, 0.10832578)]"
68,68,2.0,0.43474734,"[(0, 0.09667846), (2, 0.43474734), (6, 0.27703527), (9, 0.14866099)]"
69,69,9.0,0.74966604,"[(3, 0.21032533), (9, 0.74966604)]"
70,70,1.0,0.40164247,"[(0, 0.12659214), (1, 0.40164247), (3, 0.05965756), (5, 0.0752993), (9, 0.31048268)]"
71,71,6.0,0.30443057,"[(0, 0.15238853), (1, 0.014297913), (2, 0.014297913), (3, 0.014297913), (4, 0.014297913), (5, 0.014298108), (6, 0.30443057), (7, 0.014297913), (8, 0.16072431), (9, 0.29666892)]"
72,72,7.0,0.46986318,"[(1, 0.22112212), (6, 0.22740681), (7, 0.46986315), (8, 0.05758652)]"
73,73,1.0,0.435819,"[(0, 0.011115925), (1, 0.435819), (2, 0.011114198), (3, 0.011113969), (4, 0.011118128), (5, 0.011115796), (6, 0.011117984), (7, 0.14192909), (8, 0.011114042), (9, 0.3444419)]"
74,74,5.0,0.43635526,"[(1, 0.2841169), (2, 0.1569013), (5, 0.4363553), (8, 0.07973466)]"
75,75,1.0,0.5148532,"[(0, 0.10843846), (1, 0.5148532), (4, 0.15128395), (5, 0.13084769), (6, 0.068231225)]"
76,76,9.0,0.6895186,"[(1, 0.08165952), (2, 0.12355018), (4, 0.069966994), (9, 0.6895186)]"
77,77,1.0,0.38634935,"[(0, 0.31373104), (1, 0.38634935), (2, 0.01667944), (3, 0.01667314), (4, 0.0166746), (5, 0.016674045), (6, 0.016677126), (7, 0.18319078), (8, 0.01667507), (9, 0.016675374)]"
78,78,9.0,0.39165217,"[(3, 0.351776), (5, 0.08637867), (7, 0.04457349), (8, 0.10561123), (9, 0.39165217)]"
79,79,9.0,0.52118355,"[(0, 0.02500186), (1, 0.025006607), (2, 0.02500186), (3, 0.27879617), (4, 0.02500186), (5, 0.025002204), (6, 0.02500186), (7, 0.02500186), (8, 0.02500213), (9, 0.52118355)]"
80,80,7.0,0.8461273,"[(1, 0.05863707), (2, 0.058371957), (7, 0.8461273)]"
81,81,2.0,0.5350833,"[(2, 0.5350833), (3, 0.24742219), (5, 0.068479985), (7, 0.093877554), (8, 0.039505433)]"
82,82,6.0,0.33496103,"[(4, 0.23798485), (5, 0.07694635), (6, 0.33496103), (7, 0.26329386), (9, 0.060486015)]"
83,83,2.0,0.44995785,"[(2, 0.44995782), (4, 0.075838715), (5, 0.061128806), (9, 0.3797321)]"
84,84,6.0,0.27444685,"[(0, 0.20939644), (4, 0.11260434), (6, 0.27444685), (8, 0.18790399), (9, 0.19564049)]"
85,85,1.0,0.621834,"[(1, 0.621834), (4, 0.07134434), (8, 0.15926555), (9, 0.11754612)]"
86,86,3.0,0.5250024,"[(0, 0.025004292), (1, 0.2749632), (2, 0.025004292), (3, 0.5250024), (4, 0.025004292), (5, 0.025004292), (6, 0.025004292), (7, 0.025004292), (8, 0.025004292), (9, 0.025004292)]"
87,87,1.0,0.7053867,"[(1, 0.7053867), (2, 0.16150664), (3, 0.07761943), (7, 0.03881441)]"
88,88,0.0,0.38838473,"[(0, 0.38838473), (2, 0.27251217), (4, 0.30020702)]"
89,89,4.0,0.6874473,"[(1, 0.034903612), (4, 0.6874473), (7, 0.2601443)]"
90,90,1.0,0.5363517,"[(1, 0.5363517), (2, 0.4064933)]"
91,91,0.0,0.9085318,"[(0, 0.9085318), (2, 0.053353492)]"
92,92,1.0,0.93076104,"[(1, 0.930761)]"
93,93,2.0,0.62325364,"[(0, 0.084549576), (2, 0.62325364), (3, 0.08461505), (5, 0.084546015), (7, 0.08455582)]"
94,94,1.0,0.31659663,"[(1, 0.31659663), (2, 0.20535521), (3, 0.28742218), (7, 0.14061177)]"
95,95,8.0,0.7939736,"[(5, 0.17123638), (8, 0.7939736)]"
96,96,8.0,0.77496976,"[(0, 0.025002383), (1, 0.025002023), (2, 0.025002373), (3, 0.025002023), (4, 0.025003195), (5, 0.02500473), (6, 0.025009468), (7, 0.025002023), (8, 0.77496976), (9, 0.025002025)]"
97,97,0.0,0.42009568,"[(0, 0.42009568), (1, 0.020008106), (2, 0.41985032), (3, 0.02000553), (4, 0.020007255), (5, 0.02000553), (6, 0.02000553), (7, 0.020006506), (8, 0.020007486), (9, 0.020008076)]"
98,98,1.0,0.50489604,"[(0, 0.047466386), (1, 0.50489604), (2, 0.17915127), (3, 0.10956596), (5, 0.06269829), (6, 0.033815064), (9, 0.049354665)]"
99,99,6.0,0.5441437,"[(0, 0.36695725), (1, 0.011113344), (2, 0.011112077), (3, 0.011111631), (4, 0.011113766), (5, 0.01111302), (6, 0.5441437), (7, 0.011111995), (8, 0.011111623), (9, 0.011111623)]"
100,100,9.0,0.5501706,"[(0, 0.014290692), (1, 0.014288769), (2, 0.15866362), (3, 0.014291978), (4, 0.014288772), (5, 0.19113086), (6, 0.014293245), (7, 0.014290001), (8, 0.014291406), (9, 0.5501706)]"
101,101,1.0,0.54988146,"[(0, 0.05001317), (1, 0.54988146), (2, 0.05001317), (3, 0.05001317), (4, 0.05001317), (5, 0.05001317), (6, 0.05001317), (7, 0.05001317), (8, 0.05001317), (9, 0.05001317)]"
102,102,1.0,0.66195923,"[(1, 0.66195923), (3, 0.07680012), (6, 0.14227805), (7, 0.07892763)]"
103,103,1.0,0.46218297,"[(1, 0.46218294), (4, 0.1119902), (7, 0.36747926)]"
104,104,2.0,0.6724994,"[(2, 0.6724994), (3, 0.17751758), (9, 0.09163299)]"
105,105,3.0,0.53031045,"[(1, 0.090605766), (3, 0.53031045), (5, 0.34407237)]"
106,106,2.0,0.41856083,"[(0, 0.036660887), (2, 0.41856083), (3, 0.17249149), (6, 0.20765388), (7, 0.051980477), (9, 0.09931337)]"
107,107,5.0,0.6833567,"[(0, 0.01667137), (1, 0.016670793), (2, 0.016672172), (3, 0.18324187), (4, 0.016671643), (5, 0.6833567), (6, 0.01667312), (7, 0.016671663), (8, 0.01667187), (9, 0.016698852)]"
108,108,0.0,0.46026146,"[(0, 0.46026146), (2, 0.0725955), (4, 0.18052243), (9, 0.2532757)]"
109,109,2.0,0.65139705,"[(2, 0.65139705), (5, 0.12149518), (6, 0.09636077), (7, 0.08457971)]"
110,110,1.0,0.46485475,"[(0, 0.010007092), (1, 0.46485472), (2, 0.010005931), (3, 0.010005931), (4, 0.117419146), (5, 0.11591145), (6, 0.010006439), (7, 0.010006221), (8, 0.010005931), (9, 0.24177712)]"
111,111,0.0,0.78894687,"[(0, 0.78894687), (1, 0.01111296), (2, 0.01111308), (3, 0.122143194), (4, 0.011112974), (5, 0.011112848), (6, 0.011112811), (7, 0.011112852), (8, 0.011112918), (9, 0.011119463)]"
112,112,2.0,0.46346495,"[(0, 0.010002666), (1, 0.11401793), (2, 0.46346498), (3, 0.010005603), (4, 0.35249525), (5, 0.010002666), (6, 0.010002888), (7, 0.010002666), (8, 0.010002666), (9, 0.010002666)]"
113,113,6.0,0.40912202,"[(0, 0.23080829), (1, 0.22000334), (2, 0.020009086), (3, 0.020009086), (4, 0.02001067), (5, 0.020010281), (6, 0.40912202), (7, 0.020009086), (8, 0.020009086), (9, 0.020009086)]"
114,114,6.0,0.33754605,"[(0, 0.064924106), (1, 0.08323192), (2, 0.20778175), (3, 0.06460268), (4, 0.21967986), (6, 0.33754605)]"
115,115,5.0,0.6999797,"[(1, 0.26523343), (5, 0.6999797)]"
116,116,9.0,0.366251,"[(4, 0.22607401), (5, 0.21193403), (6, 0.14570509), (9, 0.366251)]"
117,117,9.0,0.64616877,"[(1, 0.19581926), (7, 0.080736384), (8, 0.04998705), (9, 0.64616877)]"
118,118,6.0,0.71206546,"[(0, 0.17362346), (1, 0.014289311), (2, 0.014288661), (3, 0.014287328), (4, 0.014290172), (5, 0.014289296), (6, 0.71206546), (7, 0.014288073), (8, 0.014288939), (9, 0.01428927)]"
119,119,3.0,0.376218,"[(0, 0.010005126), (1, 0.010004937), (2, 0.12941879), (3, 0.376218), (4, 0.0100061), (5, 0.010005887), (6, 0.18735984), (7, 0.24697523), (8, 0.01000291), (9, 0.010003201)]"
120,120,3.0,0.60027206,"[(3, 0.60027206), (5, 0.34256694)]"
121,121,9.0,0.6999661,"[(0, 0.03333685), (1, 0.03333685), (2, 0.03333685), (3, 0.03333685), (4, 0.03333685), (5, 0.03333685), (6, 0.03333685), (7, 0.03333685), (8, 0.033339147), (9, 0.6999661)]"
122,122,9.0,0.2536999,"[(1, 0.2282833), (2, 0.05705781), (3, 0.112849906), (6, 0.21480796), (8, 0.11509337), (9, 0.2536999)]"
123,123,4.0,0.465564,"[(1, 0.31502292), (4, 0.46556398), (5, 0.16555095)]"
124,124,6.0,0.6158035,"[(0, 0.07922543), (4, 0.2637863), (6, 0.6158035)]"
125,125,1.0,0.38551152,"[(0, 0.10066185), (1, 0.38551152), (5, 0.19642895), (7, 0.10577734), (8, 0.1049243), (9, 0.08668254)]"
126,126,4.0,0.40624574,"[(0, 0.19087891), (1, 0.113413475), (4, 0.40624574), (9, 0.23490222)]"
127,127,0.0,0.525134,"[(0, 0.525134), (1, 0.025008665), (2, 0.27479666), (3, 0.025008665), (4, 0.025008665), (5, 0.025008665), (6, 0.025008665), (7, 0.025008665), (8, 0.025008665), (9, 0.025008665)]"
128,128,1.0,0.22077446,"[(0, 0.036652934), (1, 0.22077446), (2, 0.04750125), (4, 0.20268115), (5, 0.1987784), (6, 0.043069646), (8, 0.1676404), (9, 0.07622429)]"
129,129,5.0,0.6199641,"[(0, 0.020001315), (1, 0.22000597), (2, 0.02000199), (3, 0.020001315), (4, 0.02000248), (5, 0.6199641), (6, 0.020014307), (7, 0.020001315), (8, 0.020002108), (9, 0.02000505)]"
130,130,6.0,0.3667235,"[(0, 0.03334675), (1, 0.03334675), (2, 0.03334675), (3, 0.36649442), (4, 0.03334675), (5, 0.033354778), (6, 0.3667235), (7, 0.03334675), (8, 0.03334675), (9, 0.03334675)]"
131,131,0.0,0.22181799,"[(0, 0.22181799), (1, 0.02000431), (2, 0.020002922), (3, 0.020002764), (4, 0.020004045), (5, 0.020002764), (6, 0.020002764), (7, 0.21997178), (8, 0.21823382), (9, 0.21995687)]"
132,132,7.0,0.6551246,"[(0, 0.014295363), (1, 0.014287631), (2, 0.0142883705), (3, 0.014291338), (4, 0.014292744), (5, 0.23055163), (6, 0.014293076), (7, 0.6551246), (8, 0.014287635), (9, 0.014287631)]"
133,133,4.0,0.8100013,"[(0, 0.010002222), (1, 0.010002222), (2, 0.010002222), (3, 0.010002222), (4, 0.8100013), (5, 0.010002222), (6, 0.010002222), (7, 0.10998093), (8, 0.010002222), (9, 0.010002222)]"
134,134,8.0,0.2750075,"[(0, 0.025005313), (1, 0.2749935), (2, 0.025001409), (3, 0.025001409), (4, 0.025001409), (5, 0.2749716), (6, 0.025011443), (7, 0.025001409), (8, 0.2750075), (9, 0.025005048)]"
135,135,7.0,0.7749689,"[(0, 0.02500786), (1, 0.025003478), (2, 0.02500443), (3, 0.025000712), (4, 0.025000712), (5, 0.025001584), (6, 0.02501084), (7, 0.7749689), (8, 0.025000712), (9, 0.025000712)]"
136,136,1.0,0.4009564,"[(0, 0.15444559), (1, 0.4009564), (6, 0.3029959), (8, 0.091573164)]"
137,137,8.0,0.5834147,"[(0, 0.13248038), (1, 0.11530328), (6, 0.13128746), (8, 0.5834147)]"
138,138,8.0,0.60176,"[(0, 0.012502161), (1, 0.012502445), (2, 0.012501478), (3, 0.15580261), (4, 0.012503259), (5, 0.012504026), (6, 0.01250185), (7, 0.15491925), (8, 0.60176), (9, 0.012502905)]"
139,139,2.0,0.66372895,"[(0, 0.010000755), (1, 0.010001237), (2, 0.66372895), (3, 0.0100006815), (4, 0.010001203), (5, 0.010002053), (6, 0.2562622), (7, 0.0100006815), (8, 0.010001266), (9, 0.010000956)]"
140,140,0.0,0.6464314,"[(0, 0.6464314), (1, 0.14438714), (2, 0.0111142695), (3, 0.011113044), (4, 0.011114126), (5, 0.13138609), (6, 0.011113365), (7, 0.011113278), (8, 0.01111433), (9, 0.011113044)]"
141,141,2.0,0.46368057,"[(1, 0.1000091), (2, 0.46368057), (5, 0.24088356), (9, 0.14087084)]"
142,142,0.0,0.69532835,"[(0, 0.69532835), (2, 0.18087503), (7, 0.07711825)]"
143,143,6.0,0.4598512,"[(0, 0.02000525), (1, 0.020000637), (2, 0.020000637), (3, 0.020001153), (4, 0.020001953), (5, 0.020006169), (6, 0.45985124), (7, 0.020002337), (8, 0.020000637), (9, 0.38012996)]"
144,144,0.0,0.32103938,"[(0, 0.32103938), (1, 0.020008693), (2, 0.020009391), (3, 0.21977648), (4, 0.020010842), (5, 0.020011097), (6, 0.020010443), (7, 0.020010935), (8, 0.020013873), (9, 0.3191089)]"
145,145,8.0,0.4200054,"[(0, 0.02000315), (1, 0.020000739), (2, 0.020000739), (3, 0.220006), (4, 0.020000739), (5, 0.020000739), (6, 0.020000739), (7, 0.020000739), (8, 0.4200054), (9, 0.21998097)]"
146,146,5.0,0.31078345,"[(0, 0.01250562), (1, 0.012507235), (2, 0.13898328), (3, 0.012504595), (4, 0.21137938), (5, 0.31078345), (6, 0.012507431), (7, 0.13884398), (8, 0.13747269), (9, 0.012512371)]"
147,147,5.0,0.80558044,"[(0, 0.010004337), (1, 0.010002586), (2, 0.010002595), (3, 0.010004085), (4, 0.010002805), (5, 0.80558044), (6, 0.010004113), (7, 0.010003952), (8, 0.11438883), (9, 0.010006253)]"
148,148,7.0,0.44825348,"[(0, 0.016680717), (1, 0.016674228), (2, 0.016670737), (3, 0.016670737), (4, 0.016673079), (5, 0.016674913), (6, 0.016670737), (7, 0.4482535), (8, 0.016673388), (9, 0.41835797)]"
149,149,9.0,0.5429604,"[(0, 0.016668925), (1, 0.016669635), (2, 0.016667755), (3, 0.016668444), (4, 0.016667755), (5, 0.016667755), (6, 0.016672265), (7, 0.32368922), (8, 0.016667841), (9, 0.5429604)]"
150,150,0.0,0.92497593,"[(0, 0.92497593)]"
151,151,1.0,0.5249428,"[(0, 0.025003219), (1, 0.5249428), (2, 0.025009979), (3, 0.025022497), (4, 0.025007378), (5, 0.025009952), (6, 0.2749945), (7, 0.025003219), (8, 0.025003219), (9, 0.025003219)]"
152,152,9.0,0.42010072,"[(0, 0.020008186), (1, 0.020007588), (2, 0.020006191), (3, 0.02000712), (4, 0.020010987), (5, 0.020007726), (6, 0.020006191), (7, 0.41983885), (8, 0.020006437), (9, 0.42010072)]"
153,153,6.0,0.51251507,"[(0, 0.13748823), (1, 0.012503175), (2, 0.26247823), (3, 0.012502345), (4, 0.012502345), (5, 0.012502345), (6, 0.51251507), (7, 0.012502345), (8, 0.012502345), (9, 0.012503559)]"
154,154,5.0,0.5250588,"[(0, 0.2749044), (1, 0.025004597), (2, 0.025004597), (3, 0.025004597), (4, 0.025004597), (5, 0.5250588), (6, 0.025004597), (7, 0.025004597), (8, 0.025004597), (9, 0.025004597)]"
155,155,0.0,0.5249868,"[(0, 0.5249868), (1, 0.025003284), (2, 0.02500547), (3, 0.025001746), (4, 0.025002755), (5, 0.025001677), (6, 0.2749866), (7, 0.025002288), (8, 0.025002899), (9, 0.025006538)]"
156,156,5.0,0.87139726,"[(0, 0.0142883435), (1, 0.014293198), (2, 0.014286957), (3, 0.014286886), (4, 0.014288818), (5, 0.87139726), (6, 0.014291098), (7, 0.014287379), (8, 0.014288603), (9, 0.014291487)]"
157,157,9.0,0.33714727,"[(0, 0.011116581), (1, 0.011116019), (2, 0.011116019), (3, 0.12952973), (4, 0.2332849), (5, 0.12224849), (6, 0.011116019), (7, 0.12220895), (8, 0.011116019), (9, 0.33714727)]"
158,158,0.0,0.6033557,"[(0, 0.6033557), (1, 0.28234288), (2, 0.014286721), (3, 0.014287056), (4, 0.014288413), (5, 0.014286489), (6, 0.014287131), (7, 0.014286534), (8, 0.014286995), (9, 0.014292075)]"
159,159,6.0,0.53708017,"[(0, 0.1519192), (1, 0.011120807), (2, 0.12245173), (3, 0.12182146), (4, 0.01112105), (5, 0.011121287), (6, 0.53708017), (7, 0.011121325), (8, 0.011120807), (9, 0.011122131)]"
160,160,0.0,0.44285753,"[(0, 0.44285753), (1, 0.014288435), (2, 0.014288435), (3, 0.014289354), (4, 0.014289888), (5, 0.014288947), (6, 0.30004185), (7, 0.014290567), (8, 0.15706892), (9, 0.014296068)]"
161,161,0.0,0.27836585,"[(0, 0.27836585), (1, 0.24931207), (2, 0.12996504), (5, 0.11739735), (6, 0.17948395)]"
162,162,0.0,0.68194896,"[(0, 0.68194896), (1, 0.01000364), (2, 0.01000364), (3, 0.010003839), (4, 0.01000364), (5, 0.01000364), (6, 0.11523402), (7, 0.01000364), (8, 0.01000364), (9, 0.13279134)]"
163,163,8.0,0.36665964,"[(0, 0.03333408), (1, 0.03333408), (2, 0.033334948), (3, 0.03333408), (4, 0.033335578), (5, 0.033337), (6, 0.3666576), (7, 0.03333408), (8, 0.36665964), (9, 0.033338886)]"
164,164,6.0,0.34448162,"[(0, 0.011118312), (1, 0.12207476), (2, 0.23342611), (3, 0.011118312), (4, 0.011119458), (5, 0.01111892), (6, 0.34448162), (7, 0.011118312), (8, 0.011118432), (9, 0.23330577)]"
165,165,6.0,0.5856943,"[(0, 0.014289184), (1, 0.014288095), (2, 0.014288097), (3, 0.014288875), (4, 0.014290766), (5, 0.014288962), (6, 0.5856943), (7, 0.014288637), (8, 0.014288095), (9, 0.299995)]"
166,166,3.0,0.48380253,"[(1, 0.10001622), (3, 0.4838025), (5, 0.17080957), (8, 0.19080028)]"
