,문서 번호,가장 비중이 높은 토픽,가장 높은 토픽의 비중,각 토픽의 비중
38,38,4.0,0.4437508,"[(3, 0.110705905), (4, 0.44375083), (7, 0.40178812)]"
39,39,2.0,0.5987973,"[(0, 0.046506178), (2, 0.5987973), (4, 0.15722777), (6, 0.121731564), (7, 0.05573158)]"
40,40,7.0,0.89999205,"[(0, 0.011111111), (1, 0.011112406), (2, 0.011111965), (3, 0.011111403), (4, 0.011111286), (5, 0.011111111), (6, 0.011111443), (7, 0.8999921), (8, 0.011115886), (9, 0.011111318)]"
41,41,3.0,0.63227075,"[(3, 0.63227075), (6, 0.18132688), (8, 0.12276149)]"
42,42,3.0,0.52499664,"[(0, 0.025001366), (1, 0.2749992), (2, 0.025001839), (3, 0.52499664), (4, 0.025), (5, 0.025), (6, 0.025), (7, 0.02500098), (8, 0.025), (9, 0.025)]"
43,43,6.0,0.320131,"[(1, 0.25873893), (3, 0.17462127), (6, 0.320131), (9, 0.19195725)]"
44,44,4.0,0.4196996,"[(0, 0.011112212), (1, 0.12549828), (2, 0.123336345), (3, 0.011112297), (4, 0.4196996), (5, 0.011116086), (6, 0.14082123), (7, 0.011111165), (8, 0.011111125), (9, 0.13508168)]"
45,45,0.0,0.46420696,"[(0, 0.46420696), (3, 0.10159771), (4, 0.17401037), (9, 0.20563318)]"
46,46,1.0,0.43137658,"[(0, 0.011116111), (1, 0.43137658), (2, 0.011111804), (3, 0.0111126695), (4, 0.13963632), (5, 0.011113506), (6, 0.13825035), (7, 0.22405237), (8, 0.011115723), (9, 0.011114572)]"
47,47,2.0,0.6199695,"[(0, 0.02), (1, 0.020010706), (2, 0.6199695), (3, 0.02000764), (4, 0.020001825), (5, 0.020007245), (6, 0.020002533), (7, 0.22000024), (8, 0.020000335), (9, 0.02)]"
48,48,0.0,0.6206399,"[(0, 0.6206399), (2, 0.124218225), (4, 0.061118346), (5, 0.062276933), (9, 0.10396498)]"
49,49,7.0,0.5251171,"[(1, 0.24641635), (7, 0.5251171), (8, 0.17012344)]"
50,50,1.0,0.59440887,"[(1, 0.59440887), (3, 0.11424625), (9, 0.22769906)]"
51,51,8.0,0.59155554,"[(5, 0.3417673), (8, 0.59155554)]"
52,52,6.0,0.5389396,"[(0, 0.15918393), (4, 0.07906093), (5, 0.18280041), (6, 0.5389396)]"
53,53,6.0,0.3516323,"[(0, 0.08827431), (2, 0.2659565), (3, 0.21086888), (4, 0.05826681), (6, 0.3516323)]"
54,54,4.0,0.684898,"[(0, 0.13393362), (2, 0.1228218), (4, 0.684898)]"
55,55,7.0,0.68331546,"[(0, 0.01666685), (1, 0.01666823), (2, 0.016666668), (3, 0.016678663), (4, 0.016667627), (5, 0.016666668), (6, 0.18333304), (7, 0.68331546), (8, 0.016666668), (9, 0.016670162)]"
56,56,3.0,0.77856725,"[(2, 0.16428147), (3, 0.77856725)]"
57,57,5.0,0.9181818,"[(5, 0.91818184)]"
58,58,3.0,0.3911027,"[(3, 0.3911027), (7, 0.37506178), (8, 0.19265)]"
59,59,2.0,0.3090718,"[(2, 0.3090718), (3, 0.13756801), (4, 0.23321141), (8, 0.26559684)]"
60,60,1.0,0.62929344,"[(0, 0.01666717), (1, 0.62929344), (2, 0.016669821), (3, 0.01667296), (4, 0.016677102), (5, 0.016666668), (6, 0.01666801), (7, 0.23734914), (8, 0.01666679), (9, 0.016668914)]"
61,61,4.0,0.48116085,"[(0, 0.016669111), (1, 0.21055444), (2, 0.016666668), (3, 0.016667303), (4, 0.48116085), (5, 0.016666668), (6, 0.19161005), (7, 0.016671384), (8, 0.016666668), (9, 0.016666833)]"
62,62,4.0,0.7769165,"[(4, 0.7769165), (8, 0.16153736)]"
63,63,9.0,0.47187486,"[(0, 0.012503108), (1, 0.012502512), (2, 0.012505555), (3, 0.012501503), (4, 0.012508497), (5, 0.012502752), (6, 0.16995488), (7, 0.27064314), (8, 0.012503202), (9, 0.4718749)]"
64,64,8.0,0.56991047,"[(0, 0.016667288), (1, 0.016666668), (2, 0.016670648), (3, 0.01666873), (4, 0.016666668), (5, 0.016666668), (6, 0.29674938), (7, 0.016666822), (8, 0.56991047), (9, 0.016666668)]"
65,65,4.0,0.31905183,"[(2, 0.12206905), (3, 0.12353308), (4, 0.31905183), (6, 0.12187156), (8, 0.2718016)]"
66,66,0.0,0.36840698,"[(0, 0.36840698), (1, 0.014290689), (2, 0.014285799), (3, 0.014286827), (4, 0.3677479), (5, 0.0142862005), (6, 0.014286643), (7, 0.16383573), (8, 0.014285746), (9, 0.014287492)]"
67,67,7.0,0.5486623,"[(4, 0.1301146), (7, 0.5486623), (8, 0.28004307)]"
68,68,3.0,0.604226,"[(3, 0.604226), (6, 0.35366544)]"
69,69,5.0,0.46490884,"[(0, 0.010002591), (1, 0.24454227), (2, 0.010000335), (3, 0.099432796), (4, 0.01000098), (5, 0.46490884), (6, 0.13110921), (7, 0.010000654), (8, 0.010000585), (9, 0.010001701)]"
70,70,2.0,0.45242262,"[(1, 0.09218492), (2, 0.4524226), (6, 0.14367405), (8, 0.28949264)]"
71,71,7.0,0.510342,"[(0, 0.08889509), (5, 0.12994853), (7, 0.510342), (9, 0.22794825)]"
72,72,5.0,0.42631683,"[(5, 0.42631683), (7, 0.24850577), (8, 0.23262182), (9, 0.060975734)]"
73,73,6.0,0.59501654,"[(1, 0.099206), (3, 0.26202166), (6, 0.59501654)]"
74,74,1.0,0.4506989,"[(1, 0.4506989), (3, 0.20073375), (8, 0.3018939)]"
75,75,6.0,0.20298088,"[(0, 0.083169505), (1, 0.16323042), (2, 0.12352401), (3, 0.19028458), (4, 0.1231792), (6, 0.20298088), (8, 0.09863076)]"
76,76,4.0,0.44310313,"[(3, 0.37403923), (4, 0.44310313), (6, 0.09492892), (7, 0.057926953)]"
77,77,3.0,0.42146677,"[(1, 0.27191526), (3, 0.42146677), (4, 0.15405405), (9, 0.115060665)]"
78,78,3.0,0.42339846,"[(3, 0.42339846), (6, 0.33824858), (7, 0.19167404)]"
79,79,3.0,0.30066502,"[(2, 0.065559946), (3, 0.30066502), (4, 0.27222046), (6, 0.096742064), (8, 0.23703183)]"
80,80,4.0,0.67777836,"[(0, 0.011111112), (1, 0.011113348), (2, 0.122220345), (3, 0.011112335), (4, 0.67777836), (5, 0.011111134), (6, 0.122218765), (7, 0.011111112), (8, 0.011112417), (9, 0.011111112)]"
81,81,7.0,0.9181641,"[(7, 0.9181641)]"
82,82,3.0,0.78929925,"[(3, 0.78929925), (5, 0.039349947), (6, 0.14720964)]"
83,83,8.0,0.57319814,"[(0, 0.09959544), (1, 0.15274803), (8, 0.57319814), (9, 0.13159582)]"
84,84,4.0,0.24945518,"[(1, 0.21094728), (2, 0.1582946), (4, 0.24945518), (6, 0.16982548), (8, 0.17575996)]"
85,85,0.0,0.1,"[(0, 0.1), (1, 0.1), (2, 0.1), (3, 0.1), (4, 0.1), (5, 0.1), (6, 0.1), (7, 0.1), (8, 0.1), (9, 0.1)]"
86,86,7.0,0.81998485,"[(0, 0.019999998), (1, 0.019999998), (2, 0.020003086), (3, 0.020007797), (4, 0.020004041), (5, 0.019999998), (6, 0.019999998), (7, 0.81998485), (8, 0.020000214), (9, 0.019999998)]"
87,87,7.0,0.72856295,"[(0, 0.014288503), (1, 0.014287664), (2, 0.15714134), (3, 0.01428887), (4, 0.014286078), (5, 0.014285714), (6, 0.014286084), (7, 0.72856295), (8, 0.014285714), (9, 0.014287037)]"
88,88,7.0,0.64018285,"[(0, 0.16881315), (4, 0.14433295), (7, 0.64018285)]"
89,89,9.0,0.3724455,"[(0, 0.1911911), (6, 0.0999995), (7, 0.28180724), (9, 0.3724455)]"
90,90,1.0,0.6189176,"[(0, 0.014286077), (1, 0.6189176), (2, 0.014285714), (3, 0.014287339), (4, 0.014287368), (5, 0.014285714), (6, 0.2667907), (7, 0.014285827), (8, 0.014287162), (9, 0.014286504)]"
91,91,7.0,0.43468487,"[(6, 0.3295562), (7, 0.43468487), (8, 0.19686703)]"
92,92,1.0,0.7624903,"[(0, 0.012500001), (1, 0.7624903), (2, 0.012500127), (3, 0.0125016915), (4, 0.012500005), (5, 0.012500001), (6, 0.01250004), (7, 0.13749968), (8, 0.012505714), (9, 0.012502517)]"
93,93,4.0,0.9437449,"[(4, 0.9437449)]"
94,94,7.0,0.40954238,"[(3, 0.4080668), (4, 0.067172155), (7, 0.40954238), (8, 0.079919845)]"
95,95,7.0,0.59581715,"[(5, 0.1474453), (7, 0.59581715), (8, 0.17475985), (9, 0.054701094)]"
96,96,9.0,0.3715161,"[(0, 0.011111338), (1, 0.011114249), (2, 0.12221939), (3, 0.18311852), (4, 0.2564685), (5, 0.011114665), (6, 0.011111621), (7, 0.011111828), (8, 0.011113739), (9, 0.3715161)]"
97,97,6.0,0.8874962,"[(0, 0.012500461), (1, 0.012500001), (2, 0.0125005925), (3, 0.012500235), (4, 0.012501412), (5, 0.012500345), (6, 0.88749623), (7, 0.012500693), (8, 0.012500013), (9, 0.012500001)]"
98,98,3.0,0.5512675,"[(1, 0.16153981), (3, 0.5512675), (4, 0.096043535), (9, 0.14498928)]"
99,99,8.0,0.4105821,"[(0, 0.012501694), (1, 0.012502742), (2, 0.012500009), (3, 0.012500436), (4, 0.14658302), (5, 0.012500095), (6, 0.0125009725), (7, 0.19686727), (8, 0.4105821), (9, 0.17096166)]"
100,100,4.0,0.8350585,"[(0, 0.14140846), (4, 0.8350585)]"
101,101,4.0,0.74991006,"[(0, 0.1358722), (3, 0.06420953), (4, 0.74991006)]"
102,102,2.0,0.5982012,"[(0, 0.010001866), (1, 0.010000238), (2, 0.5982012), (3, 0.1589182), (4, 0.010000903), (5, 0.010000155), (6, 0.010003869), (7, 0.17287013), (8, 0.010002842), (9, 0.010000583)]"
103,103,0.0,0.43200815,"[(0, 0.43200812), (3, 0.14027105), (5, 0.14532982), (7, 0.25238445)]"
104,104,4.0,0.37929574,"[(0, 0.06972172), (2, 0.21562827), (4, 0.37929574), (6, 0.24097493), (8, 0.070564985)]"
105,105,9.0,0.76129055,"[(0, 0.012500533), (1, 0.0125017585), (2, 0.0125), (3, 0.13869993), (4, 0.012506281), (5, 0.0125), (6, 0.0125007825), (7, 0.012500095), (8, 0.012500072), (9, 0.76129055)]"
106,106,2.0,0.42157784,"[(0, 0.033333335), (1, 0.033333335), (2, 0.42157784), (3, 0.3117555), (4, 0.033333335), (5, 0.033333335), (6, 0.033333335), (7, 0.033333335), (8, 0.033333335), (9, 0.033333335)]"
107,107,7.0,0.42451206,"[(1, 0.054723557), (4, 0.04999871), (5, 0.06621993), (7, 0.42451206), (8, 0.38181552)]"
108,108,9.0,0.48629007,"[(0, 0.3537069), (1, 0.02), (2, 0.02000002), (3, 0.020000966), (4, 0.020000152), (5, 0.020001333), (6, 0.020000417), (7, 0.020000136), (8, 0.02), (9, 0.48629007)]"
109,109,8.0,0.5854859,"[(0, 0.016667122), (1, 0.01667348), (2, 0.28117046), (3, 0.016667353), (4, 0.016668577), (5, 0.016667115), (6, 0.016666668), (7, 0.016666668), (8, 0.5854859), (9, 0.016666668)]"
110,110,6.0,0.49139553,"[(0, 0.0111128), (1, 0.19747958), (2, 0.011113806), (3, 0.011114087), (4, 0.011111286), (5, 0.23333383), (6, 0.49139553), (7, 0.011111289), (8, 0.011112974), (9, 0.011114787)]"
111,111,7.0,0.59951967,"[(1, 0.08545782), (5, 0.18424918), (6, 0.0846177), (7, 0.59951967)]"
112,112,6.0,0.52078694,"[(0, 0.11024922), (2, 0.1562318), (3, 0.1912991), (6, 0.52078694)]"
113,113,3.0,0.9181786,"[(3, 0.9181786)]"
114,114,4.0,0.24536185,"[(3, 0.19762567), (4, 0.24536183), (6, 0.18696728), (7, 0.1844562), (9, 0.1498649)]"
115,115,7.0,0.4021108,"[(4, 0.27183405), (6, 0.1572298), (7, 0.4021108), (8, 0.13724414)]"
116,116,8.0,0.51243687,"[(0, 0.012501338), (1, 0.2049426), (2, 0.0125), (3, 0.01250627), (4, 0.0125), (5, 0.012501022), (6, 0.0125), (7, 0.0125), (8, 0.51243687), (9, 0.19511192)]"
117,117,8.0,0.34488222,"[(0, 0.02), (1, 0.020000003), (2, 0.020000342), (3, 0.02), (4, 0.02000038), (5, 0.21999803), (6, 0.020000007), (7, 0.2951141), (8, 0.34488222), (9, 0.020004882)]"
118,118,1.0,0.6999623,"[(0, 0.033333335), (1, 0.6999623), (2, 0.03337099), (3, 0.033333335), (4, 0.033333335), (5, 0.033333335), (6, 0.033333372), (7, 0.033333335), (8, 0.033333335), (9, 0.033333335)]"
119,119,7.0,0.49202198,"[(4, 0.054769438), (7, 0.49202198), (8, 0.38781622), (9, 0.042307027)]"
120,120,3.0,0.48205006,"[(0, 0.011111158), (1, 0.011111696), (2, 0.011112206), (3, 0.48205006), (4, 0.011111569), (5, 0.011112231), (6, 0.01111169), (7, 0.42905498), (8, 0.011111858), (9, 0.011112549)]"
121,121,6.0,0.95908314,"[(6, 0.95908314)]"
122,122,4.0,0.8532349,"[(4, 0.8532349), (7, 0.08522185)]"
123,123,4.0,0.8913258,"[(4, 0.8913258), (7, 0.08645156)]"
124,124,4.0,0.9469754,"[(0, 0.03080082), (4, 0.94697547)]"
125,125,4.0,0.97187257,"[(4, 0.97187257)]"
126,126,3.0,0.51666516,"[(0, 0.016666668), (1, 0.016666668), (2, 0.016667427), (3, 0.51666516), (4, 0.18332806), (5, 0.016666668), (6, 0.18333341), (7, 0.016667409), (8, 0.016667627), (9, 0.01667093)]"
127,127,3.0,0.33207616,"[(0, 0.22861162), (1, 0.0125000095), (2, 0.012501992), (3, 0.33207616), (4, 0.012500013), (5, 0.012500144), (6, 0.18464606), (7, 0.012502372), (8, 0.0125), (9, 0.17966166)]"
128,128,0.0,0.36833468,"[(0, 0.36833468), (1, 0.25888142), (2, 0.01250033), (3, 0.012501587), (4, 0.012500507), (5, 0.15829371), (6, 0.1394821), (7, 0.012503236), (8, 0.012500552), (9, 0.012501938)]"
129,129,6.0,0.5033148,"[(3, 0.27193972), (6, 0.5033148), (8, 0.17806971)]"
130,130,3.0,0.59207374,"[(3, 0.59207374), (5, 0.22036877), (6, 0.1408821)]"
131,131,1.0,0.24793762,"[(0, 0.020004712), (1, 0.2479376), (2, 0.020004574), (3, 0.020002272), (4, 0.17529511), (5, 0.020003706), (6, 0.21999395), (7, 0.2367527), (8, 0.02), (9, 0.02000539)]"
132,132,3.0,0.5213495,"[(2, 0.091666095), (3, 0.5213495), (4, 0.091664664), (6, 0.09166664), (9, 0.16198158)]"
133,133,9.0,0.5499661,"[(0, 0.05001215), (1, 0.05), (2, 0.05), (3, 0.05001126), (4, 0.05), (5, 0.050010372), (6, 0.050000113), (7, 0.05), (8, 0.05), (9, 0.5499661)]"
134,134,6.0,0.32674757,"[(0, 0.0125), (1, 0.012500001), (2, 0.0125), (3, 0.012500002), (4, 0.012500716), (5, 0.29109162), (6, 0.32674757), (7, 0.012501483), (8, 0.29465765), (9, 0.012500954)]"
135,135,7.0,0.45325682,"[(5, 0.19090348), (6, 0.2921956), (7, 0.45325682)]"
136,136,1.0,0.69997144,"[(0, 0.033333335), (1, 0.69997144), (2, 0.03336187), (3, 0.033333335), (4, 0.033333335), (5, 0.033333335), (6, 0.033333376), (7, 0.033333335), (8, 0.033333335), (9, 0.033333335)]"
137,137,1.0,0.61998165,"[(0, 0.02), (1, 0.61998165), (2, 0.020011418), (3, 0.020007186), (4, 0.02000001), (5, 0.020001806), (6, 0.020000014), (7, 0.02), (8, 0.020000128), (9, 0.21999781)]"
138,138,1.0,0.699965,"[(0, 0.03333333), (1, 0.699965), (2, 0.033368252), (3, 0.03333333), (4, 0.03333333), (5, 0.03333333), (6, 0.033333372), (7, 0.03333333), (8, 0.03333333), (9, 0.03333333)]"
139,139,1.0,0.50422835,"[(0, 0.025), (1, 0.50422835), (2, 0.29575408), (3, 0.025014456), (4, 0.02500002), (5, 0.025002832), (6, 0.025000062), (7, 0.025), (8, 0.025000248), (9, 0.025)]"
140,140,1.0,0.69997174,"[(0, 0.033333335), (1, 0.69997174), (2, 0.033361573), (3, 0.033333335), (4, 0.033333335), (5, 0.033333335), (6, 0.033333376), (7, 0.033333335), (8, 0.033333335), (9, 0.033333335)]"
141,141,7.0,0.6690848,"[(0, 0.016677085), (1, 0.01666667), (2, 0.01666675), (3, 0.016668059), (4, 0.016666725), (5, 0.016666668), (6, 0.1975668), (7, 0.6690848), (8, 0.016667927), (9, 0.01666855)]"
142,142,1.0,0.52497804,"[(0, 0.024999997), (1, 0.52497804), (2, 0.025022212), (3, 0.024999997), (4, 0.024999997), (5, 0.025002254), (6, 0.025000026), (7, 0.024999997), (8, 0.024999997), (9, 0.27499744)]"
143,143,1.0,0.69996935,"[(0, 0.033333335), (1, 0.69996935), (2, 0.033363927), (3, 0.033333335), (4, 0.033333335), (5, 0.033333335), (6, 0.033333372), (7, 0.033333335), (8, 0.033333335), (9, 0.033333335)]"
144,144,1.0,0.69999915,"[(0, 0.033333335), (1, 0.69999915), (2, 0.033334117), (3, 0.033333335), (4, 0.033333335), (5, 0.033333335), (6, 0.033333335), (7, 0.033333335), (8, 0.033333335), (9, 0.033333335)]"
145,145,1.0,0.55,"[(0, 0.05), (1, 0.55), (2, 0.05), (3, 0.05), (4, 0.05), (5, 0.05), (6, 0.05), (7, 0.05), (8, 0.05), (9, 0.05)]"
146,146,1.0,0.36666748,"[(0, 0.033333335), (1, 0.36666748), (2, 0.033333335), (3, 0.033333335), (4, 0.033333335), (5, 0.3666515), (6, 0.033333335), (7, 0.033333335), (8, 0.033333335), (9, 0.03334772)]"
147,147,1.0,0.42000133,"[(0, 0.02), (1, 0.42000133), (2, 0.02), (3, 0.020004591), (4, 0.02), (5, 0.02), (6, 0.21999876), (7, 0.21999533), (8, 0.02), (9, 0.02)]"
148,148,1.0,0.55,"[(0, 0.05), (1, 0.55), (2, 0.05), (3, 0.05), (4, 0.05), (5, 0.05), (6, 0.05), (7, 0.05), (8, 0.05), (9, 0.05)]"
149,149,1.0,0.7749851,"[(0, 0.025), (1, 0.7749851), (2, 0.025014915), (3, 0.025), (4, 0.025), (5, 0.025), (6, 0.025000019), (7, 0.025), (8, 0.025), (9, 0.025)]"
150,150,1.0,0.5249999,"[(0, 0.025), (1, 0.5249999), (2, 0.025006473), (3, 0.025), (4, 0.025), (5, 0.025), (6, 0.2749936), (7, 0.025), (8, 0.025), (9, 0.025)]"
151,151,1.0,0.5163534,"[(0, 0.016666668), (1, 0.5163534), (2, 0.016676102), (3, 0.016667256), (4, 0.016666668), (5, 0.016666668), (6, 0.19624668), (7, 0.016666668), (8, 0.016666668), (9, 0.17072316)]"
152,152,1.0,0.36665836,"[(0, 0.36665574), (1, 0.36665836), (2, 0.033333335), (3, 0.033333335), (4, 0.033333335), (5, 0.033340584), (6, 0.033335757), (7, 0.03334287), (8, 0.033333335), (9, 0.033333335)]"
153,153,1.0,0.5166599,"[(0, 0.016666668), (1, 0.5166599), (2, 0.18333341), (3, 0.016666668), (4, 0.016668232), (5, 0.016666668), (6, 0.18333286), (7, 0.016670758), (8, 0.01666812), (9, 0.016666668)]"
154,154,1.0,0.81998473,"[(0, 0.020000001), (1, 0.81998473), (2, 0.020007567), (3, 0.020000001), (4, 0.020000001), (5, 0.020000001), (6, 0.020000013), (7, 0.020000858), (8, 0.020000001), (9, 0.020006886)]"
155,155,1.0,0.46482968,"[(0, 0.020001028), (1, 0.46482968), (2, 0.37516928), (3, 0.02), (4, 0.02), (5, 0.02), (6, 0.020000005), (7, 0.02), (8, 0.02), (9, 0.02)]"
156,156,1.0,0.525,"[(0, 0.025), (1, 0.525), (2, 0.025003674), (3, 0.025), (4, 0.025), (5, 0.27499583), (6, 0.025), (7, 0.025000518), (8, 0.025), (9, 0.025)]"
157,157,1.0,0.36666664,"[(0, 0.033333335), (1, 0.36666664), (2, 0.033338465), (3, 0.033333335), (4, 0.033333335), (5, 0.36666086), (6, 0.033333335), (7, 0.033334024), (8, 0.033333335), (9, 0.033333335)]"
158,158,1.0,0.3666675,"[(0, 0.033342097), (1, 0.3666675), (2, 0.36665556), (3, 0.033333335), (4, 0.033334818), (5, 0.033333335), (6, 0.033333335), (7, 0.033333335), (8, 0.033333335), (9, 0.033333335)]"
159,159,3.0,0.7749891,"[(0, 0.025000842), (1, 0.025000004), (2, 0.025000004), (3, 0.7749891), (4, 0.025000004), (5, 0.025000004), (6, 0.02500998), (7, 0.025000004), (8, 0.025000006), (9, 0.025000075)]"
160,160,8.0,0.38630018,"[(0, 0.014285713), (1, 0.014286241), (2, 0.20625435), (3, 0.014287539), (4, 0.014286175), (5, 0.014285713), (6, 0.16458438), (7, 0.15714286), (8, 0.38630018), (9, 0.014286821)]"
161,161,2.0,0.55,"[(0, 0.05), (1, 0.05), (2, 0.55), (3, 0.05), (4, 0.05), (5, 0.05), (6, 0.05), (7, 0.05), (8, 0.05), (9, 0.05)]"
162,162,5.0,0.6916157,"[(5, 0.6916157), (9, 0.2356542)]"
163,163,7.0,0.38850015,"[(0, 0.011116796), (1, 0.1864609), (2, 0.011111367), (3, 0.34724414), (4, 0.0111136325), (5, 0.011111111), (6, 0.011112105), (7, 0.38850015), (8, 0.011113797), (9, 0.011116012)]"
164,164,7.0,0.4478315,"[(0, 0.010006644), (2, 0.010004104), (3, 0.28453815), (4, 0.01000223), (6, 0.19761449), (7, 0.44783148), (8, 0.010000543), (9, 0.01000232)]"
165,165,5.0,0.7867868,"[(5, 0.7867868), (9, 0.14047961)]"
166,166,8.0,0.38868725,"[(0, 0.011112032), (1, 0.011111111), (2, 0.25936592), (3, 0.011111111), (4, 0.011111111), (5, 0.27416077), (6, 0.011115221), (7, 0.011111111), (8, 0.38868725), (9, 0.0111143375)]"
167,167,7.0,0.5292836,"[(0, 0.33737934), (1, 0.016666668), (2, 0.016666668), (3, 0.016666686), (4, 0.016666971), (5, 0.016668485), (6, 0.016666668), (7, 0.5292836), (8, 0.016666668), (9, 0.016668266)]"
168,168,0.0,0.33333912,"[(0, 0.33333912), (1, 0.010006574), (2, 0.32235742), (3, 0.2742861), (4, 0.010000727), (5, 0.01000119), (6, 0.010000198), (7, 0.01000504), (8, 0.010001936), (9, 0.010001737)]"
169,169,0.0,0.32811412,"[(0, 0.32811412), (1, 0.1497783), (2, 0.01250217), (3, 0.14840925), (4, 0.012500227), (5, 0.012500286), (6, 0.012500211), (7, 0.0125), (8, 0.012502551), (9, 0.29869288)]"
170,170,9.0,0.653071,"[(0, 0.016670162), (1, 0.016667737), (2, 0.016666805), (3, 0.016669972), (4, 0.016669316), (5, 0.016667679), (6, 0.016668478), (7, 0.21357884), (8, 0.016670037), (9, 0.653071)]"
171,171,9.0,0.5502869,"[(0, 0.010003362), (1, 0.111797966), (2, 0.01000279), (3, 0.0100027025), (4, 0.010000346), (5, 0.010000592), (6, 0.010000412), (7, 0.010002108), (8, 0.26790288), (9, 0.5502869)]"
