,문서 번호,가장 비중이 높은 토픽,가장 높은 토픽의 비중,각 토픽의 비중
30,30,1.0,0.9084929,"[(0, 0.011426118), (1, 0.9084929), (2, 0.06724089), (3, 0.012840075)]"
31,31,0.0,0.5020608,"[(0, 0.5020608), (1, 0.2527088), (2, 0.1026543), (3, 0.14257614)]"
32,32,0.0,0.9526976,"[(0, 0.9526975), (1, 0.01583462), (2, 0.015816087), (3, 0.015651755)]"
33,33,1.0,0.50639343,"[(0, 0.4165934), (1, 0.50639343), (3, 0.06878639)]"
34,34,0.0,0.9824957,"[(0, 0.9824958)]"
35,35,2.0,0.76491475,"[(0, 0.06307137), (1, 0.16028231), (2, 0.76491475), (3, 0.011731566)]"
36,36,0.0,0.65058327,"[(0, 0.65058327), (1, 0.029875671), (2, 0.025333393), (3, 0.29420772)]"
37,37,0.0,0.9832952,"[(0, 0.9832952)]"
38,38,0.0,0.52728647,"[(0, 0.52728647), (1, 0.44668126), (2, 0.013396176), (3, 0.012636088)]"
39,39,0.0,0.6762979,"[(0, 0.6762979), (1, 0.15707341), (3, 0.16087528)]"
40,40,0.0,0.95534563,"[(0, 0.95534563), (1, 0.014850867), (2, 0.014849462), (3, 0.0149540845)]"
41,41,1.0,0.7341154,"[(0, 0.023530804), (1, 0.7341154), (2, 0.02405287), (3, 0.21830086)]"
42,42,0.0,0.91129756,"[(0, 0.9112975), (1, 0.031174634), (2, 0.028536316), (3, 0.02899154)]"
43,43,3.0,0.5034262,"[(0, 0.032131158), (1, 0.42748138), (2, 0.036961265), (3, 0.5034262)]"
44,44,2.0,0.8708115,"[(0, 0.04189076), (1, 0.0452068), (2, 0.8708116), (3, 0.04209082)]"
45,45,3.0,0.5828398,"[(0, 0.020933418), (1, 0.021378815), (2, 0.37484798), (3, 0.5828398)]"
46,46,3.0,0.9271006,"[(0, 0.02280391), (1, 0.023723276), (2, 0.026372207), (3, 0.9271006)]"
47,47,2.0,0.55748844,"[(0, 0.047430236), (1, 0.04720806), (2, 0.55748844), (3, 0.3478733)]"
48,48,3.0,0.7407427,"[(0, 0.012005299), (1, 0.014172006), (2, 0.23308), (3, 0.7407427)]"
49,49,0.0,0.81316763,"[(0, 0.81316763), (1, 0.14772993), (2, 0.019687206), (3, 0.019415198)]"
50,50,3.0,0.5615351,"[(0, 0.019610437), (1, 0.024337333), (2, 0.39451706), (3, 0.5615351)]"
51,51,1.0,0.974831,"[(1, 0.97483104)]"
52,52,3.0,0.34063646,"[(0, 0.29158923), (1, 0.20952956), (2, 0.15824473), (3, 0.34063646)]"
53,53,1.0,0.95698863,"[(0, 0.014371337), (1, 0.95698863), (2, 0.014195527), (3, 0.014444447)]"
54,54,1.0,0.6934223,"[(0, 0.02212165), (1, 0.6934223), (2, 0.26167288), (3, 0.022783093)]"
55,55,2.0,0.91510326,"[(0, 0.028774075), (1, 0.027815256), (2, 0.91510326), (3, 0.028307447)]"
56,56,0.0,0.5987472,"[(0, 0.5987472), (1, 0.01744362), (2, 0.36638862), (3, 0.017420564)]"
57,57,0.0,0.9422679,"[(0, 0.94226795), (1, 0.019232217), (2, 0.019231834), (3, 0.019267995)]"
58,58,2.0,0.7966651,"[(0, 0.18672225), (2, 0.7966651)]"
59,59,1.0,0.9205092,"[(0, 0.027421977), (1, 0.9205092), (2, 0.025876546), (3, 0.026192239)]"
60,60,2.0,0.5938206,"[(0, 0.03138968), (1, 0.34297916), (2, 0.5938206), (3, 0.03181063)]"
61,61,0.0,0.47784275,"[(0, 0.47784272), (1, 0.03685551), (2, 0.24602391), (3, 0.23927788)]"
62,62,0.0,0.9519691,"[(0, 0.9519691), (1, 0.015843846), (2, 0.015796265), (3, 0.016390838)]"
63,63,3.0,0.6445422,"[(0, 0.028208885), (1, 0.29815787), (2, 0.029090974), (3, 0.6445422)]"
64,64,1.0,0.5375882,"[(0, 0.3866394), (1, 0.5375882), (2, 0.03603613), (3, 0.039736263)]"
65,65,1.0,0.41169134,"[(0, 0.011195726), (1, 0.41169134), (2, 0.3145068), (3, 0.2626061)]"
66,66,1.0,0.47472113,"[(0, 0.4609489), (1, 0.4747211), (2, 0.03189591), (3, 0.032434095)]"
67,67,2.0,0.90603447,"[(1, 0.07679475), (2, 0.90603447)]"
68,68,0.0,0.6501283,"[(0, 0.6501283), (1, 0.30585778), (2, 0.022041723), (3, 0.021972226)]"
69,69,3.0,0.6618414,"[(0, 0.01608945), (1, 0.01608115), (2, 0.30598804), (3, 0.6618414)]"
70,70,2.0,0.9721637,"[(2, 0.9721637)]"
71,71,1.0,0.9403971,"[(0, 0.01978855), (1, 0.940397), (2, 0.019996032), (3, 0.019818384)]"
72,72,0.0,0.6753886,"[(0, 0.6753886), (1, 0.2935858), (2, 0.015913822), (3, 0.015111766)]"
73,73,0.0,0.96144956,"[(0, 0.9614496), (1, 0.012766686), (2, 0.012796783), (3, 0.012986904)]"
74,74,0.0,0.51112986,"[(0, 0.51112986), (1, 0.01196045), (2, 0.012330172), (3, 0.4645795)]"
75,75,1.0,0.95585525,"[(0, 0.015246538), (1, 0.95585525), (2, 0.0144053465), (3, 0.014492829)]"
76,76,2.0,0.5545856,"[(0, 0.011280372), (1, 0.42271748), (2, 0.5545856), (3, 0.011416549)]"
77,77,0.0,0.60996455,"[(0, 0.60996455), (1, 0.25138134), (2, 0.12626404), (3, 0.0123900715)]"
78,78,1.0,0.9663027,"[(0, 0.0108945705), (1, 0.9663027), (2, 0.01140927), (3, 0.011393463)]"
79,79,3.0,0.64597124,"[(0, 0.15091181), (1, 0.018348869), (2, 0.18476807), (3, 0.64597124)]"
80,80,0.0,0.84988207,"[(0, 0.84988207), (1, 0.050113276), (2, 0.050002098), (3, 0.050002594)]"
81,81,0.0,0.9460092,"[(0, 0.94600916), (1, 0.018033912), (2, 0.018036598), (3, 0.017920362)]"
82,82,2.0,0.9661307,"[(0, 0.011211285), (1, 0.011761458), (2, 0.9661307), (3, 0.01089664)]"
83,83,2.0,0.6444218,"[(0, 0.014616635), (1, 0.0144352), (2, 0.6444218), (3, 0.32652637)]"
84,84,1.0,0.9591939,"[(0, 0.013786011), (1, 0.9591939), (2, 0.013340625), (3, 0.0136795)]"
85,85,1.0,0.62088525,"[(0, 0.12513681), (1, 0.62088525), (2, 0.12888642), (3, 0.12509155)]"
86,86,2.0,0.6527907,"[(0, 0.24578491), (1, 0.050614666), (2, 0.6527907), (3, 0.050809663)]"
87,87,1.0,0.64234483,"[(0, 0.054117434), (1, 0.64234483), (2, 0.2529885), (3, 0.05054927)]"
88,88,1.0,0.36985967,"[(0, 0.306125), (1, 0.36985967), (2, 0.30679324), (3, 0.017222144)]"
89,89,2.0,0.57920474,"[(0, 0.020886516), (1, 0.37858737), (2, 0.57920474), (3, 0.021321392)]"
90,90,3.0,0.94147664,"[(0, 0.019357067), (1, 0.019483972), (2, 0.019682286), (3, 0.9414767)]"
91,91,1.0,0.9713436,"[(0, 0.01061224), (1, 0.9713436)]"
92,92,3.0,0.73669124,"[(0, 0.034559697), (1, 0.19726877), (2, 0.031480264), (3, 0.73669124)]"
93,93,0.0,0.97282875,"[(0, 0.97282875)]"
94,94,1.0,0.9195974,"[(0, 0.010561036), (1, 0.9195974), (2, 0.010829886), (3, 0.059011742)]"
95,95,1.0,0.9517565,"[(0, 0.016210008), (1, 0.95175654), (2, 0.016352136), (3, 0.015681341)]"
96,96,2.0,0.9253191,"[(0, 0.0244415), (1, 0.02705506), (2, 0.9253191), (3, 0.023184365)]"
97,97,1.0,0.80545384,"[(0, 0.06784311), (1, 0.80545384), (2, 0.06330777), (3, 0.063395284)]"
98,98,3.0,0.70500726,"[(0, 0.20873027), (1, 0.04237306), (2, 0.04388946), (3, 0.70500726)]"
99,99,1.0,0.6195787,"[(0, 0.03104768), (1, 0.6195787), (2, 0.032602813), (3, 0.31677073)]"
100,100,0.0,0.9803146,"[(0, 0.9803146)]"
101,101,3.0,0.54740095,"[(0, 0.018527836), (1, 0.41591665), (2, 0.018154548), (3, 0.54740095)]"
102,102,2.0,0.53784204,"[(0, 0.12818445), (1, 0.31094334), (2, 0.53784204), (3, 0.023030153)]"
103,103,2.0,0.75714314,"[(0, 0.015876805), (1, 0.015245734), (2, 0.75714314), (3, 0.21173434)]"
104,104,0.0,0.63383317,"[(0, 0.63383317), (2, 0.22454254), (3, 0.13187374)]"
105,105,2.0,0.7311651,"[(0, 0.031848073), (1, 0.031709302), (2, 0.7311651), (3, 0.2052775)]"
106,106,3.0,0.8439137,"[(0, 0.050851267), (1, 0.051542036), (2, 0.053693037), (3, 0.8439137)]"
107,107,0.0,0.48519844,"[(0, 0.48519844), (1, 0.13303159), (2, 0.012633489), (3, 0.36913642)]"
108,108,3.0,0.8120205,"[(0, 0.0625071), (1, 0.06252293), (2, 0.062949456), (3, 0.8120205)]"
109,109,2.0,0.9275755,"[(0, 0.024043852), (1, 0.025122596), (2, 0.9275755), (3, 0.023258025)]"
110,110,2.0,0.54932064,"[(0, 0.40792942), (1, 0.020064566), (2, 0.54932064), (3, 0.022685353)]"
111,111,1.0,0.4958252,"[(0, 0.31903633), (1, 0.4958252), (2, 0.021440538), (3, 0.16369794)]"
112,112,2.0,0.4320734,"[(0, 0.3326763), (1, 0.22633317), (2, 0.4320734)]"
113,113,0.0,0.9420285,"[(0, 0.94202846), (1, 0.019267488), (2, 0.019471604), (3, 0.019232431)]"
114,114,0.0,0.71477544,"[(0, 0.71477544), (1, 0.017388085), (2, 0.24950257), (3, 0.018333916)]"
115,115,2.0,0.5326197,"[(0, 0.40009746), (1, 0.0590227), (2, 0.5326197)]"
116,116,2.0,0.70371604,"[(0, 0.021696936), (1, 0.022946903), (2, 0.70371604), (3, 0.25164014)]"
117,117,0.0,0.8729826,"[(0, 0.8729827), (1, 0.04194714), (2, 0.042196125), (3, 0.0428741)]"
118,118,1.0,0.7497624,"[(0, 0.08353251), (1, 0.7497624), (2, 0.08333406), (3, 0.08337102)]"
119,119,1.0,0.6060229,"[(1, 0.6060229), (2, 0.3399686), (3, 0.045025975)]"
120,120,2.0,0.50045156,"[(0, 0.028383927), (1, 0.44329855), (2, 0.50045156), (3, 0.02786592)]"
121,121,0.0,0.96842974,"[(0, 0.9684298), (1, 0.011378491), (2, 0.010156584), (3, 0.010035137)]"
122,122,0.0,0.8999463,"[(0, 0.8999463), (1, 0.031342763), (2, 0.033994194), (3, 0.03471678)]"
123,123,0.0,0.98178655,"[(0, 0.98178655)]"
124,124,0.0,0.98070526,"[(0, 0.98070526)]"
125,125,0.0,0.979575,"[(0, 0.979575)]"
126,126,0.0,0.84383905,"[(0, 0.84383905), (1, 0.0542183), (2, 0.05139751), (3, 0.050545085)]"
127,127,3.0,0.93776935,"[(0, 0.01933154), (1, 0.019729475), (2, 0.023169603), (3, 0.93776935)]"
128,128,3.0,0.78931385,"[(0, 0.024541456), (1, 0.16275452), (2, 0.023390163), (3, 0.78931385)]"
129,129,2.0,0.45332587,"[(0, 0.31008884), (1, 0.21705277), (2, 0.4533259), (3, 0.019532507)]"
130,130,2.0,0.94927716,"[(0, 0.016818373), (1, 0.016983042), (2, 0.9492772), (3, 0.016921338)]"
131,131,1.0,0.8737195,"[(0, 0.042680915), (1, 0.87371945), (2, 0.041815653), (3, 0.04178394)]"
132,132,2.0,0.64171004,"[(0, 0.04502879), (1, 0.26968837), (2, 0.64171004), (3, 0.043572813)]"
133,133,1.0,0.82923204,"[(0, 0.10825569), (1, 0.82923204), (2, 0.031255867), (3, 0.031256445)]"
134,134,0.0,0.5601555,"[(0, 0.5601555), (1, 0.028786123), (2, 0.38283673), (3, 0.028221646)]"
135,135,3.0,0.33929983,"[(0, 0.3030332), (1, 0.32915214), (2, 0.02851484), (3, 0.33929983)]"
136,136,1.0,0.7497609,"[(0, 0.08353395), (1, 0.7497609), (2, 0.08333405), (3, 0.083371036)]"
137,137,1.0,0.634663,"[(0, 0.06367483), (1, 0.634663), (2, 0.06250682), (3, 0.23915541)]"
138,138,1.0,0.7497618,"[(0, 0.08353308), (1, 0.7497618), (2, 0.08333404), (3, 0.08337101)]"
139,139,1.0,0.74975586,"[(0, 0.083538316), (1, 0.74975586), (2, 0.083334476), (3, 0.08337136)]"
140,140,1.0,0.6179041,"[(0, 0.06265043), (1, 0.6179041), (2, 0.062531576), (3, 0.25691384)]"
141,141,3.0,0.77388775,"[(0, 0.0323228), (1, 0.1623722), (2, 0.031417247), (3, 0.77388775)]"
142,142,1.0,0.5292795,"[(0, 0.35282212), (1, 0.5292795), (2, 0.050012134), (3, 0.06788627)]"
143,143,1.0,0.555176,"[(0, 0.3197846), (1, 0.555176), (2, 0.06250721), (3, 0.06253218)]"
144,144,1.0,0.43478683,"[(0, 0.086441614), (1, 0.43478683), (2, 0.08334431), (3, 0.39542723)]"
145,145,1.0,0.6241857,"[(0, 0.12568632), (1, 0.6241857), (2, 0.1250018), (3, 0.12512621)]"
146,146,3.0,0.42097268,"[(0, 0.083783664), (1, 0.41190448), (2, 0.08333918), (3, 0.42097268)]"
147,147,1.0,0.541875,"[(0, 0.35603508), (1, 0.541875), (2, 0.05006997), (3, 0.052019887)]"
148,148,1.0,0.6242089,"[(0, 0.1256636), (1, 0.6242089), (2, 0.1250018), (3, 0.12512574)]"
149,149,1.0,0.848794,"[(0, 0.050317116), (1, 0.848794), (2, 0.05068966), (3, 0.05019927)]"
150,150,1.0,0.811552,"[(0, 0.062702395), (1, 0.811552), (2, 0.06271463), (3, 0.06303102)]"
151,151,1.0,0.87180144,"[(0, 0.041748438), (1, 0.87180144), (2, 0.043418363), (3, 0.04303177)]"
152,152,1.0,0.736739,"[(0, 0.09513391), (1, 0.736739), (2, 0.0847353), (3, 0.08339176)]"
153,153,1.0,0.81112766,"[(0, 0.06270854), (1, 0.81112766), (2, 0.06250263), (3, 0.063661166)]"
154,154,1.0,0.6496614,"[(0, 0.05205526), (1, 0.6496614), (2, 0.05201024), (3, 0.24627304)]"
155,155,1.0,0.8467312,"[(0, 0.05030923), (1, 0.8467312), (2, 0.050771397), (3, 0.052188165)]"
156,156,1.0,0.7883909,"[(0, 0.073980756), (1, 0.7883909), (2, 0.0625396), (3, 0.07508872)]"
157,157,1.0,0.51452583,"[(0, 0.09358836), (1, 0.51452583), (2, 0.08337554), (3, 0.3085103)]"
158,158,1.0,0.565484,"[(0, 0.06267837), (1, 0.565484), (2, 0.06252535), (3, 0.30931228)]"
159,159,2.0,0.9036724,"[(0, 0.032271933), (1, 0.031511962), (2, 0.90367246), (3, 0.032543704)]"
160,160,1.0,0.8280458,"[(0, 0.1230883), (1, 0.8280458), (2, 0.027008953), (3, 0.021856954)]"
161,161,2.0,0.56142,"[(0, 0.06254018), (1, 0.3129622), (2, 0.56142), (3, 0.0630776)]"
162,162,0.0,0.83817685,"[(0, 0.83817685), (1, 0.025053233), (2, 0.02621537), (3, 0.11055453)]"
163,163,0.0,0.6936574,"[(0, 0.6936574), (1, 0.028999193), (2, 0.031355575), (3, 0.24598782)]"
164,164,2.0,0.9496104,"[(0, 0.016187793), (1, 0.016293965), (2, 0.94961035), (3, 0.017907906)]"
165,165,0.0,0.80842495,"[(0, 0.80842495), (1, 0.025064725), (2, 0.025088673), (3, 0.14142165)]"
166,166,0.0,0.74823755,"[(0, 0.74823755), (1, 0.023405256), (2, 0.02402293), (3, 0.20433427)]"
167,167,2.0,0.8727456,"[(0, 0.041682754), (1, 0.043897778), (2, 0.8727456), (3, 0.041673835)]"
168,168,3.0,0.9364693,"[(0, 0.021035774), (1, 0.021219388), (2, 0.021275535), (3, 0.9364693)]"
169,169,3.0,0.9454191,"[(0, 0.01800676), (1, 0.018293796), (2, 0.018280396), (3, 0.945419)]"
170,170,0.0,0.45644632,"[(0, 0.45644632), (1, 0.0509262), (2, 0.053661417), (3, 0.4389661)]"
171,171,1.0,0.48493817,"[(0, 0.020886654), (1, 0.48493817), (2, 0.021604257), (3, 0.47257093)]"
172,172,3.0,0.8443757,"[(0, 0.050049536), (1, 0.050012033), (2, 0.05556277), (3, 0.8443757)]"
173,173,3.0,0.7439734,"[(0, 0.028360821), (1, 0.028943025), (2, 0.1987228), (3, 0.7439734)]"
174,174,3.0,0.9226354,"[(0, 0.026642649), (1, 0.025288755), (2, 0.025433222), (3, 0.9226354)]"
175,175,3.0,0.7356876,"[(0, 0.22081028), (1, 0.021314923), (2, 0.022187192), (3, 0.7356876)]"
176,176,2.0,0.40529025,"[(0, 0.29378253), (1, 0.020840572), (2, 0.40529025), (3, 0.28008667)]"
177,177,2.0,0.9532629,"[(0, 0.015589525), (1, 0.015059732), (2, 0.95326287), (3, 0.016087867)]"
178,178,3.0,0.8982233,"[(0, 0.03479874), (1, 0.0341631), (2, 0.03281484), (3, 0.89822334)]"
179,179,1.0,0.8888439,"[(0, 0.037079077), (1, 0.88884383), (2, 0.037609074), (3, 0.03646806)]"
180,180,1.0,0.4768322,"[(0, 0.45450792), (1, 0.47683218), (2, 0.032168467), (3, 0.036491465)]"
181,181,3.0,0.79176676,"[(0, 0.033403665), (1, 0.14220123), (2, 0.032628387), (3, 0.79176676)]"
182,182,2.0,0.520596,"[(0, 0.34906936), (1, 0.06250722), (2, 0.520596), (3, 0.06782739)]"
183,183,2.0,0.79141223,"[(0, 0.06273586), (1, 0.0757594), (2, 0.79141223), (3, 0.07009249)]"
184,184,0.0,0.5473654,"[(0, 0.5473654), (1, 0.1321646), (2, 0.2969301), (3, 0.023539865)]"
185,185,3.0,0.9284361,"[(0, 0.023432119), (1, 0.024526237), (2, 0.0236055), (3, 0.9284361)]"
186,186,0.0,0.25,"[(0, 0.25), (1, 0.25), (2, 0.25), (3, 0.25)]"
187,187,1.0,0.56811804,"[(0, 0.020967243), (1, 0.56811804), (2, 0.3883815), (3, 0.022533199)]"
188,188,2.0,0.60427254,"[(0, 0.015789013), (1, 0.015781924), (2, 0.60427254), (3, 0.3641565)]"
189,189,2.0,0.6216149,"[(0, 0.028948512), (1, 0.32147738), (2, 0.6216149), (3, 0.027959231)]"
190,190,1.0,0.5713342,"[(0, 0.052145522), (1, 0.5713342), (2, 0.05003329), (3, 0.326487)]"
191,191,1.0,0.61888355,"[(0, 0.31484565), (1, 0.61888355), (2, 0.032613862), (3, 0.03365694)]"
192,192,2.0,0.69318867,"[(0, 0.2086402), (1, 0.04167947), (2, 0.69318867), (3, 0.05649169)]"
193,193,2.0,0.54816014,"[(0, 0.02305268), (1, 0.022922825), (2, 0.54816014), (3, 0.40586436)]"
194,194,3.0,0.7630695,"[(0, 0.022149134), (1, 0.02102618), (2, 0.19375518), (3, 0.7630695)]"
195,195,2.0,0.38471693,"[(0, 0.32249656), (1, 0.25640795), (2, 0.38471693), (3, 0.036378555)]"
196,196,3.0,0.6150764,"[(0, 0.026157742), (1, 0.3293993), (2, 0.029366558), (3, 0.6150764)]"
197,197,3.0,0.5275057,"[(0, 0.06260522), (1, 0.34738046), (2, 0.06250861), (3, 0.5275057)]"
198,198,3.0,0.9421384,"[(0, 0.019339196), (1, 0.019246917), (2, 0.019275509), (3, 0.9421384)]"
199,199,3.0,0.904392,"[(0, 0.016770465), (1, 0.061437387), (2, 0.017400162), (3, 0.904392)]"
200,200,3.0,0.9117065,"[(0, 0.049763594), (1, 0.020302156), (2, 0.018227655), (3, 0.91170657)]"
201,201,3.0,0.8454645,"[(0, 0.051356524), (1, 0.0510267), (2, 0.052152205), (3, 0.8454645)]"
202,202,2.0,0.54905164,"[(0, 0.051128972), (1, 0.3459096), (2, 0.54905164), (3, 0.05390977)]"
203,203,3.0,0.4759062,"[(0, 0.035957385), (1, 0.4516673), (2, 0.036469083), (3, 0.47590622)]"
204,204,3.0,0.73562706,"[(0, 0.035748374), (1, 0.036037374), (2, 0.1925872), (3, 0.73562706)]"
205,205,2.0,0.90427864,"[(0, 0.032146726), (1, 0.031581365), (2, 0.90427864), (3, 0.03199328)]"
206,206,3.0,0.8731103,"[(0, 0.042016737), (1, 0.042075653), (2, 0.04279727), (3, 0.87311035)]"
207,207,2.0,0.8463074,"[(0, 0.051162045), (1, 0.051041182), (2, 0.8463074), (3, 0.05148935)]"
208,208,3.0,0.64709246,"[(0, 0.051111996), (1, 0.24689679), (2, 0.05489868), (3, 0.64709246)]"
209,209,3.0,0.8317884,"[(0, 0.050011706), (1, 0.057470284), (2, 0.0607296), (3, 0.8317884)]"
210,210,0.0,0.58464795,"[(0, 0.58464795), (1, 0.027858704), (2, 0.3590031), (3, 0.028490242)]"
211,211,0.0,0.66368175,"[(0, 0.66368175), (1, 0.2995154), (2, 0.01909208), (3, 0.017710792)]"
212,212,3.0,0.66201556,"[(0, 0.042310044), (1, 0.25257292), (2, 0.043101493), (3, 0.66201556)]"
213,213,0.0,0.7518833,"[(0, 0.7518833), (1, 0.17428266), (2, 0.036573436), (3, 0.037260585)]"
214,214,2.0,0.52981824,"[(0, 0.03635937), (1, 0.037065394), (2, 0.52981824), (3, 0.396757)]"
215,215,2.0,0.7155614,"[(0, 0.02306329), (1, 0.23682903), (2, 0.7155614), (3, 0.024546282)]"
216,216,2.0,0.7489105,"[(0, 0.084412284), (1, 0.08333904), (2, 0.7489105), (3, 0.0833382)]"
217,217,3.0,0.73790735,"[(0, 0.102894135), (1, 0.1380972), (2, 0.021101298), (3, 0.73790735)]"
218,218,3.0,0.43824485,"[(0, 0.29815048), (1, 0.22709689), (2, 0.03650771), (3, 0.43824488)]"
219,219,1.0,0.8489892,"[(0, 0.050035574), (1, 0.8489892), (2, 0.050872326), (3, 0.05010287)]"
220,220,3.0,0.5118104,"[(0, 0.04174945), (1, 0.041855056), (2, 0.40458503), (3, 0.5118104)]"
221,221,3.0,0.8645497,"[(0, 0.04309161), (1, 0.04886787), (2, 0.0434908), (3, 0.8645497)]"
222,222,0.0,0.81067353,"[(0, 0.81067353), (1, 0.062562145), (2, 0.06426389), (3, 0.062500425)]"
223,223,0.0,0.5017168,"[(0, 0.5017168), (1, 0.029859165), (2, 0.028917124), (3, 0.4395069)]"
224,224,2.0,0.8110631,"[(0, 0.1460299), (1, 0.021037223), (2, 0.8110631), (3, 0.021869717)]"
225,225,2.0,0.54839915,"[(0, 0.39897692), (1, 0.026586235), (2, 0.54839915), (3, 0.026037699)]"
226,226,1.0,0.7993913,"[(0, 0.027128743), (1, 0.7993913), (2, 0.027237024), (3, 0.14624293)]"
227,227,1.0,0.65519816,"[(0, 0.06310133), (1, 0.65519816), (2, 0.19829494), (3, 0.083405584)]"
228,228,2.0,0.91344714,"[(0, 0.027821183), (1, 0.030050073), (2, 0.91344714), (3, 0.028681576)]"
229,229,3.0,0.42274514,"[(0, 0.031392545), (1, 0.25269094), (2, 0.29317138), (3, 0.42274514)]"
230,230,3.0,0.9025315,"[(0, 0.031668976), (1, 0.032199945), (2, 0.03359964), (3, 0.90253145)]"
231,231,3.0,0.39087465,"[(0, 0.014975585), (1, 0.3135333), (2, 0.2806165), (3, 0.39087465)]"
232,232,3.0,0.87341535,"[(0, 0.04197457), (1, 0.04248484), (2, 0.04212518), (3, 0.8734154)]"
233,233,3.0,0.85910356,"[(0, 0.098395616), (1, 0.021205202), (2, 0.021295628), (3, 0.85910356)]"
234,234,3.0,0.88949686,"[(0, 0.036185533), (1, 0.03666777), (2, 0.037649814), (3, 0.88949686)]"
235,235,3.0,0.6115636,"[(0, 0.33113992), (1, 0.028593712), (2, 0.02870271), (3, 0.6115636)]"
236,236,0.0,0.9038841,"[(0, 0.90388405), (1, 0.03217971), (2, 0.031667247), (3, 0.03226896)]"
237,237,3.0,0.9147915,"[(0, 0.02821618), (1, 0.028078994), (2, 0.02891326), (3, 0.9147915)]"
238,238,2.0,0.91293555,"[(0, 0.027843174), (1, 0.028467055), (2, 0.91293555), (3, 0.030754246)]"
239,239,3.0,0.48866057,"[(0, 0.020949498), (1, 0.11781018), (2, 0.3725797), (3, 0.4886606)]"
240,240,2.0,0.9387951,"[(0, 0.021012604), (1, 0.020597832), (2, 0.9387951), (3, 0.019594504)]"
241,241,3.0,0.87262934,"[(0, 0.04168771), (1, 0.041668337), (2, 0.04401466), (3, 0.87262934)]"
242,242,3.0,0.942032,"[(0, 0.019303445), (1, 0.019256007), (2, 0.01940857), (3, 0.942032)]"
243,243,3.0,0.7868091,"[(0, 0.015014808), (1, 0.18318474), (2, 0.014991368), (3, 0.7868091)]"
244,244,0.0,0.5148507,"[(0, 0.5148507), (1, 0.018241141), (2, 0.12099215), (3, 0.345916)]"
