,문서 번호,가장 비중이 높은 토픽,가장 높은 토픽의 비중,각 토픽의 비중
39,39,1.0,0.6803273,"[(0, 0.06930822), (1, 0.6803273), (5, 0.22057565)]"
40,40,1.0,0.6765131,"[(0, 0.013902824), (1, 0.6765131), (2, 0.013898532), (3, 0.24011509), (4, 0.013892599), (5, 0.013900139), (6, 0.013888892), (7, 0.013888889)]"
41,41,0.0,0.61514986,"[(0, 0.61514986), (1, 0.013896821), (2, 0.013888889), (3, 0.013914842), (4, 0.013898883), (5, 0.013909217), (6, 0.013895657), (7, 0.30144584)]"
42,42,6.0,0.3062871,"[(0, 0.031250004), (1, 0.031250004), (2, 0.031255104), (3, 0.26110446), (4, 0.03125004), (5, 0.031250004), (6, 0.3062871), (7, 0.27635333)]"
43,43,7.0,0.35974795,"[(0, 0.34633455), (1, 0.017860955), (2, 0.017857144), (3, 0.017857146), (4, 0.204596), (5, 0.017888902), (6, 0.01785737), (7, 0.35974795)]"
44,44,7.0,0.5788746,"[(0, 0.16039613), (1, 0.17142269), (2, 0.017860416), (3, 0.017857566), (4, 0.017869545), (5, 0.017860943), (6, 0.017858068), (7, 0.5788746)]"
45,45,6.0,0.34741253,"[(0, 0.013889508), (1, 0.29411954), (2, 0.013893699), (3, 0.013913201), (4, 0.15125379), (5, 0.013891837), (6, 0.34741253), (7, 0.15162586)]"
46,46,0.0,0.44333398,"[(0, 0.443334), (1, 0.16447055), (2, 0.017879477), (3, 0.017857173), (4, 0.017872674), (5, 0.16070007), (6, 0.16002893), (7, 0.017857146)]"
47,47,1.0,0.34965307,"[(0, 0.33390927), (1, 0.34965307), (2, 0.02500001), (3, 0.025046876), (4, 0.025006792), (5, 0.02501621), (6, 0.02500106), (7, 0.19136673)]"
48,48,2.0,0.42174652,"[(0, 0.08426136), (1, 0.29116696), (2, 0.42174652), (6, 0.17334573)]"
49,49,4.0,0.7656105,"[(0, 0.015627086), (1, 0.015625002), (2, 0.015628913), (3, 0.015625002), (4, 0.7656105), (5, 0.015627736), (6, 0.015632743), (7, 0.14062305)]"
50,50,4.0,0.44539812,"[(0, 0.10905564), (1, 0.2593077), (2, 0.13059923), (3, 0.013969807), (4, 0.44539812), (5, 0.013888906), (6, 0.013891667), (7, 0.013888891)]"
51,51,7.0,0.92040277,"[(0, 0.0113798), (1, 0.0113738), (2, 0.011368139), (3, 0.011363928), (4, 0.011373896), (5, 0.0113639515), (6, 0.011373747), (7, 0.92040277)]"
52,52,0.0,0.7834835,"[(0, 0.7834835), (1, 0.010447174), (2, 0.010417436), (3, 0.010425801), (4, 0.010416668), (5, 0.01043654), (6, 0.1539376), (7, 0.010435271)]"
53,53,0.0,0.39335728,"[(0, 0.39335728), (3, 0.23089258), (5, 0.14881417), (7, 0.19566451)]"
54,54,0.0,0.6985841,"[(0, 0.6985841), (1, 0.011367177), (2, 0.011367801), (3, 0.23318237), (4, 0.011386178), (5, 0.011374587), (6, 0.011363638), (7, 0.011374221)]"
55,55,2.0,0.53123665,"[(0, 0.28124964), (1, 0.031252567), (2, 0.53123665), (3, 0.03125), (4, 0.03125), (5, 0.03125), (6, 0.031261187), (7, 0.03125)]"
56,56,5.0,0.6641495,"[(0, 0.010424252), (1, 0.010452281), (2, 0.010423453), (3, 0.12466529), (4, 0.010432206), (5, 0.6641495), (6, 0.010417271), (7, 0.15903571)]"
57,57,3.0,0.92045456,"[(0, 0.011363637), (1, 0.011363637), (2, 0.011363637), (3, 0.92045456), (4, 0.011363637), (5, 0.011363637), (6, 0.011363637), (7, 0.011363637)]"
58,58,6.0,0.49257264,"[(0, 0.2158655), (6, 0.4925726), (7, 0.25476378)]"
59,59,5.0,0.42016178,"[(0, 0.012515189), (1, 0.012511758), (2, 0.012502337), (3, 0.01251888), (4, 0.012505628), (5, 0.42016178), (6, 0.15280747), (7, 0.36447698)]"
60,60,0.0,0.43453118,"[(0, 0.43453115), (1, 0.3777694), (2, 0.03125), (3, 0.03125001), (4, 0.031307306), (5, 0.031356126), (6, 0.03125124), (7, 0.031284753)]"
61,61,5.0,0.70817834,"[(0, 0.041666668), (1, 0.041785907), (2, 0.041678075), (3, 0.041666668), (4, 0.041690085), (5, 0.70817834), (6, 0.041667577), (7, 0.041666668)]"
62,62,7.0,0.9027235,"[(0, 0.013888889), (1, 0.013916241), (2, 0.013888889), (3, 0.013888889), (4, 0.013893725), (5, 0.013899252), (6, 0.013900732), (7, 0.90272343)]"
63,63,1.0,0.36611342,"[(0, 0.19501771), (1, 0.36611342), (2, 0.020833343), (3, 0.020844365), (4, 0.18685453), (5, 0.020901067), (6, 0.020833336), (7, 0.16860221)]"
64,64,3.0,0.7812136,"[(0, 0.031259652), (1, 0.03125759), (2, 0.03125), (3, 0.7812136), (4, 0.03125316), (5, 0.031257547), (6, 0.03125001), (7, 0.03125852)]"
65,65,7.0,0.63301736,"[(0, 0.011363638), (1, 0.21116549), (2, 0.0113636395), (3, 0.011373448), (4, 0.011363654), (5, 0.011427018), (6, 0.09892578), (7, 0.63301736)]"
66,66,1.0,0.53119934,"[(0, 0.03125), (1, 0.53119934), (2, 0.0312906), (3, 0.031250004), (4, 0.03125719), (5, 0.031250004), (6, 0.03125), (7, 0.2812529)]"
67,67,3.0,0.30211893,"[(0, 0.011363637), (1, 0.22033225), (2, 0.011364055), (3, 0.30211893), (4, 0.094425395), (5, 0.07479617), (6, 0.2742275), (7, 0.011372011)]"
68,68,5.0,0.46050003,"[(1, 0.3228644), (3, 0.16853544), (5, 0.46050003)]"
69,69,0.0,0.33049744,"[(0, 0.33049744), (1, 0.18500677), (2, 0.020833347), (3, 0.18750049), (4, 0.21360904), (5, 0.020833338), (6, 0.020881282), (7, 0.020838305)]"
70,70,7.0,0.65954876,"[(0, 0.12090775), (2, 0.10063617), (3, 0.09806532), (7, 0.65954876)]"
71,71,4.0,0.39108318,"[(0, 0.20635757), (1, 0.012513612), (2, 0.012522546), (3, 0.012500775), (4, 0.39108318), (5, 0.012535097), (6, 0.012518126), (7, 0.3399691)]"
72,72,1.0,0.7995429,"[(1, 0.7995429), (4, 0.14684676)]"
73,73,7.0,0.3178248,"[(0, 0.025025385), (1, 0.025003355), (2, 0.025056254), (3, 0.28583106), (4, 0.025000002), (5, 0.27125916), (6, 0.025000002), (7, 0.3178248)]"
74,74,7.0,0.82551414,"[(0, 0.012500107), (1, 0.09947993), (2, 0.0125), (3, 0.012500785), (4, 0.0125), (5, 0.012505049), (6, 0.0125), (7, 0.82551414)]"
75,75,7.0,0.57931435,"[(5, 0.37060103), (7, 0.57931435)]"
76,76,0.0,0.44614908,"[(0, 0.44614908), (1, 0.0756608), (5, 0.14246373), (7, 0.3094011)]"
77,77,7.0,0.9416589,"[(7, 0.9416589)]"
78,78,7.0,0.6874735,"[(0, 0.020837873), (1, 0.020845251), (2, 0.020842297), (3, 0.020833572), (4, 0.020833334), (5, 0.18750091), (6, 0.020833334), (7, 0.6874735)]"
79,79,7.0,0.48627958,"[(0, 0.011365269), (1, 0.011363654), (2, 0.011367832), (3, 0.374464), (4, 0.011364558), (5, 0.08242216), (6, 0.011372905), (7, 0.48627958)]"
80,80,7.0,0.42500892,"[(0, 0.02503111), (1, 0.2173394), (2, 0.025022933), (3, 0.025011394), (4, 0.025000002), (5, 0.02503388), (6, 0.23255241), (7, 0.42500892)]"
81,81,1.0,0.9204333,"[(0, 0.011370924), (1, 0.9204332), (2, 0.011365282), (3, 0.011364111), (4, 0.011363637), (5, 0.011368974), (6, 0.0113636395), (7, 0.011370247)]"
82,82,3.0,0.7135221,"[(3, 0.7135221), (5, 0.10530505), (7, 0.1498814)]"
83,83,3.0,0.4729216,"[(0, 0.010418405), (1, 0.010424849), (2, 0.010422677), (3, 0.4729216), (4, 0.010432136), (5, 0.10429343), (6, 0.10980136), (7, 0.27128556)]"
84,84,7.0,0.70649207,"[(0, 0.011366973), (1, 0.011366513), (2, 0.01137368), (3, 0.011382327), (4, 0.011389587), (5, 0.12813443), (6, 0.1084944), (7, 0.70649207)]"
85,85,0.0,0.125,"[(0, 0.125), (1, 0.125), (2, 0.125), (3, 0.125), (4, 0.125), (5, 0.125), (6, 0.125), (7, 0.125)]"
86,86,1.0,0.4249609,"[(0, 0.025), (1, 0.4249609), (2, 0.22493696), (3, 0.025002634), (4, 0.025), (5, 0.025034761), (6, 0.025067037), (7, 0.22499767)]"
87,87,0.0,0.5309292,"[(0, 0.5309292), (1, 0.2812503), (2, 0.03145501), (3, 0.031254873), (4, 0.03129207), (5, 0.031254202), (6, 0.031291272), (7, 0.03127311)]"
88,88,1.0,0.46727225,"[(0, 0.011365084), (1, 0.46727222), (2, 0.011364169), (3, 0.011363688), (4, 0.21931097), (5, 0.25659153), (6, 0.011368324), (7, 0.0113640325)]"
89,89,7.0,0.47141677,"[(0, 0.013895649), (1, 0.11917673), (2, 0.013894558), (3, 0.013891611), (4, 0.01390227), (5, 0.33993047), (6, 0.0138918925), (7, 0.4714168)]"
90,90,3.0,0.5312601,"[(0, 0.03125), (1, 0.03125), (2, 0.03125), (3, 0.5312601), (4, 0.03127598), (5, 0.28121394), (6, 0.03125), (7, 0.03125)]"
91,91,1.0,0.5269645,"[(0, 0.010422774), (1, 0.5269645), (2, 0.010421079), (3, 0.010420318), (4, 0.093720295), (5, 0.32719675), (6, 0.010425097), (7, 0.010429186)]"
92,92,7.0,0.53125226,"[(0, 0.03125), (1, 0.03125), (2, 0.2812474), (3, 0.03125), (4, 0.03125), (5, 0.03125034), (6, 0.03125), (7, 0.53125226)]"
93,93,7.0,0.94529414,"[(7, 0.94529414)]"
94,94,1.0,0.4920612,"[(1, 0.49206117), (2, 0.07770271), (7, 0.3911425)]"
95,95,7.0,0.37580767,"[(1, 0.284648), (4, 0.2948696), (7, 0.37580767)]"
96,96,1.0,0.6249745,"[(0, 0.02501696), (1, 0.6249745), (2, 0.025), (3, 0.025000002), (4, 0.02500758), (5, 0.22500093), (6, 0.025), (7, 0.025)]"
97,97,5.0,0.53972864,"[(0, 0.27270427), (1, 0.031282585), (2, 0.031251866), (3, 0.031270053), (4, 0.03125), (5, 0.53972864), (6, 0.031262573), (7, 0.031250037)]"
98,98,4.0,0.4245674,"[(0, 0.031249996), (1, 0.031249996), (2, 0.031249996), (3, 0.03135164), (4, 0.4245674), (5, 0.38775438), (6, 0.03125102), (7, 0.031325493)]"
99,99,7.0,0.61231345,"[(0, 0.025003552), (1, 0.025041565), (2, 0.025012445), (3, 0.02500002), (4, 0.025013302), (5, 0.02500495), (6, 0.2376107), (7, 0.61231345)]"
100,100,6.0,0.9601796,"[(6, 0.96017957)]"
101,101,0.0,0.9269339,"[(0, 0.92693394), (1, 0.010439043), (2, 0.010422603), (3, 0.010452632), (4, 0.010442487), (5, 0.010440126), (6, 0.010417249), (7, 0.01045194)]"
102,102,3.0,0.49926805,"[(0, 0.2137305), (1, 0.22443458), (2, 0.01250763), (3, 0.49926805), (4, 0.012506152), (5, 0.0125336945), (6, 0.0125030875), (7, 0.012516303)]"
103,103,4.0,0.41037065,"[(1, 0.162209), (4, 0.41037065), (6, 0.38832042)]"
104,104,5.0,0.35776153,"[(0, 0.04133697), (1, 0.2932521), (3, 0.18761204), (5, 0.35776153), (7, 0.09919848)]"
105,105,2.0,0.47529063,"[(0, 0.017857164), (1, 0.16070114), (2, 0.47529063), (3, 0.017857146), (4, 0.27465346), (5, 0.017857146), (6, 0.01787017), (7, 0.017913152)]"
106,106,3.0,0.37500426,"[(0, 0.041666668), (1, 0.041666668), (2, 0.041666668), (3, 0.37500426), (4, 0.04169427), (5, 0.041767064), (6, 0.041689787), (7, 0.37484464)]"
107,107,2.0,0.6976404,"[(1, 0.18859152), (2, 0.6976404), (7, 0.07697441)]"
108,108,2.0,0.56247616,"[(0, 0.0625), (1, 0.0625009), (2, 0.56247616), (3, 0.0625229), (4, 0.0625), (5, 0.06250001), (6, 0.0625), (7, 0.0625)]"
109,109,7.0,0.854158,"[(0, 0.020833334), (1, 0.020833334), (2, 0.020836152), (3, 0.020838097), (4, 0.020833334), (5, 0.020834409), (6, 0.020833334), (7, 0.854158)]"
110,110,0.0,0.8905073,"[(0, 0.8905072), (1, 0.015632309), (2, 0.015641473), (3, 0.015641956), (4, 0.015653796), (5, 0.015641088), (6, 0.015638178), (7, 0.01564395)]"
111,111,1.0,0.91248274,"[(0, 0.012501063), (1, 0.91248274), (2, 0.01250756), (3, 0.0125), (4, 0.012500035), (5, 0.012500076), (6, 0.012507689), (7, 0.012500887)]"
112,112,0.0,0.9449152,"[(0, 0.9449152), (1, 0.02617399)]"
113,113,5.0,0.87496305,"[(0, 0.017857144), (1, 0.017887104), (2, 0.017857144), (3, 0.017857144), (4, 0.017857144), (5, 0.87496305), (6, 0.017857144), (7, 0.017864129)]"
114,114,0.0,0.534078,"[(0, 0.534078), (1, 0.09505833), (2, 0.010432772), (3, 0.0104189785), (4, 0.010454518), (5, 0.01041752), (6, 0.18601094), (7, 0.14312893)]"
115,115,1.0,0.5593054,"[(1, 0.5593054), (2, 0.16931464), (4, 0.18733433), (6, 0.054555047)]"
116,116,3.0,0.49516794,"[(0, 0.015624998), (1, 0.015625516), (2, 0.14812808), (3, 0.49516797), (4, 0.01563603), (5, 0.15066157), (6, 0.01565483), (7, 0.14350098)]"
117,117,1.0,0.82472146,"[(0, 0.025000026), (1, 0.82472146), (2, 0.02502723), (3, 0.025069628), (4, 0.02503046), (5, 0.02500618), (6, 0.025143847), (7, 0.025001178)]"
118,118,3.0,0.38763022,"[(0, 0.36236978), (1, 0.041666668), (2, 0.041666668), (3, 0.38763022), (4, 0.041666668), (5, 0.041666668), (6, 0.041666668), (7, 0.041666668)]"
119,119,6.0,0.27870926,"[(2, 0.12459821), (4, 0.22653796), (5, 0.17746043), (6, 0.27870926), (7, 0.17293698)]"
120,120,7.0,0.5484162,"[(0, 0.02083952), (1, 0.32655263), (2, 0.020836815), (3, 0.020840576), (4, 0.020833451), (5, 0.02084072), (6, 0.020840092), (7, 0.5484162)]"
121,121,0.0,0.735463,"[(0, 0.735463), (1, 0.22039984)]"
122,122,6.0,0.72619045,"[(0, 0.017857404), (1, 0.017863942), (2, 0.017873948), (3, 0.017857144), (4, 0.017860906), (5, 0.1666391), (6, 0.72619045), (7, 0.017857144)]"
123,123,6.0,0.78580546,"[(1, 0.18417744), (6, 0.78580546)]"
124,124,6.0,0.96352285,"[(6, 0.9635229)]"
125,125,6.0,0.9561881,"[(6, 0.9561881)]"
126,126,0.0,0.42499083,"[(0, 0.42499083), (1, 0.025), (2, 0.025), (3, 0.025009919), (4, 0.22499628), (5, 0.02500472), (6, 0.025000002), (7, 0.22499824)]"
127,127,1.0,0.4773374,"[(0, 0.015645556), (1, 0.4773374), (2, 0.28769997), (3, 0.015625002), (4, 0.15671626), (5, 0.015654994), (6, 0.015689721), (7, 0.015631082)]"
128,128,7.0,0.82482034,"[(0, 0.025000712), (1, 0.02500002), (2, 0.025091609), (3, 0.025069451), (4, 0.025), (5, 0.025005335), (6, 0.025012588), (7, 0.82482034)]"
129,129,7.0,0.48321834,"[(0, 0.26242208), (1, 0.010465183), (2, 0.010416862), (3, 0.20217438), (4, 0.01041939), (5, 0.010446478), (6, 0.010437301), (7, 0.48321834)]"
130,130,3.0,0.80479175,"[(0, 0.13745707), (3, 0.80479175)]"
131,131,1.0,0.4564161,"[(0, 0.04166692), (1, 0.4564161), (2, 0.041666668), (3, 0.041666668), (4, 0.041666668), (5, 0.041698437), (6, 0.041666664), (7, 0.2935519)]"
132,132,2.0,0.44503164,"[(0, 0.40489298), (1, 0.025000595), (2, 0.44503164), (3, 0.025043428), (4, 0.025), (5, 0.025000004), (6, 0.025031308), (7, 0.025)]"
133,133,0.0,0.125,"[(0, 0.125), (1, 0.125), (2, 0.125), (3, 0.125), (4, 0.125), (5, 0.125), (6, 0.125), (7, 0.125)]"
134,134,1.0,0.4646658,"[(0, 0.01566965), (1, 0.46466583), (2, 0.015663987), (3, 0.4414495), (4, 0.01563396), (5, 0.015629295), (6, 0.015660875), (7, 0.015626926)]"
135,135,1.0,0.89059603,"[(0, 0.01562505), (1, 0.8905961), (2, 0.015637571), (3, 0.015630273), (4, 0.015625), (5, 0.015634345), (6, 0.01562667), (7, 0.015625006)]"
136,136,3.0,0.38772273,"[(0, 0.36227727), (1, 0.041666668), (2, 0.041666668), (3, 0.38772273), (4, 0.041666668), (5, 0.041666668), (6, 0.041666668), (7, 0.041666668)]"
137,137,3.0,0.29073375,"[(0, 0.27176803), (1, 0.031250067), (2, 0.031250022), (3, 0.29073375), (4, 0.03125), (5, 0.03125), (6, 0.28124386), (7, 0.031254284)]"
138,138,3.0,0.3877872,"[(0, 0.3622128), (1, 0.041666668), (2, 0.041666668), (3, 0.3877872), (4, 0.041666668), (5, 0.041666668), (6, 0.041666668), (7, 0.041666668)]"
139,139,3.0,0.3829731,"[(0, 0.36702627), (1, 0.04166667), (2, 0.04166667), (3, 0.3829731), (4, 0.04166667), (5, 0.041667297), (6, 0.04166667), (7, 0.04166667)]"
140,140,3.0,0.3876466,"[(0, 0.3623534), (1, 0.041666668), (2, 0.041666668), (3, 0.3876466), (4, 0.041666668), (5, 0.041666668), (6, 0.041666668), (7, 0.041666668)]"
141,141,1.0,0.7082772,"[(0, 0.04166676), (1, 0.7082772), (2, 0.04171653), (3, 0.041666955), (4, 0.041668337), (5, 0.041666668), (6, 0.041670825), (7, 0.041666668)]"
142,142,3.0,0.29072118,"[(0, 0.2717806), (1, 0.031250067), (2, 0.031250022), (3, 0.29072118), (4, 0.03125), (5, 0.03125), (6, 0.28124386), (7, 0.03125426)]"
143,143,3.0,0.38765338,"[(0, 0.36234665), (1, 0.041666668), (2, 0.041666668), (3, 0.38765338), (4, 0.041666668), (5, 0.041666668), (6, 0.041666668), (7, 0.041666668)]"
144,144,3.0,0.37500244,"[(0, 0.04167472), (1, 0.37496522), (2, 0.04166667), (3, 0.37500244), (4, 0.04166667), (5, 0.04166667), (6, 0.04169094), (7, 0.04166667)]"
145,145,3.0,0.5625,"[(0, 0.0625), (1, 0.0625), (2, 0.0625), (3, 0.5625), (4, 0.0625), (5, 0.0625), (6, 0.0625), (7, 0.0625)]"
146,146,3.0,0.37500453,"[(0, 0.041666668), (1, 0.041666668), (2, 0.041666668), (3, 0.37500453), (4, 0.041666668), (5, 0.041666668), (6, 0.041666668), (7, 0.37499547)]"
147,147,3.0,0.48341417,"[(0, 0.025), (1, 0.36654973), (2, 0.025036078), (3, 0.48341417), (4, 0.025000002), (5, 0.025000006), (6, 0.025), (7, 0.025)]"
148,148,3.0,0.5625,"[(0, 0.06250001), (1, 0.06250001), (2, 0.06250001), (3, 0.5625), (4, 0.06250001), (5, 0.06250001), (6, 0.06250001), (7, 0.06250001)]"
149,149,0.0,0.5274565,"[(0, 0.5274565), (1, 0.03125), (2, 0.03125), (3, 0.28496498), (4, 0.031250004), (5, 0.03132849), (6, 0.03125), (7, 0.03125)]"
150,150,3.0,0.7083333,"[(0, 0.041666668), (1, 0.041666668), (2, 0.041666668), (3, 0.7083333), (4, 0.041666668), (5, 0.041666668), (6, 0.041666668), (7, 0.041666668)]"
151,151,3.0,0.5466586,"[(0, 0.1628829), (1, 0.020878397), (2, 0.18622626), (3, 0.5466586), (4, 0.020853871), (5, 0.020833338), (6, 0.020833336), (7, 0.020833338)]"
152,152,0.0,0.5624672,"[(0, 0.5624672), (1, 0.0625), (2, 0.0625021), (3, 0.0625), (4, 0.0625), (5, 0.06253069), (6, 0.0625), (7, 0.0625)]"
153,153,3.0,0.78116226,"[(0, 0.03125), (1, 0.031337775), (2, 0.03125), (3, 0.78116226), (4, 0.03125), (5, 0.03125), (6, 0.03125), (7, 0.03125)]"
154,154,3.0,0.6562942,"[(0, 0.19368608), (1, 0.02500019), (2, 0.025010731), (3, 0.6562942), (4, 0.025), (5, 0.025), (6, 0.025008788), (7, 0.025)]"
155,155,3.0,0.44399896,"[(0, 0.2060061), (1, 0.025), (2, 0.025), (3, 0.443999), (4, 0.025), (5, 0.22499485), (6, 0.025), (7, 0.025)]"
156,156,3.0,0.7812403,"[(0, 0.03125), (1, 0.031259704), (2, 0.03125), (3, 0.7812403), (4, 0.03125), (5, 0.03125), (6, 0.03125), (7, 0.03125)]"
157,157,3.0,0.7083123,"[(0, 0.041666668), (1, 0.041687716), (2, 0.041666668), (3, 0.7083123), (4, 0.041666668), (5, 0.041666668), (6, 0.041666668), (7, 0.041666668)]"
158,158,3.0,0.37500757,"[(0, 0.37499243), (1, 0.041666664), (2, 0.041666664), (3, 0.37500757), (4, 0.041666664), (5, 0.041666668), (6, 0.041666664), (7, 0.041666664)]"
159,159,2.0,0.5441275,"[(0, 0.020833831), (1, 0.020834588), (2, 0.5441275), (3, 0.15889162), (4, 0.19271654), (5, 0.020853413), (6, 0.02086055), (7, 0.02088194)]"
160,160,4.0,0.33448574,"[(0, 0.1922636), (1, 0.020833332), (2, 0.21335588), (3, 0.020847872), (4, 0.33448574), (5, 0.020839974), (6, 0.020838453), (7, 0.17653511)]"
161,161,0.0,0.5624909,"[(0, 0.5624909), (1, 0.062499993), (2, 0.062499993), (3, 0.06250911), (4, 0.062499993), (5, 0.0625), (6, 0.062499993), (7, 0.062499993)]"
162,162,6.0,0.7042103,"[(0, 0.012500361), (1, 0.13476416), (2, 0.0125049725), (3, 0.012500058), (4, 0.09851916), (5, 0.012500009), (6, 0.7042103), (7, 0.012500981)]"
163,163,2.0,0.5230372,"[(0, 0.01787238), (1, 0.017930686), (2, 0.5230372), (3, 0.017862022), (4, 0.21794467), (5, 0.01786309), (6, 0.017871756), (7, 0.16961822)]"
164,164,0.0,0.37843028,"[(0, 0.37843028), (1, 0.012523217), (2, 0.21692793), (3, 0.012537269), (4, 0.012510024), (5, 0.22213891), (6, 0.13242488), (7, 0.01250751)]"
