date,t:team,o:team,result,ou result,season,(P:season=season),t:game number,o:game number,t:wins,o:wins,t:game number-o:game number,t:wins-o:wins,t:losses,o:losses,t:losses-o:losses,t:matchup wins,o:matchup wins,t:matchup wins-o:matchup wins,t:matchup losses,o:matchup losses,t:rest,o:rest,t:rest-o:rest,(site='H'),t:WP,o:WP,t:WP-o:WP,(o:site='H'),(t:division=o:division),(p:division=po:division),(op:division=opo:division),(t:conference=o:conference),(p:conference=po:conference),(op:conference=opo:conference),n:rest,on:rest,(n:site='H'),(on:site='H'),(n:division=no:division),(n:conference=no:conference),(po:team=o:team),(o:team=no:team),streak,site streak,o:streak,o:site streak,(day='Monday'),(day='Tuesday'),(day='Wednesday'),(day='Thursday'),(day='Friday'),(day='Saturday'),(day='Sunday'),line,total,t:2ND PTS,t:2PA,t:2PM,t:2PP,t:AST RATIO,t:ATR,t:BAP,t:BL,t:BTP,t:DDS,t:DEFRTG,t:DRB,t:DREBP,t:EFGP,t:FBP,t:FGA,t:FGM,t:FGP,t:FTA,t:FTA RATE,t:FTM,t:FTP,t:LC,t:LSP,t:M1,t:M2,t:M3,t:NETRTG,t:OFFRTG,t:OPP EFGP,t:OPP FTA RATE,t:OPP OREBP,t:OPP TOP,t:ORB,t:OREBP,t:OT,t:PACE,t:PF2,t:PFGA 2PT,t:PFGA 3PT,t:PFT,t:PIE,t:PIP,t:PPTS 2PT,t:PPTS 2PT MR,t:PPTS 3PT,t:PPTS FBPS,t:PPTS FT,t:PPTS OFFTO,t:PPTS PITP,t:PTP,t:PTS OFF TO,t:REBP,t:TM TOP,t:TO,t:TO RATIO,t:TPA,t:TPM,t:TPP,t:TSP,t:TT,t:assists,t:bench points,t:blocks,t:fouls,t:margin,t:points,t:rebounds,t:rest,t:steals,t:team rebounds,o:2ND PTS,o:2PA,o:2PM,o:2PP,o:AST RATIO,o:ATR,o:BAP,o:BL,o:BTP,o:DDS,o:DEFRTG,o:DRB,o:DREBP,o:EFGP,o:FBP,o:FGA,o:FGM,o:FGP,o:FTA,o:FTA RATE,o:FTM,o:FTP,o:LC,o:LSP,o:M1,o:M2,o:M3,o:NETRTG,o:OFFRTG,o:OPP EFGP,o:OPP FTA RATE,o:OPP OREBP,o:OPP TOP,o:ORB,o:OREBP,o:OT,o:PACE,o:PF2,o:PFGA 2PT,o:PFGA 3PT,o:PFT,o:PIE,o:PIP,o:PPTS 2PT,o:PPTS 2PT MR,o:PPTS 3PT,o:PPTS FBPS,o:PPTS FT,o:PPTS OFFTO,o:PPTS PITP,o:PTP,o:PTS OFF TO,o:REBP,o:TM TOP,o:TO,o:TO RATIO,o:TPA,o:TPM,o:TPP,o:TSP,o:TT,o:assists,o:bench points,o:blocks,o:fouls,o:margin,o:points,o:rebounds,o:rest,o:steals,o:team rebounds
20160325,Suns,Kings,0,0,2015,1,72,72,20,27,0,-7,51,44,7,1,1,0,1,1,1,1,0,0,28.169014084507044,38.028169014084504,-9.85915492957746,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1,2,-2,-4,False,False,False,0,1,0,0,7.5,222.0,23,62,26,41.935483870967744,13.7,0.9,57.1,6,44.93055555555555,4,106.4,39,0.0,42.0,19,94,35,37.2,23,0.245,15,65.2,6,26,2,-10,-22,-19.4,87.0,48.3,0.433,26.4,11.2,18,32.3,0,108.5,55.319148936170215,66.0,34.0,15.957446808510639,31.8,40,55.3,12.8,28.7,20.2,16.0,13.8,42.6,28.723404255319153,26,0.0,20.3,22,20.4,32,9,28.1,45.1,12,20,32,2,27,-22,94,57,1,4,7,19,68,33,48.529411764705884,19.0,2.3,70.0,26,45.5625,6,87.0,40,67.7,48.3,28,90,40,44.4,39,0.433,29,74.4,6,29,-2,10,22,19.4,106.4,42.0,0.245,32.3,20.3,12,0.0,0,108.5,56.896551724137936,75.6,24.4,25.0,68.2,58,56.9,6.9,18.1,24.1,25.0,22.4,50.0,18.103448275862068,13,0.0,11.2,12,11.0,22,7,31.8,54.1,12,28,44,7,22,22,116,52,1,10,11
20160326,Suns,Celtics,0,0,2015,1,73,73,20,42,0,-22,52,30,22,0,1,-1,1,0,0,2,-2,1,27.77777777777778,58.333333333333336,-30.555555555555557,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,-1,-1,3,2,False,False,False,0,0,1,0,8.5,215.5,16,54,30,55.55555555555556,14.3,0.9,51.4,5,34.85174640649955,4,103.0,32,64.7,47.6,23,85,37,43.5,21,0.247,18,85.7,2,21,-13,-17,-6,-4.0,99.0,46.4,0.321,35.3,19.4,12,31.4,0,99.5,60.60606060606061,63.5,36.5,18.181818181818183,49.5,48,60.6,12.1,21.2,23.2,18.2,26.3,48.5,21.21212121212121,22,48.0,19.6,20,20.0,31,7,22.6,52.5,1,19,31,3,24,-3,99,44,0,7,5,22,55,27,49.09090909090909,10.9,0.7,40.0,21,38.96527777777778,4,99.0,32,68.6,46.4,14,84,35,41.699999999999996,27,0.321,24,88.9,2,28,13,17,6,4.0,103.0,47.6,0.247,31.4,19.6,17,35.3,0,99.5,52.94117647058824,65.5,34.5,23.52941176470588,50.5,46,52.9,7.8,23.5,13.7,23.5,21.6,45.1,23.52941176470588,26,52.0,19.4,19,19.2,29,8,27.6,53.2,1,14,36,3,23,3,102,49,2,7,5
20160328,Suns,Timberwolves,0,1,2015,1,74,74,20,24,0,-4,53,49,4,2,1,1,1,2,1,1,0,0,27.397260273972602,32.87671232876712,-5.479452054794518,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,-2,1,-1,1,True,False,False,0,0,0,0,6.5,218.5,7,51,26,50.98039215686274,16.0,1.1,53.7,5,33.701388888888886,5,113.1,29,72.7,57.7,14,84,41,48.8,23,0.274,19,82.6,18,30,-3,-5,-15,-3.7,109.4,54.9,0.494,27.3,17.0,7,25.0,0,106.5,44.827586206896555,60.7,39.3,16.379310344827587,42.5,42,44.8,8.6,38.8,12.1,16.4,14.7,36.2,38.793103448275865,26,48.9,19.4,21,19.8,33,15,45.5,61.6,8,22,34,2,34,-5,116,36,1,9,10,11,55,34,61.81818181818181,15.9,1.2,53.7,20,27.847222222222218,6,109.4,30,75.0,54.9,18,81,41,50.6,40,0.494,32,80.0,18,32,3,5,15,3.7,113.1,57.7,0.274,25.0,19.4,11,27.3,0,106.5,56.19834710743802,67.9,32.1,26.446280991735538,57.5,48,56.2,16.5,17.4,14.9,26.4,21.5,39.7,17.355371900826448,17,51.1,17.0,18,16.8,26,7,26.900000000000002,61.4,8,22,19,3,18,5,121,41,1,10,8
20160330,Suns,Bucks,0,0,2015,1,75,75,20,30,0,-10,54,44,10,0,1,-1,1,0,1,3,-2,0,27.027027027027028,40.54054054054054,-13.513513513513512,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,-3,-1,-5,1,False,False,True,0,0,0,0,7.5,210.5,21,60,33,55.00000000000001,16.6,1.0,60.5,5,22.03319213943476,5,107.1,34,0.0,48.2,8,84,38,45.2,17,0.202,13,76.5,10,20,4,-6,-5,-10.2,96.9,51.9,0.442,26.1,14.4,15,38.8,0,97.5,70.2127659574468,71.4,28.6,13.829787234042554,43.3,52,70.2,14.9,16.0,8.5,13.8,18.1,55.3,15.957446808510639,27,0.0,23.9,22,24.7,24,5,20.8,51.4,10,23,9,4,23,-11,94,49,1,6,5,12,62,31,50.0,16.5,1.5,56.8,14,41.10416666666667,6,96.9,29,61.2,51.9,9,77,37,48.1,34,0.442,25,73.5,10,26,-4,6,5,10.2,107.1,48.2,0.202,38.8,23.9,9,0.0,0,97.5,59.04761904761905,80.5,19.5,23.809523809523807,56.7,38,59.0,22.9,17.1,8.6,23.8,25.7,36.2,17.142857142857142,17,0.0,14.4,13,14.3,15,6,40.0,57.1,10,21,32,9,23,11,105,38,3,13,7
20160401,Suns,Wizards,0,0,2015,1,76,76,20,36,0,-16,55,39,16,0,1,-1,1,0,1,1,0,1,26.666666666666668,48.0,-21.333333333333332,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,-4,-2,-2,-3,False,False,False,0,1,0,0,8.0,213.5,27,70,29,41.42857142857143,13.6,1.2,52.8,8,30.46527777777778,4,106.0,39,75.5,42.5,13,93,36,38.7,26,0.28,20,76.9,9,24,1,2,2,-7.0,99.0,50.0,0.291,24.5,12.0,17,38.3,0,100.0,58.58585858585859,75.3,24.7,20.2020202020202,44.7,44,58.6,14.1,21.2,13.1,20.2,12.1,44.4,21.21212121212121,15,55.8,15.5,16,16.0,23,7,30.4,47.4,10,19,47,3,22,-7,99,56,1,5,9,13,60,28,46.666666666666664,16.8,1.8,57.9,10,28.08333333333334,5,99.0,35,61.7,50.0,11,86,38,44.2,25,0.291,20,80.0,9,22,-1,-2,-2,7.0,106.0,42.5,0.28,38.3,15.5,9,24.5,0,100.0,52.83018867924528,69.8,30.2,18.867924528301888,55.3,30,52.8,24.5,28.3,10.4,18.9,14.2,28.3,28.30188679245283,12,44.2,12.0,12,12.0,26,10,38.5,54.6,10,22,20,7,24,7,106,44,1,6,7
20160403,Suns,Jazz,0,0,2015,1,77,77,20,38,0,-18,56,38,18,0,3,-3,3,0,1,1,0,1,26.31578947368421,50.0,-23.68421052631579,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,-5,1,1,3,False,False,False,0,0,0,1,9.0,193.5,14,51,25,49.01960784313725,12.9,0.7,48.5,10,23.381944444444443,4,107.4,33,86.4,47.4,6,78,33,42.3,19,0.244,12,63.2,1,24,7,-13,-10,-15.0,92.5,54.3,0.21,13.6,10.6,12,33.3,0,93.5,58.139534883720934,65.4,34.6,13.953488372093023,35.5,36,58.1,16.3,27.9,7.0,14.0,5.8,41.9,27.906976744186046,26,58.7,22.8,21,23.7,27,8,29.599999999999998,49.8,2,16,32,1,19,-15,86,45,1,5,13,8,54,29,53.70370370370371,21.5,2.7,69.2,20,34.291666666666664,5,92.5,29,66.7,54.3,16,81,39,48.1,17,0.21,13,76.5,1,22,-7,13,10,15.0,107.4,47.4,0.244,33.3,22.8,4,13.6,0,93.5,57.42574257425742,66.7,33.3,12.871287128712872,64.5,46,57.4,11.9,29.7,15.8,12.9,25.7,45.5,29.7029702970297,5,41.3,10.6,10,10.6,27,10,37.0,57.1,2,27,23,10,20,15,101,33,1,9,7
20160405,Suns,Hawks,0,0,2015,1,78,78,20,45,0,-25,57,32,25,1,0,1,0,1,1,3,-2,0,25.97402597402597,58.44155844155844,-32.46753246753247,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,-6,2,-2,1,False,True,False,0,0,0,0,14.5,207.0,3,50,18,36.0,13.8,0.8,63.3,14,28.305555555555557,5,97.2,40,72.4,44.4,11,81,30,37.0,30,0.37,18,60.0,5,34,10,12,3,-11.5,85.7,46.8,0.2,27.6,15.8,11,24.6,0,105.5,40.0,61.7,38.3,20.0,41.1,26,40.0,11.1,40.0,12.2,20.0,12.2,28.9,40.0,30,48.7,22.4,24,22.9,31,12,38.7,47.8,4,19,22,4,19,-13,90,51,1,13,11,16,61,28,45.90163934426229,17.8,1.5,66.7,19,32.26388888888889,5,85.7,37,75.4,46.8,27,95,39,41.099999999999994,19,0.2,14,73.7,5,20,-10,-12,-3,11.5,97.2,44.4,0.37,24.6,22.4,13,27.6,0,105.5,54.36893203883495,64.2,35.8,13.592233009708737,58.9,48,54.4,7.8,32.0,26.2,13.6,29.1,46.6,32.038834951456316,11,51.3,15.8,16,16.0,34,11,32.4,49.8,4,26,26,3,21,13,103,50,3,16,12
20160407,Suns,Rockets,1,1,2015,1,79,79,20,38,0,-18,58,40,18,0,2,-2,2,0,1,0,1,0,25.64102564102564,48.717948717948715,-23.076923076923077,1,0,0,1,1,0,1,1,2,0,1,0,1,0,0,-7,-1,-1,-1,False,False,False,1,0,0,0,12.0,214.0,36,63,32,50.79365079365079,19.5,1.5,70.5,9,31.743055555555554,5,115.0,27,75.7,53.2,9,94,44,46.800000000000004,29,0.309,24,82.8,12,26,-12,-3,-1,9.0,124.0,66.2,0.378,24.3,19.7,20,56.6,0,100.0,51.61290322580645,67.0,33.0,19.35483870967742,51.9,52,51.6,9.7,29.0,7.3,19.4,25.8,41.9,29.03225806451613,24,64.4,19.5,19,21.0,31,12,38.7,58.1,9,31,49,2,24,9,124,47,1,11,13,8,41,28,68.29268292682927,19.6,1.3,61.9,13,36.26388888888889,3,124.0,21,43.4,66.2,26,74,42,56.8,28,0.378,17,60.699999999999996,12,30,12,3,1,-9.0,115.0,53.2,0.309,56.6,19.5,5,24.3,0,100.0,48.69565217391305,55.4,44.6,14.782608695652174,48.1,46,48.7,8.7,36.5,22.6,14.8,20.9,40.0,36.52173913043478,32,35.6,19.7,18,20.0,33,14,42.4,66.6,9,26,38,12,24,-9,115,26,0,13,12
20160409,Suns,Pelicans,1,1,2015,1,80,80,21,30,0,-9,58,49,9,1,2,-1,2,1,1,0,1,0,26.582278481012654,37.9746835443038,-11.392405063291147,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,-2,1,1,False,False,False,0,0,1,0,-3.0,209.0,17,58,33,56.896551724137936,19.2,1.6,62.8,28,48.52777777777778,5,100.0,42,72.9,57.8,15,83,43,51.800000000000004,31,0.373,25,80.60000000000001,0,24,10,8,18,19.8,119.8,44.7,0.211,27.1,10.8,11,28.9,0,100.5,54.54545454545454,69.9,30.1,20.66115702479339,64.2,50,54.5,13.2,24.8,12.4,20.7,10.7,41.3,24.793388429752067,18,53.8,16.6,17,16.8,25,10,40.0,62.6,4,27,72,8,25,21,121,53,1,6,4,13,74,32,43.24324324324324,14.2,1.7,48.7,0,45.22222222222222,6,119.8,29,71.1,44.7,18,95,39,41.099999999999994,20,0.211,15,75.0,0,23,-10,-8,-18,-19.8,100.0,57.8,0.373,28.9,16.6,13,27.1,0,100.5,64.0,77.9,22.1,15.0,35.8,46,64.0,18.0,21.0,18.0,15.0,18.0,46.0,21.0,13,46.2,10.8,11,11.0,21,7,33.300000000000004,48.2,4,19,42,2,26,-21,100,42,0,8,8
20160411,Suns,Kings,0,0,2015,1,81,81,22,32,0,-10,58,48,10,1,2,-1,2,1,1,1,0,1,27.500000000000004,40.0,-12.499999999999996,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,2,-3,1,3,True,False,False,0,0,0,0,-6.0,218.5,17,78,36,46.15384615384615,14.2,1.1,51.2,5,30.13679605582945,5,98.1,34,78.7,43.5,10,100,41,41.0,17,0.17,14,82.39999999999999,3,26,-4,-7,-15,-3.7,94.4,53.0,0.337,21.3,17.2,17,36.1,0,107.0,71.28712871287128,78.0,22.0,13.861386138613863,42.0,52,71.3,19.8,14.9,9.9,13.9,26.7,51.5,14.85148514851485,14,54.6,17.4,19,17.8,22,5,22.7,47.0,2,21,30,3,25,-4,101,51,1,8,9,5,66,35,53.03030303030303,17.9,1.3,61.0,17,23.819444444444443,6,94.4,36,63.9,53.0,15,83,41,49.4,28,0.337,17,60.699999999999996,3,20,4,7,15,3.7,98.1,43.5,0.17,36.1,17.4,4,21.3,0,107.0,66.66666666666666,79.5,20.5,16.19047619047619,58.0,52,66.7,17.1,17.1,14.3,16.2,13.3,49.5,17.142857142857142,27,45.4,17.2,18,17.8,17,6,35.3,55.1,2,25,26,12,19,4,105,40,1,11,15
20160413,Suns,Clippers,1,1,2015,1,82,82,22,53,0,-31,59,28,31,1,2,-1,2,1,1,0,1,1,27.160493827160494,65.4320987654321,-38.27160493827161,0,1,1,0,1,1,1,9999,3,9999,1,9999,9999,0,9999,-1,1,6,2,False,False,True,0,0,0,0,-5.5,205.0,31,73,38,52.054794520547944,17.1,1.5,57.8,18,48.98611111111111,7,99.1,40,77.8,49.0,22,99,45,45.5,22,0.222,17,77.3,8,22,-2,7,10,9.5,108.6,49.5,0.125,22.2,13.6,18,36.8,0,105.5,66.66666666666666,73.7,26.3,14.912280701754385,55.9,60,66.7,14.0,18.4,19.3,14.9,19.3,52.6,18.421052631578945,11,56.8,15.8,16,16.2,26,7,26.900000000000002,52.4,7,26,59,5,15,9,114,58,1,10,7,6,65,34,52.307692307692314,16.5,1.5,53.5,5,47.263888888888886,5,108.6,34,63.2,49.5,12,96,43,44.800000000000004,12,0.125,10,83.3,8,19,2,-7,-10,-9.5,99.1,49.0,0.222,36.8,15.8,6,22.2,0,105.5,64.76190476190476,67.7,32.3,9.523809523809524,44.1,46,64.8,21.0,25.7,11.4,9.5,10.5,43.8,25.71428571428571,22,43.2,13.6,15,14.2,31,9,28.999999999999996,51.8,7,23,61,6,20,-9,105,40,0,9,9
20161026,Suns,Kings,0,0,2016,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9999,9999,9999,1,9999,9999,9999,0,1,9999,9999,1,9999,9999,1,0,0,1,0,1,9999,0,0,0,0,0,False,False,True,0,0,0,0,-2.5,212.0,14,61,32,52.459016393442624,15.8,1.1,55.6,4,44.52777777777778,4,116.5,31,69.6,49.4,18,77,36,46.800000000000004,27,0.351,18,66.7,2,18,-11,-19,-17,-19.6,96.9,54.7,0.302,30.4,13.8,10,26.7,0,97.0,68.08510638297872,79.2,20.8,19.148936170212767,38.3,48,68.1,17.0,12.8,19.1,19.1,18.1,51.1,12.76595744680851,22,48.4,18.6,18,18.6,16,4,25.0,52.9,4,20,34,3,29,-19,94,41,9999,6,8,11,65,38,58.46153846153847,17.7,1.7,54.5,26,44.55555555555556,4,96.9,31,73.3,54.7,18,86,44,51.2,26,0.302,19,73.1,2,24,11,19,17,19.6,116.5,49.4,0.351,26.7,18.6,10,30.4,0,97.0,67.2566371681416,75.6,24.4,16.8141592920354,61.7,46,67.3,26.5,15.9,15.9,16.8,19.5,40.7,15.929203539823009,17,51.6,13.8,13,14.4,21,6,28.599999999999998,58.0,4,24,48,5,20,19,113,41,9999,5,9
20161028,Suns,Thunder,0,1,2016,0,2,2,0,1,0,-1,1,0,1,0,0,0,0,0,1,1,0,0,0.0,100.0,-100.0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,-1,1,1,-1,False,False,False,0,1,0,0,8.0,209.0,8,66,37,56.060606060606055,10.9,1.0,35.7,18,27.851842535530118,4,99.1,37,65.0,47.3,16,94,42,44.7,32,0.34,21,65.60000000000001,6,30,15,4,6,-2.6,96.5,44.3,0.396,35.0,18.2,7,21.1,1,103.25,67.27272727272727,70.2,29.8,19.090909090909093,48.1,58,67.3,14.5,13.6,14.5,19.1,19.1,52.7,13.636363636363635,15,43.6,12.9,15,13.2,28,5,17.9,50.9,7,15,31,3,29,-3,110,44,1,11,13,17,75,35,46.666666666666664,8.8,0.6,32.5,4,29.830188679245285,2,96.5,43,78.9,44.3,25,96,40,41.699999999999996,38,0.396,28,73.7,6,51,-15,-4,-6,2.6,99.1,47.3,0.34,21.1,12.9,14,35.0,1,103.25,61.94690265486725,78.1,21.9,24.778761061946902,51.9,54,61.9,14.2,13.3,22.1,24.8,13.3,47.8,13.274336283185843,21,56.4,18.2,22,19.3,21,5,23.799999999999997,50.1,7,13,15,3,24,3,113,57,1,11,15
20161030,Suns,Warriors,0,0,2016,0,3,3,0,1,0,-1,2,1,1,0,0,0,0,0,1,1,0,1,0.0,50.0,-50.0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,-2,-1,1,-1,False,False,False,0,0,0,1,11.5,226.0,13,67,29,43.28358208955223,14.4,1.6,51.4,13,35.00694444444444,2,105.0,39,77.4,45.6,19,90,37,41.099999999999994,25,0.278,18,72.0,12,26,8,2,-3,-6.9,98.0,47.0,0.398,22.6,15.0,11,27.8,0,101.5,57.99999999999999,74.4,25.6,18.0,46.9,44,58.0,14.0,24.0,19.0,18.0,25.0,44.0,24.0,13,52.3,11.8,11,11.8,23,8,34.8,49.5,5,19,29,6,26,-6,100,50,1,10,11,9,54,27,50.0,19.2,1.7,77.1,8,28.254982292896326,3,98.0,36,72.2,47.0,18,83,35,42.199999999999996,33,0.398,28,84.8,12,37,-8,-2,3,6.9,105.0,45.6,0.278,27.8,11.8,7,22.6,0,101.5,50.943396226415096,65.1,34.9,26.41509433962264,53.1,28,50.9,24.5,22.6,17.0,26.4,12.3,26.4,22.641509433962266,25,47.7,15.0,15,15.8,29,8,27.6,54.3,5,27,17,5,23,6,106,43,1,6,9
20161031,Suns,Clippers,0,1,2016,0,4,3,0,2,1,-2,3,0,3,0,0,0,0,0,0,0,0,0,0.0,100.0,-100.0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,-3,1,2,1,True,False,False,0,0,0,0,11.5,205.0,14,69,30,43.47826086956522,13.8,0.9,54.3,3,45.96527777777777,4,107.4,34,81.8,44.6,21,84,35,41.699999999999996,31,0.369,23,74.2,11,18,0,-12,-12,-16.7,90.7,53.8,0.475,18.2,14.9,10,24.1,0,108.0,61.224489795918366,82.1,17.9,23.46938775510204,35.6,40,61.2,20.4,15.3,21.4,23.5,23.5,40.8,15.306122448979592,16,50.0,19.3,20,19.4,15,5,33.300000000000004,50.2,6,19,44,0,33,-18,98,44,0,11,8,13,64,34,53.125,15.7,1.3,52.5,22,42.35416666666667,5,90.7,39,75.9,53.8,16,80,40,50.0,38,0.475,30,78.9,11,24,0,12,12,16.7,107.4,44.6,0.369,24.1,19.3,5,18.2,0,108.0,58.620689655172406,80.0,20.0,25.862068965517242,64.4,52,58.6,13.8,15.5,13.8,25.9,13.8,44.8,15.517241379310345,23,50.0,14.9,16,14.8,16,6,37.5,60.0,6,21,37,4,23,18,116,44,0,8,9
20161102,Suns,Trailblazers,1,1,2016,0,5,5,0,2,0,-2,4,2,2,0,0,0,0,0,1,0,1,1,0.0,50.0,-50.0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,-4,-1,-1,1,False,False,True,0,0,0,0,3.0,217.0,17,87,39,44.827586206896555,10.5,1.3,34.1,6,37.874213836477985,5,101.8,45,77.0,45.1,25,103,44,42.699999999999996,30,0.291,25,83.3,12,27,0,4,3,3.6,105.4,47.5,0.208,23.0,13.0,14,27.0,1,101.89,66.10169491525424,84.5,15.5,21.1864406779661,50.1,62,66.1,13.6,12.7,21.2,21.2,11.0,52.5,12.711864406779661,16,51.6,10.5,12,10.7,16,5,31.3,50.8,13,15,44,5,20,3,118,59,1,10,6,9,68,30,44.11764705882353,16.6,1.7,59.5,11,40.34591194968554,6,105.4,43,73.0,47.5,13,101,42,41.6,21,0.208,19,90.5,12,27,0,-4,-3,-3.6,101.8,45.1,0.291,27.0,10.5,10,23.0,1,101.89,52.17391304347826,67.3,32.7,16.52173913043478,49.9,38,52.2,19.1,31.3,11.3,16.5,13.9,33.0,31.30434782608696,13,48.4,13.0,14,13.3,33,12,36.4,52.2,13,25,39,8,23,-3,115,53,0,8,7
20161104,Suns,Pelicans,1,1,2016,0,6,6,1,0,0,1,4,5,-1,0,0,0,0,0,1,1,0,0,20.0,0.0,20.0,1,0,0,1,1,1,1,1,2,0,0,1,1,0,0,1,1,-5,-1,False,False,False,0,1,0,0,2.5,212.0,19,69,32,46.3768115942029,12.9,1.1,45.0,9,34.79874213836478,5,104.7,47,81.7,47.3,22,93,40,43.0,28,0.301,24,85.7,8,38,1,-3,2,-1.0,103.7,51.1,0.298,18.3,8.2,12,29.1,1,96.91,57.14285714285714,74.2,25.8,21.428571428571427,48.0,40,57.1,21.4,21.4,19.6,21.4,9.8,35.7,21.428571428571427,19,56.5,14.6,15,14.8,24,8,33.300000000000004,53.2,12,18,22,2,27,1,112,59,1,7,8,8,64,33,51.5625,19.5,3.1,65.1,7,39.14711617082835,7,103.7,37,70.9,51.1,16,94,43,45.7,28,0.298,15,53.6,8,22,-1,3,-2,1.0,104.7,47.3,0.301,29.1,14.6,6,18.3,1,96.91,59.45945945945946,68.1,31.9,13.513513513513514,52.0,42,59.5,21.6,27.0,14.4,13.5,17.1,37.8,27.027027027027028,11,43.5,8.2,8,8.5,30,10,33.300000000000004,52.2,12,28,34,13,21,-1,111,43,1,7,11
20161106,Suns,Lakers,0,1,2016,0,7,7,2,3,0,-1,4,3,1,0,0,0,0,0,1,1,0,0,33.33333333333333,50.0,-16.66666666666667,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,2,-1,2,1,False,False,False,0,0,0,1,3.5,215.5,18,71,34,47.88732394366197,14.2,1.1,50.0,1,29.666666666666668,4,110.2,29,58.8,47.3,18,91,40,44.0,28,0.308,22,78.60000000000001,4,39,-8,-11,-7,-8.3,101.9,51.1,0.389,41.2,17.4,11,25.5,0,107.0,62.96296296296296,78.0,22.0,20.37037037037037,40.2,60,63.0,7.4,16.7,16.7,20.4,13.0,55.6,16.666666666666664,23,41.5,16.3,17,17.0,20,6,30.0,52.3,1,20,9,2,30,-11,108,40,1,8,6,14,67,31,46.26865671641791,15.0,1.2,53.7,16,44.09027777777778,6,101.9,38,74.5,51.1,16,90,41,45.6,35,0.389,27,77.10000000000001,4,22,8,11,7,8.3,110.2,47.3,0.308,25.5,16.3,15,41.2,0,107.0,52.10084033613446,74.4,25.6,22.689075630252102,59.8,38,52.1,20.2,25.2,13.4,22.7,19.3,31.9,25.210084033613445,14,58.5,17.4,19,17.6,23,10,43.5,56.5,1,22,47,5,22,11,119,53,1,8,15
20161108,Suns,Trailblazers,0,1,2016,1,8,8,2,4,0,-2,5,3,2,1,0,1,0,1,1,1,0,0,28.57142857142857,57.14285714285714,-28.57142857142857,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,-1,-2,2,-3,False,True,False,0,0,0,0,7.5,219.0,16,65,36,55.38461538461539,13.4,1.1,41.9,0,45.69444444444445,7,120.4,26,71.4,54.1,13,86,43,50.0,33,0.384,28,84.8,0,31,-17,-8,-7,-1.8,118.6,64.2,0.346,28.6,18.8,15,0.0,0,102.5,59.50413223140496,75.6,24.4,23.140495867768596,49.7,44,59.5,23.1,17.4,10.7,23.1,19.8,36.4,17.355371900826448,18,0.0,15.8,16,15.7,21,7,33.300000000000004,60.2,2,18,44,2,27,-3,121,41,1,10,9,15,50,31,62.0,16.3,1.1,48.9,18,40.18470939518089,4,118.6,28,0.0,64.2,18,81,45,55.60000000000001,28,0.346,20,71.39999999999999,0,38,17,8,7,1.8,120.4,54.1,0.384,37.8,15.8,7,28.6,0,102.5,50.0,61.7,38.3,16.129032258064516,50.3,48,50.0,11.3,33.9,14.5,16.1,14.5,38.7,33.87096774193548,24,0.0,18.8,20,19.4,31,14,45.2,66.4,2,22,21,4,27,3,124,35,1,5,7
20161109,Suns,Pistons,1,1,2016,0,9,8,2,4,1,-2,6,3,3,0,0,0,0,0,0,1,-1,1,25.0,57.14285714285714,-32.14285714285714,0,0,0,0,0,1,0,2,1,1,0,0,0,0,0,-2,-3,-1,-1,False,False,True,0,0,0,0,4.0,206.5,6,62,30,48.38709677419355,14.8,1.1,52.6,9,34.49305555555556,6,98.0,39,72.4,50.0,25,84,38,45.2,30,0.357,23,76.7,16,21,-9,3,5,7.9,105.9,41.0,0.36,27.6,11.3,10,32.0,0,101.5,56.074766355140184,73.8,26.2,21.49532710280374,55.6,38,56.1,20.6,22.4,23.4,21.5,12.1,35.5,22.429906542056074,18,53.7,17.1,17,17.8,22,8,36.4,55.0,8,20,41,6,20,7,107,49,0,7,12,14,67,23,34.32835820895522,14.8,1.7,62.5,11,24.71004930897979,4,105.9,32,68.0,41.0,26,89,32,36.0,32,0.36,27,84.39999999999999,16,27,9,-3,-5,-7.9,98.0,50.0,0.357,32.0,17.1,9,27.6,0,101.5,46.0,75.3,24.7,27.0,44.4,32,46.0,14.0,27.0,26.0,27.0,18.0,32.0,27.0,13,46.3,11.3,11,11.8,22,9,40.9,48.5,8,20,21,5,24,-7,100,41,1,11,13
