date,t:team,o:team,result,ou result,season,(P:season=season),t:game number,o:game number,t:wins,o:wins,t:game number-o:game number,t:wins-o:wins,t:losses,o:losses,t:losses-o:losses,t:matchup wins,o:matchup wins,t:matchup wins-o:matchup wins,t:matchup losses,o:matchup losses,t:rest,o:rest,t:rest-o:rest,(site='H'),t:WP,o:WP,t:WP-o:WP,(o:site='H'),(t:division=o:division),(p:division=po:division),(op:division=opo:division),(t:conference=o:conference),(p:conference=po:conference),(op:conference=opo:conference),n:rest,on:rest,(n:site='H'),(on:site='H'),(n:division=no:division),(n:conference=no:conference),(po:team=o:team),(o:team=no:team),streak,site streak,o:streak,o:site streak,(day='Monday'),(day='Tuesday'),(day='Wednesday'),(day='Thursday'),(day='Friday'),(day='Saturday'),(day='Sunday'),line,total,t:2ND PTS,t:2PA,t:2PM,t:2PP,t:AST RATIO,t:ATR,t:BAP,t:BL,t:BTP,t:DDS,t:DEFRTG,t:DRB,t:DREBP,t:EFGP,t:FBP,t:FGA,t:FGM,t:FGP,t:FTA,t:FTA RATE,t:FTM,t:FTP,t:LC,t:LSP,t:M1,t:M2,t:M3,t:NETRTG,t:OFFRTG,t:OPP EFGP,t:OPP FTA RATE,t:OPP OREBP,t:OPP TOP,t:ORB,t:OREBP,t:OT,t:PACE,t:PF2,t:PFGA 2PT,t:PFGA 3PT,t:PFT,t:PIE,t:PIP,t:PPTS 2PT,t:PPTS 2PT MR,t:PPTS 3PT,t:PPTS FBPS,t:PPTS FT,t:PPTS OFFTO,t:PPTS PITP,t:PTP,t:PTS OFF TO,t:REBP,t:TM TOP,t:TO,t:TO RATIO,t:TPA,t:TPM,t:TPP,t:TSP,t:TT,t:assists,t:bench points,t:blocks,t:fouls,t:margin,t:points,t:rebounds,t:rest,t:steals,t:team rebounds,o:2ND PTS,o:2PA,o:2PM,o:2PP,o:AST RATIO,o:ATR,o:BAP,o:BL,o:BTP,o:DDS,o:DEFRTG,o:DRB,o:DREBP,o:EFGP,o:FBP,o:FGA,o:FGM,o:FGP,o:FTA,o:FTA RATE,o:FTM,o:FTP,o:LC,o:LSP,o:M1,o:M2,o:M3,o:NETRTG,o:OFFRTG,o:OPP EFGP,o:OPP FTA RATE,o:OPP OREBP,o:OPP TOP,o:ORB,o:OREBP,o:OT,o:PACE,o:PF2,o:PFGA 2PT,o:PFGA 3PT,o:PFT,o:PIE,o:PIP,o:PPTS 2PT,o:PPTS 2PT MR,o:PPTS 3PT,o:PPTS FBPS,o:PPTS FT,o:PPTS OFFTO,o:PPTS PITP,o:PTP,o:PTS OFF TO,o:REBP,o:TM TOP,o:TO,o:TO RATIO,o:TPA,o:TPM,o:TPP,o:TSP,o:TT,o:assists,o:bench points,o:blocks,o:fouls,o:margin,o:points,o:rebounds,o:rest,o:steals,o:team rebounds
20160223,Rockets,Jazz,0,1,2015,1,57,56,28,27,1,1,28,28,0,2,0,2,0,2,3,1,2,0,50.0,49.09090909090909,0.9090909090909065,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,-3,-1,-1,False,True,False,0,0,0,0,4.5,204.0,15,53,25,47.16981132075472,12.4,1.1,47.2,7,31.515723270440247,4,110.4,24,76.3,47.7,18,87,36,41.4,41,0.471,31,75.6,12,42,-11,-5,4,-3.8,106.5,58.1,0.514,23.7,21.0,11,30.4,1,96.45,43.859649122807014,60.9,39.1,27.192982456140353,43.6,48,43.9,1.8,28.9,15.8,27.2,25.4,42.1,28.947368421052634,19,48.9,13.8,14,14.0,34,11,32.4,54.3,7,17,19,4,28,-3,114,35,3,15,16,12,50,28,56.00000000000001,16.3,1.0,57.9,11,34.22012578616352,5,106.5,33,69.6,58.1,13,74,38,51.4,38,0.514,31,81.6,12,28,11,5,-4,3.8,110.4,47.7,0.471,30.4,13.8,8,23.7,1,96.45,47.863247863247864,67.6,32.4,26.495726495726498,56.4,46,47.9,8.5,25.6,11.1,26.5,16.2,39.3,25.64102564102564,29,51.1,21.0,21,20.8,24,10,41.699999999999996,64.5,7,22,33,4,29,3,117,41,1,11,12
20160225,Rockets,Trailblazers,1,1,2015,1,58,58,28,30,0,-2,29,27,2,1,2,-1,2,1,1,1,0,0,49.122807017543856,52.63157894736842,-3.5087719298245617,1,0,0,0,1,1,0,1,1,1,0,1,1,0,0,-1,-4,6,4,False,False,False,1,0,0,0,4.0,221.5,23,53,34,64.15094339622641,18.4,1.4,59.1,14,32.01166585653773,5,104.0,34,0.0,59.8,16,82,44,53.7,35,0.427,21,60.0,6,46,-6,-15,-7,13.9,117.8,54.4,0.275,27.7,21.1,12,34.8,0,101.0,57.14285714285714,64.6,35.4,17.647058823529413,60.7,62,57.1,5.0,25.2,13.4,17.6,21.8,52.1,25.210084033613445,10,0.0,17.4,16,17.8,29,10,34.5,61.1,2,26,30,5,25,14,119,46,1,14,10,9,45,24,53.333333333333336,16.6,1.1,59.5,21,40.28192486632873,6,117.8,29,65.2,54.4,9,80,37,46.300000000000004,22,0.275,18,81.8,6,23,6,15,7,-13.9,104.0,59.8,0.427,34.8,17.4,11,0.0,0,101.0,45.714285714285715,56.3,43.8,17.142857142857142,39.3,26,45.7,21.0,37.1,8.6,17.1,9.5,24.8,37.142857142857146,26,0.0,21.1,21,20.8,35,13,37.1,58.5,2,22,37,3,30,-14,105,40,1,4,3
20160227,Rockets,Spurs,0,0,2015,1,59,59,29,49,0,-20,29,9,20,1,2,-1,2,1,1,1,0,1,50.0,84.48275862068965,-34.48275862068965,0,1,0,0,1,1,1,1,3,0,1,0,0,0,0,1,-5,4,-7,False,False,False,0,0,1,0,6.0,213.5,6,59,27,45.76271186440678,15.0,1.4,54.3,0,29.07638888888889,4,108.3,30,75.6,46.4,25,84,35,41.699999999999996,22,0.262,16,72.7,0,27,-15,-20,-19,-9.4,98.9,53.9,0.368,24.4,14.7,9,27.8,0,95.5,57.446808510638306,70.2,29.8,17.02127659574468,38.5,50,57.4,4.3,25.5,26.6,17.0,10.6,53.2,25.53191489361702,14,48.4,14.2,14,14.7,25,8,32.0,50.2,0,19,38,4,27,-10,94,39,1,5,8,10,57,29,50.877192982456144,19.0,1.7,64.9,31,32.826388888888886,4,98.9,36,72.2,53.9,10,76,37,48.699999999999996,28,0.368,22,78.60000000000001,0,27,15,20,19,9.4,108.3,46.4,0.262,27.8,14.2,7,24.4,0,95.5,55.769230769230774,75.0,25.0,21.153846153846153,61.5,36,55.8,21.2,23.1,9.6,21.2,13.5,34.6,23.076923076923077,10,51.6,14.7,13,14.6,19,8,42.1,58.9,0,24,22,4,21,10,104,43,1,4,10
20160229,Rockets,Bucks,0,1,2015,1,60,60,29,24,0,5,30,35,-5,1,0,1,0,1,1,1,0,0,49.152542372881356,40.67796610169492,8.474576271186436,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,-1,1,-2,1,True,False,False,0,0,0,0,-2.5,215.5,17,51,26,50.98039215686274,20.1,1.8,73.2,7,27.8125,6,126.7,25,66.7,55.7,22,87,41,47.099999999999994,35,0.402,24,68.60000000000001,12,30,-6,-1,0,-6.9,119.8,64.2,0.407,33.3,17.4,16,34.0,0,101.0,42.97520661157025,58.6,41.4,19.834710743801654,44.1,46,43.0,5.0,37.2,18.2,19.8,16.5,38.0,37.1900826446281,25,47.8,16.4,16,16.8,36,15,41.699999999999996,59.1,6,30,22,1,24,-7,121,41,1,12,7,19,66,40,60.60606060606061,20.9,1.7,62.5,15,30.15068398027914,5,119.8,32,66.0,64.2,17,81,48,59.3,33,0.407,24,72.7,12,36,6,1,0,6.9,126.7,55.7,0.402,34.0,16.4,10,33.3,0,101.0,62.5,81.5,18.5,18.75,55.9,60,62.5,15.6,18.8,13.3,18.8,19.5,46.9,18.75,20,52.2,17.4,17,17.8,15,8,53.300000000000004,67.0,6,30,35,4,24,7,128,42,1,12,9
20160302,Rockets,Pelicans,1,0,2015,1,61,59,29,23,2,6,31,35,-4,2,1,1,1,2,1,3,-2,1,48.333333333333336,39.6551724137931,8.678160919540232,0,1,0,0,1,0,1,2,0,0,1,0,0,0,0,-2,-1,-1,2,False,False,True,0,0,0,0,-5.5,221.5,9,46,33,71.73913043478261,14.4,0.9,55.6,5,30.65277777777778,3,86.4,43,83.6,46.3,27,81,36,44.4,38,0.469,25,65.8,19,39,-3,1,0,3.7,90.1,47.8,0.144,16.4,20.4,8,20.8,0,110.5,66.0,56.8,43.2,25.0,60.3,58,66.0,8.0,9.0,27.0,25.0,24.0,58.0,9.0,18,52.8,19.0,21,18.9,35,3,8.6,51.2,8,20,17,9,14,5,100,51,1,15,11,5,53,22,41.509433962264154,16.8,1.0,66.7,9,34.04166666666667,6,90.1,37,79.2,47.8,16,90,36,40.0,13,0.144,9,69.19999999999999,19,21,3,-1,0,-3.7,86.4,46.3,0.469,20.8,19.0,6,16.4,0,110.5,46.31578947368421,58.9,41.1,9.473684210526317,39.7,30,46.3,14.7,44.2,16.8,9.5,18.9,31.6,44.21052631578947,24,47.2,20.4,22,20.9,37,14,37.8,49.6,8,24,32,3,28,-5,95,43,3,10,11
20160305,Rockets,Bulls,0,0,2015,0,62,61,30,30,1,0,31,30,1,0,0,0,0,0,2,2,0,0,49.18032786885246,50.0,-0.8196721311475414,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,-4,-2,False,False,False,0,0,1,0,1.0,215.5,12,52,26,50.0,15.6,1.2,62.9,3,33.953617553117624,4,100.0,29,0.0,45.4,19,87,35,40.2,30,0.345,21,70.0,4,36,-6,-12,-8,-7.4,92.6,51.3,0.43,34.1,24.1,11,23.6,0,108.0,52.0,59.8,40.2,21.0,41.5,40,52.0,12.0,27.0,19.0,21.0,25.0,40.0,27.0,23,0.0,17.6,18,17.6,35,9,25.7,49.9,8,22,29,3,27,-8,100,40,2,17,8,8,58,27,46.55172413793103,18.9,1.1,77.8,18,29.6875,4,92.6,41,76.4,51.3,24,79,36,45.6,34,0.43,27,79.4,4,28,6,12,8,7.4,100.0,45.4,0.345,23.6,17.6,12,0.0,0,108.0,50.0,73.4,26.6,25.0,58.5,42,50.0,11.1,25.0,22.2,25.0,21.3,38.9,25.0,25,0.0,24.1,25,24.1,21,9,42.9,57.5,8,28,23,4,21,8,108,53,2,8,10
20160306,Rockets,Raptors,1,1,2015,0,63,61,30,41,2,-11,32,19,13,0,0,0,0,0,0,1,-1,0,48.38709677419355,68.33333333333333,-19.946236559139777,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,-1,-1,2,2,False,False,False,0,0,0,1,7.5,214.0,10,49,25,51.02040816326531,20.4,2.5,71.1,7,24.348913118966596,4,113.8,29,71.4,57.1,16,78,38,48.699999999999996,37,0.474,24,64.9,5,40,-4,-10,-8,6.4,120.2,55.8,0.351,28.6,16.3,8,22.9,0,94.0,44.24778761061947,62.8,37.2,21.238938053097346,50.4,42,44.2,7.1,34.5,14.2,21.2,18.6,37.2,34.51327433628318,11,45.6,11.3,10,11.7,29,13,44.800000000000004,59.9,5,27,28,4,21,6,113,37,0,9,8,13,44,25,56.81818181818182,20.5,1.7,73.0,18,38.15972222222222,4,120.2,35,77.1,55.8,20,77,37,48.1,27,0.351,21,77.8,5,21,4,10,8,-6.4,113.8,57.1,0.474,22.9,11.3,7,28.6,0,94.0,46.728971962616825,57.1,42.9,19.626168224299064,49.6,40,46.7,9.3,33.6,18.7,19.6,10.3,37.4,33.64485981308411,21,54.4,16.3,15,17.0,33,12,36.4,60.2,5,27,30,6,24,-6,107,42,1,8,12
20160309,Rockets,Seventysixers,1,1,2015,1,64,64,31,8,0,23,32,55,-23,1,0,1,0,1,2,2,0,0,49.2063492063492,12.698412698412698,36.507936507936506,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,-2,-12,-1,False,False,True,0,0,0,0,-9.5,220.5,21,53,27,50.943396226415096,15.8,1.7,57.9,16,36.326388888888886,6,108.3,28,55.6,50.6,26,86,38,44.2,41,0.477,31,75.6,9,29,-6,9,14,14.6,122.9,47.7,0.372,44.4,18.4,17,43.4,0,96.0,45.76271186440678,61.6,38.4,26.27118644067797,60.7,46,45.8,6.8,28.0,22.0,26.3,22.0,39.0,27.966101694915253,18,49.5,13.0,13,13.5,33,11,33.300000000000004,56.7,5,22,37,5,24,14,118,45,2,14,13,23,53,23,43.39622641509434,16.2,1.2,65.7,9,28.173611111111107,6,122.9,26,56.6,47.7,14,86,35,40.699999999999996,32,0.372,22,68.8,9,21,6,-9,-14,-14.6,108.3,50.6,0.477,43.4,13.0,16,44.4,0,96.0,44.230769230769226,61.6,38.4,21.153846153846153,39.3,36,44.2,9.6,34.6,13.5,21.2,17.3,34.6,34.61538461538461,26,50.5,18.4,18,19.8,33,12,36.4,52.0,5,23,26,5,28,-14,104,42,2,8,19
20160311,Rockets,Celtics,1,0,2015,1,65,66,32,39,-1,-7,32,26,6,0,1,-1,1,0,1,1,0,0,50.0,60.0,-10.0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,-3,1,1,False,False,False,0,1,0,0,5.0,222.0,16,62,35,56.451612903225815,14.0,1.1,47.5,11,34.226789806263454,5,97.0,35,66.1,48.3,14,88,40,45.5,25,0.284,17,68.0,5,32,-4,3,4,4.0,101.0,41.8,0.308,33.9,14.4,15,35.3,0,101.0,68.62745098039215,70.5,29.5,16.666666666666664,49.2,60,68.6,9.8,14.7,13.7,16.7,11.8,58.8,14.705882352941178,31,51.8,17.6,17,17.8,26,5,19.2,51.5,7,19,38,3,21,4,102,50,1,8,11,16,60,26,43.333333333333336,16.9,1.6,70.6,6,40.29446489339538,3,101.0,31,64.7,41.8,25,91,34,37.4,28,0.308,22,78.60000000000001,5,30,4,-3,-4,-4.0,97.0,48.3,0.284,35.3,17.6,14,33.9,0,101.0,53.06122448979592,65.9,34.1,22.448979591836736,50.8,46,53.1,6.1,24.5,25.5,22.4,31.6,46.9,24.489795918367346,12,48.2,14.4,14,14.9,31,8,25.8,47.4,7,24,24,3,17,-4,98,45,1,14,13
20160312,Rockets,Hornets,0,1,2015,1,66,65,33,36,1,-3,32,28,4,1,0,1,0,1,0,0,0,0,50.76923076923077,56.25,-5.4807692307692335,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,3,-4,6,4,False,False,False,0,0,1,0,5.5,215.5,21,67,38,56.71641791044776,15.5,2.3,48.8,4,44.65972222222223,5,131.6,26,65.9,48.9,20,93,43,46.2,28,0.301,18,64.3,2,21,-15,-5,-3,-16.8,114.7,63.1,0.182,34.1,12.4,14,33.3,0,95.0,69.72477064220183,72.0,28.0,16.51376146788991,41.0,70,69.7,5.5,13.8,18.3,16.5,14.7,64.2,13.761467889908257,16,46.9,9.0,9,9.5,26,5,19.2,51.7,1,21,68,5,20,-16,109,40,0,8,9,18,57,33,57.89473684210527,20.7,2.3,58.3,24,43.72916666666667,6,114.7,34,66.7,63.1,15,88,48,54.50000000000001,16,0.182,14,87.5,2,26,15,5,3,16.8,131.6,48.9,0.301,33.3,9.0,10,34.1,0,95.0,52.800000000000004,64.8,35.2,11.200000000000001,59.0,52,52.8,11.2,36.0,12.0,11.2,12.8,41.6,36.0,16,53.1,12.4,11,12.6,31,15,48.4,65.8,1,28,41,5,25,16,125,44,0,6,9
20160314,Rockets,Grizzlies,1,1,2015,1,67,67,33,39,0,-6,33,27,6,1,2,-1,2,1,1,1,0,1,50.0,59.09090909090909,-9.090909090909093,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,-1,-5,-1,-1,True,False,False,0,0,0,0,-11.5,208.5,16,52,30,57.692307692307686,20.4,2.2,63.0,53,51.53114367057843,9,80.2,45,59.5,63.5,26,85,46,54.1,34,0.4,22,64.7,0,18,12,24,41,47.3,127.5,31.7,0.277,40.5,19.0,8,31.1,0,101.5,46.15384615384615,61.2,38.8,16.923076923076923,88.2,42,46.2,13.8,36.9,20.0,16.9,16.9,32.3,36.92307692307693,16,49.2,12.4,13,12.7,33,16,48.5,65.0,0,29,64,14,22,49,130,53,1,13,14,26,84,26,30.952380952380953,9.5,0.7,46.7,0,41.791666666666664,4,127.5,30,68.9,31.7,13,101,30,29.7,28,0.277,17,60.699999999999996,0,17,-12,-24,-41,-47.3,80.2,63.5,0.4,31.1,12.4,28,40.5,0,101.5,64.19753086419753,83.2,16.8,20.98765432098765,11.8,42,64.2,12.3,14.8,16.0,21.0,19.8,51.9,14.814814814814813,22,50.8,19.0,19,19.8,17,4,23.5,35.7,0,14,40,0,25,-49,81,58,1,7,8
20160316,Rockets,Clippers,0,1,2015,1,68,67,34,42,1,-8,33,24,9,2,1,1,1,2,1,0,1,1,50.74626865671642,63.63636363636363,-12.890094979647216,0,0,1,0,1,1,1,1,2,1,0,0,1,0,0,1,1,-2,-1,False,False,True,0,0,0,0,-3.0,216.0,11,57,31,54.385964912280706,17.5,1.4,57.5,0,38.9375,4,129.8,26,78.4,54.3,11,82,40,48.8,24,0.293,17,70.8,0,33,-9,-22,-22,-19.4,110.4,64.5,0.421,21.6,11.7,13,34.1,0,95.0,58.490566037735846,69.5,30.5,16.037735849056602,38.8,50,58.5,11.3,25.5,10.4,16.0,11.3,47.2,25.471698113207548,27,54.3,16.7,15,16.7,25,9,36.0,57.3,0,23,44,3,25,-16,106,39,1,5,10,8,46,31,67.3913043478261,23.5,2.8,72.1,24,37.75,7,110.4,26,65.9,64.5,18,76,43,56.599999999999994,32,0.421,24,75.0,0,25,9,22,22,19.4,129.8,54.3,0.293,34.1,16.7,7,21.6,0,95.0,50.81967213114754,60.5,39.5,19.672131147540984,61.2,42,50.8,16.4,29.5,14.8,19.7,22.1,34.4,29.508196721311474,12,45.7,11.7,10,11.7,30,12,40.0,67.7,0,31,47,7,20,16,122,33,0,9,8
20160318,Rockets,Timberwolves,1,1,2015,1,69,69,34,22,0,12,34,46,-12,1,0,1,0,1,1,1,0,1,50.0,32.35294117647059,17.647058823529413,0,0,0,0,1,1,1,0,2,0,1,0,0,0,0,-1,2,1,-3,False,False,False,0,1,0,0,-8.5,225.0,8,56,37,66.07142857142857,22.3,1.8,64.6,13,31.520833333333336,6,115.6,29,68.2,62.9,22,85,48,56.49999999999999,14,0.165,9,64.3,1,29,8,2,10,5.2,120.8,54.1,0.282,31.8,12.4,13,0.0,0,96.0,63.793103448275865,65.9,34.1,7.758620689655173,50.8,56,63.8,15.5,28.4,19.0,7.8,16.4,48.3,28.448275862068968,25,0.0,17.9,17,17.7,29,11,37.9,63.6,3,31,27,7,19,5,116,42,1,9,6,11,69,37,53.62318840579711,21.8,2.5,69.8,3,25.048611111111114,6,120.8,24,0.0,54.1,24,85,43,50.6,24,0.282,19,79.2,1,32,-8,-2,-10,-5.2,115.6,62.9,0.165,38.5,17.9,11,31.8,0,96.0,66.66666666666666,81.2,18.8,17.117117117117118,49.2,58,66.7,14.4,16.2,21.6,17.1,22.5,52.3,16.216216216216218,19,0.0,12.4,12,12.5,16,6,37.5,58.1,3,30,16,4,14,-5,111,35,1,14,6
20160319,Rockets,Hawks,0,0,2015,1,70,70,35,40,0,-5,34,29,5,0,1,-1,1,0,0,1,-1,0,50.72463768115942,57.971014492753625,-7.246376811594203,1,0,0,0,0,1,0,2,1,0,1,0,1,0,0,1,3,4,1,False,False,False,0,0,1,0,7.0,214.0,9,61,28,45.90163934426229,11.6,0.9,45.5,8,29.423611111111107,3,110.1,36,78.7,42.3,14,84,33,39.300000000000004,31,0.369,26,83.89999999999999,9,30,-14,6,1,-13.1,97.0,58.0,0.136,21.3,16.0,15,31.5,0,99.5,57.73195876288659,72.6,27.4,26.804123711340207,42.3,44,57.7,12.4,15.5,14.4,26.8,21.6,45.4,15.463917525773196,26,53.5,17.1,17,17.0,23,5,21.7,49.7,6,15,40,3,17,-12,97,51,0,11,5,7,50,30,60.0,22.7,2.0,72.7,14,40.47916666666667,6,97.0,31,68.5,58.0,24,88,44,50.0,12,0.136,7,58.3,9,22,14,-6,-1,13.1,110.1,42.3,0.369,31.5,17.1,9,21.3,0,99.5,55.04587155963303,56.8,43.2,6.422018348623854,57.7,54,55.0,5.5,38.5,22.0,6.4,23.9,49.5,38.53211009174312,21,46.5,16.0,16,16.2,38,14,36.8,58.4,6,32,56,6,20,12,109,40,1,12,9
20160322,Rockets,Thunder,0,0,2015,1,71,71,35,48,0,-13,35,22,13,1,1,0,1,1,2,2,0,0,50.0,68.57142857142857,-18.57142857142857,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,-1,-1,4,-3,False,True,False,0,0,0,0,9.0,224.0,19,55,27,49.09090909090909,18.2,1.5,65.0,9,27.79668078605652,6,109.9,34,64.8,50.5,13,92,40,43.5,17,0.185,14,82.39999999999999,21,24,-1,1,-1,-2.9,107.0,49.5,0.319,35.2,12.5,13,34.5,0,100.5,50.467289719626166,59.8,40.2,13.084112149532709,46.4,46,50.5,7.5,36.4,12.1,13.1,9.3,43.0,36.44859813084112,23,49.5,16.4,15,17.0,37,13,35.099999999999994,53.8,11,26,27,3,27,-4,107,47,2,9,8,16,56,33,58.92857142857143,15.9,1.7,53.7,8,38.02083333333333,5,107.0,33,65.5,49.5,15,91,41,45.1,29,0.319,21,72.39999999999999,21,23,1,-1,1,2.9,109.9,50.5,0.185,34.5,16.4,13,35.2,0,100.5,59.45945945945946,61.5,38.5,18.91891891891892,53.6,50,59.5,14.4,21.6,13.5,18.9,20.7,45.0,21.62162162162162,10,50.5,12.5,13,12.9,35,8,22.900000000000002,53.5,11,22,40,7,17,4,111,46,2,10,12
20160323,Rockets,Jazz,0,0,2015,1,72,71,35,34,1,1,36,36,0,2,1,1,1,2,0,2,-2,1,49.29577464788733,48.57142857142857,0.7243460764587581,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,-2,-2,1,-2,False,False,True,0,0,0,0,-2.0,200.0,9,51,24,47.05882352941176,18.2,1.5,66.7,18,31.29166666666666,5,97.8,28,60.4,50.7,14,74,33,44.6,22,0.297,12,54.50000000000001,6,26,4,15,6,-3.2,94.6,47.4,0.26,39.6,24.0,4,21.3,0,91.5,55.172413793103445,68.9,31.1,13.793103448275861,49.5,36,55.2,13.8,31.0,16.1,13.8,26.4,41.4,31.03448275862069,17,41.1,15.8,14,16.3,23,9,39.1,52.0,7,22,30,9,21,-2,87,32,0,13,11,16,48,20,41.66666666666667,16.8,1.0,71.0,5,29.463231720019444,4,94.6,35,78.7,47.4,10,77,31,40.300000000000004,20,0.26,16,80.0,6,22,-4,-15,-6,3.2,97.8,50.7,0.297,21.3,15.8,13,39.6,0,91.5,44.9438202247191,62.3,37.7,17.97752808988764,50.5,38,44.9,2.2,37.1,11.2,18.0,19.1,42.7,37.07865168539326,23,58.9,24.0,22,25.3,29,11,37.9,51.9,7,22,25,5,19,2,89,48,2,8,10
20160325,Rockets,Raptors,1,1,2015,1,73,71,35,48,2,-13,37,22,15,1,0,1,0,1,1,1,0,1,48.61111111111111,68.57142857142857,-19.960317460317462,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,-3,1,-1,-1,False,False,False,0,1,0,0,0.0,211.5,9,59,30,50.847457627118644,18.1,1.5,59.5,12,36.03472222222222,5,111.2,35,64.4,59.3,15,81,42,51.9,35,0.432,16,45.7,4,32,8,-4,1,3.1,114.3,48.4,0.277,35.6,11.7,13,31.3,0,98.0,53.57142857142857,72.8,27.2,14.285714285714285,52.0,46,53.6,12.5,32.1,13.4,14.3,8.0,41.1,32.142857142857146,22,49.5,16.9,16,17.3,22,12,54.50000000000001,58.1,4,25,44,11,23,3,112,48,1,3,15,24,63,26,41.269841269841265,16.4,1.9,59.0,7,28.986111111111107,7,114.3,30,68.8,48.4,8,94,39,41.5,26,0.277,18,69.19999999999999,4,18,-8,4,-1,-3.1,111.2,59.3,0.432,31.3,16.9,15,35.6,0,98.0,47.706422018348626,67.0,33.0,16.51376146788991,48.0,46,47.7,5.5,35.8,7.3,16.5,20.2,42.2,35.77981651376147,9,50.5,11.7,10,12.2,31,13,41.9,51.7,4,23,31,5,24,-3,109,45,1,9,13
20160327,Rockets,Pacers,0,0,2015,1,74,73,36,38,1,-2,37,34,3,1,0,1,0,1,1,0,1,0,49.31506849315068,52.77777777777778,-3.4627092846270955,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,2,-1,-1,False,False,False,0,0,0,1,2.0,210.0,13,52,31,59.61538461538461,13.3,1.2,44.7,5,35.66219876380304,3,110.6,33,0.0,48.8,20,85,38,44.7,27,0.318,18,66.7,8,34,-6,-10,-2,-5.4,105.2,52.3,0.23,30.6,13.9,11,29.4,0,95.0,61.386138613861384,61.2,38.8,17.82178217821782,44.9,54,61.4,7.9,20.8,19.8,17.8,18.8,53.5,20.792079207920793,25,0.0,14.0,14,14.6,33,7,21.2,52.1,7,17,28,3,18,-3,101,44,1,7,10,20,61,32,52.459016393442624,18.7,1.9,61.0,16,35.68055555555556,4,105.2,35,70.6,52.3,12,87,41,47.099999999999994,20,0.23,13,65.0,8,25,6,10,2,5.4,110.6,48.8,0.318,29.4,14.0,15,0.0,0,95.0,61.53846153846154,70.1,29.9,12.5,55.1,44,61.5,19.2,26.0,11.5,12.5,24.0,42.3,25.961538461538463,19,0.0,13.9,13,13.8,26,9,34.599999999999994,54.3,7,25,34,6,23,3,104,50,0,9,5
20160329,Rockets,Cavaliers,1,0,2015,1,75,74,36,52,1,-16,38,21,17,0,1,-1,1,0,1,2,-1,0,48.64864864864865,71.23287671232876,-22.584228063680108,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,-1,-1,1,-2,False,True,False,0,0,0,0,1.5,212.0,15,54,29,53.70370370370371,17.0,1.5,60.5,8,35.083333333333336,5,104.2,41,72.4,53.8,22,79,38,48.1,42,0.532,21,50.0,3,27,2,-19,-13,6.3,110.4,44.2,0.326,27.6,12.8,14,36.5,0,96.0,54.71698113207547,68.4,31.6,19.81132075471698,59.4,52,54.7,5.7,25.5,20.8,19.8,17.9,49.1,25.471698113207548,19,55.5,15.2,14,15.6,25,9,36.0,54.4,6,23,37,5,24,6,106,55,1,7,16,16,46,17,36.95652173913043,15.9,1.6,67.7,20,39.736111111111114,5,110.4,28,63.5,44.2,9,86,31,36.0,28,0.326,24,85.7,3,31,-2,19,13,-6.3,104.2,53.8,0.532,36.5,15.2,10,27.6,0,96.0,34.0,53.5,46.5,24.0,40.6,26,34.0,8.0,42.0,9.0,24.0,19.0,26.0,42.0,19,44.5,12.8,11,13.5,40,14,35.0,50.9,6,21,39,5,31,-6,100,38,2,5,12
20160331,Rockets,Bulls,0,0,2015,1,76,75,37,37,1,0,38,37,1,0,1,-1,1,0,1,1,0,1,49.333333333333336,50.0,-0.6666666666666643,0,0,0,1,0,0,1,2,1,1,1,0,1,0,0,1,-2,1,-1,False,False,False,1,0,0,0,-6.0,215.5,13,65,27,41.53846153846154,14.8,1.9,52.8,14,34.71286716200264,4,108.4,32,77.3,45.0,16,90,36,40.0,22,0.244,19,86.4,8,24,0,0,9,-4.3,104.2,55.2,0.286,22.7,17.2,13,29.1,0,95.5,54.0,72.2,27.8,19.0,45.2,48,54.0,6.0,27.0,16.0,19.0,16.0,48.0,27.0,7,50.5,10.3,9,10.4,25,9,36.0,50.2,10,19,31,6,19,-3,100,45,1,5,7,6,53,26,49.056603773584904,21.3,1.6,75.7,8,57.58333333333333,4,104.2,37,70.9,55.2,5,77,37,48.1,22,0.286,18,81.8,8,28,0,0,-9,4.3,108.4,45.0,0.244,29.1,10.3,5,22.7,0,95.5,50.48543689320388,68.8,31.2,17.475728155339805,54.8,30,50.5,21.4,32.0,4.9,17.5,6.8,29.1,32.038834951456316,16,49.5,17.2,15,17.9,24,11,45.800000000000004,59.4,10,28,67,4,20,3,103,42,1,5,7
