date,t:team,o:team,result,ou result,season,(P:season=season),t:game number,o:game number,t:wins,o:wins,t:game number-o:game number,t:wins-o:wins,t:losses,o:losses,t:losses-o:losses,t:matchup wins,o:matchup wins,t:matchup wins-o:matchup wins,t:matchup losses,o:matchup losses,t:rest,o:rest,t:rest-o:rest,(site='H'),t:WP,o:WP,t:WP-o:WP,(o:site='H'),(t:division=o:division),(p:division=po:division),(op:division=opo:division),(t:conference=o:conference),(p:conference=po:conference),(op:conference=opo:conference),n:rest,on:rest,(n:site='H'),(on:site='H'),(n:division=no:division),(n:conference=no:conference),(po:team=o:team),(o:team=no:team),streak,site streak,o:streak,o:site streak,(day='Monday'),(day='Tuesday'),(day='Wednesday'),(day='Thursday'),(day='Friday'),(day='Saturday'),(day='Sunday'),line,total,t:2ND PTS,t:2PA,t:2PM,t:2PP,t:AST RATIO,t:ATR,t:BAP,t:BL,t:BTP,t:DDS,t:DEFRTG,t:DRB,t:DREBP,t:EFGP,t:FBP,t:FGA,t:FGM,t:FGP,t:FTA,t:FTA RATE,t:FTM,t:FTP,t:LC,t:LSP,t:M1,t:M2,t:M3,t:NETRTG,t:OFFRTG,t:OPP EFGP,t:OPP FTA RATE,t:OPP OREBP,t:OPP TOP,t:ORB,t:OREBP,t:OT,t:PACE,t:PF2,t:PFGA 2PT,t:PFGA 3PT,t:PFT,t:PIE,t:PIP,t:PPTS 2PT,t:PPTS 2PT MR,t:PPTS 3PT,t:PPTS FBPS,t:PPTS FT,t:PPTS OFFTO,t:PPTS PITP,t:PTP,t:PTS OFF TO,t:REBP,t:TM TOP,t:TO,t:TO RATIO,t:TPA,t:TPM,t:TPP,t:TSP,t:TT,t:assists,t:bench points,t:blocks,t:fouls,t:margin,t:points,t:rebounds,t:rest,t:steals,t:team rebounds,o:2ND PTS,o:2PA,o:2PM,o:2PP,o:AST RATIO,o:ATR,o:BAP,o:BL,o:BTP,o:DDS,o:DEFRTG,o:DRB,o:DREBP,o:EFGP,o:FBP,o:FGA,o:FGM,o:FGP,o:FTA,o:FTA RATE,o:FTM,o:FTP,o:LC,o:LSP,o:M1,o:M2,o:M3,o:NETRTG,o:OFFRTG,o:OPP EFGP,o:OPP FTA RATE,o:OPP OREBP,o:OPP TOP,o:ORB,o:OREBP,o:OT,o:PACE,o:PF2,o:PFGA 2PT,o:PFGA 3PT,o:PFT,o:PIE,o:PIP,o:PPTS 2PT,o:PPTS 2PT MR,o:PPTS 3PT,o:PPTS FBPS,o:PPTS FT,o:PPTS OFFTO,o:PPTS PITP,o:PTP,o:PTS OFF TO,o:REBP,o:TM TOP,o:TO,o:TO RATIO,o:TPA,o:TPM,o:TPP,o:TSP,o:TT,o:assists,o:bench points,o:blocks,o:fouls,o:margin,o:points,o:rebounds,o:rest,o:steals,o:team rebounds
20161225,Spurs,Bulls,1,1,2016,1,31,30,24,14,1,10,6,15,-9,0,1,-1,1,0,1,1,0,1,80.0,48.275862068965516,31.724137931034484,0,0,0,0,0,1,1,2,0,1,1,0,1,0,0,1,-3,-2,-1,False,False,False,0,0,0,1,-9.0,197.5,16,67,39,58.2089552238806,22.0,2.3,62.5,20,36.55555555555556,4,107.5,32,0.0,61.8,14,85,48,56.49999999999999,19,0.224,14,73.7,2,33,11,5,11,21.8,129.3,49.4,0.233,36.0,14.8,11,35.0,0,92.5,65.54621848739495,78.8,21.2,11.76470588235294,61.6,50,65.5,23.5,22.7,11.8,11.8,16.0,42.0,22.689075630252102,19,0.0,13.6,13,14.1,18,9,50.0,63.7,3,30,30,3,19,19,119,43,1,7,5,20,68,32,47.05882352941176,15.5,1.4,51.3,3,42.3125,5,129.3,24,65.0,49.4,10,86,39,45.300000000000004,20,0.233,15,75.0,2,24,-11,-5,-11,-21.8,107.5,61.8,0.224,35.0,13.6,14,0.0,0,92.5,64.0,79.1,20.9,15.0,38.4,44,64.0,20.0,21.0,10.0,15.0,19.0,44.0,21.0,19,0.0,14.8,14,15.1,18,7,38.9,52.7,3,20,29,1,19,-19,100,38,1,9,8
20161228,Spurs,Suns,1,1,2016,1,32,32,25,9,0,16,6,22,-16,1,0,1,0,1,2,1,1,1,80.64516129032258,29.03225806451613,51.61290322580645,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,2,1,-1,-1,False,False,True,0,0,0,0,-13.5,215.5,16,70,42,60.0,14.9,1.3,42.6,22,40.423611111111114,6,98.0,30,78.6,56.9,12,87,47,54.0,25,0.287,20,80.0,8,27,3,-6,7,22.2,120.2,53.4,0.324,21.4,22.1,16,0.0,0,99.5,70.58823529411765,80.5,19.5,16.80672268907563,61.0,64,70.6,16.8,12.6,10.1,16.8,21.0,53.8,12.605042016806722,15,0.0,16.3,16,16.2,17,5,29.4,60.7,6,20,45,7,20,21,119,46,2,11,5,12,58,29,50.0,15.8,0.9,55.6,10,51.31250000000001,5,120.2,26,0.0,53.4,26,74,36,48.6,24,0.324,19,79.2,8,23,-3,6,-7,-22.2,98.0,56.9,0.287,37.2,16.3,7,21.4,0,99.5,59.183673469387756,78.4,21.6,19.387755102040817,39.0,48,59.2,10.2,21.4,26.5,19.4,15.3,49.0,21.428571428571427,25,0.0,22.1,21,22.0,16,7,43.8,57.9,6,20,58,4,25,-21,98,33,1,11,4
20161230,Spurs,Trailblazers,1,0,2016,1,33,35,26,14,-2,12,6,20,-14,1,0,1,0,1,1,1,0,1,81.25,41.17647058823529,40.07352941176471,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,3,2,1,4,False,False,False,0,1,0,0,-12.0,204.5,19,56,28,50.0,17.2,1.3,56.4,20,44.56944444444444,5,100.0,37,0.0,57.1,14,78,39,50.0,25,0.321,21,84.0,4,19,-10,-5,7,17.0,117.0,49.4,0.273,14.0,11.5,11,37.5,0,94.0,50.90909090909091,71.8,28.2,19.090909090909093,60.4,30,50.9,23.6,30.0,12.7,19.1,12.7,27.3,30.0,18,0.0,17.9,16,18.1,22,11,50.0,61.8,4,22,52,5,18,16,110,48,1,7,7,4,57,29,50.877192982456144,16.3,1.7,54.3,13,37.90277777777778,3,117.0,23,62.5,49.4,4,77,35,45.5,21,0.273,18,85.7,4,29,10,5,-7,-17.0,100.0,57.1,0.321,37.5,17.9,2,0.0,0,94.0,61.702127659574465,74.0,26.0,19.148936170212767,39.6,36,61.7,23.4,19.1,4.3,19.1,19.1,38.3,19.148936170212767,14,0.0,11.5,11,11.7,20,6,30.0,54.5,4,19,28,3,23,-16,94,25,1,10,8
20170101,Spurs,Hawks,0,1,2016,0,34,34,27,17,0,10,6,16,-10,0,0,0,0,0,1,1,0,0,81.81818181818183,51.515151515151516,30.30303030303031,1,0,0,0,0,1,1,1,2,1,0,0,0,0,0,4,3,2,2,False,False,False,0,0,0,1,-5.0,199.5,10,63,33,52.38095238095239,19.5,2.3,64.3,10,34.9559748427673,5,112.9,38,73.2,51.7,3,90,42,46.7,22,0.244,19,86.4,9,27,2,2,5,-3.1,109.8,53.3,0.293,26.8,11.4,9,26.0,1,91.92,58.92857142857143,70.0,30.0,16.964285714285715,52.8,30,58.9,32.1,24.1,2.7,17.0,14.3,26.8,24.107142857142858,10,50.9,11.7,12,11.8,27,9,33.300000000000004,56.2,15,27,23,6,21,-2,112,47,1,5,8,10,64,28,43.75,17.7,2.1,59.5,9,43.45911949685535,4,109.8,35,74.0,53.3,24,92,42,45.7,27,0.293,16,59.3,9,32,-2,-2,-5,3.1,112.9,51.7,0.244,26.0,11.7,11,26.8,1,91.92,49.122807017543856,69.6,30.4,14.035087719298245,47.3,42,49.1,12.3,36.8,21.1,14.0,8.8,36.8,36.84210526315789,16,49.1,11.4,11,11.9,28,14,50.0,54.9,15,25,49,6,21,2,114,46,1,6,11
20170103,Spurs,Raptors,1,0,2016,0,35,34,27,23,1,4,7,10,-3,0,0,0,0,0,1,1,0,1,79.41176470588235,69.6969696969697,9.714795008912645,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,-1,-1,1,-5,False,True,False,0,0,0,0,-6.5,206.5,10,54,30,55.55555555555556,24.3,2.1,74.4,34,49.388888888888886,3,88.2,37,0.0,63.5,17,78,43,55.1,15,0.192,11,73.3,1,25,11,19,30,28.8,117.0,39.8,0.265,26.4,15.1,6,0.0,0,93.5,54.54545454545454,69.2,30.8,10.0,72.6,44,54.5,14.5,35.5,15.5,10.0,10.9,40.0,35.45454545454545,18,0.0,16.0,15,16.0,24,13,54.2,65.0,1,32,36,15,18,28,110,43,1,7,6,16,65,27,41.53846153846154,7.0,0.6,25.8,2,46.791666666666664,4,117.0,29,0.0,39.8,9,83,31,37.3,22,0.265,16,72.7,1,26,-11,-19,-30,-28.8,88.2,63.5,0.192,23.7,16.0,14,0.0,0,93.5,65.85365853658537,78.3,21.7,19.51219512195122,27.4,32,65.9,26.8,14.6,11.0,19.5,22.0,39.0,14.634146341463413,12,0.0,15.1,12,15.1,18,4,22.2,44.2,1,8,36,4,17,-28,82,43,1,8,5
20170105,Spurs,Nuggets,1,1,2016,0,36,36,28,14,0,14,7,21,-14,0,0,0,0,0,1,1,0,0,80.0,40.0,40.0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,-3,1,False,False,False,1,0,0,0,-7.5,214.0,6,66,39,59.09090909090909,24.4,4.3,66.7,31,36.40277777777777,5,103.1,34,75.5,63.3,8,90,51,56.699999999999996,17,0.189,13,76.5,8,28,-4,5,13,29.2,132.3,49.4,0.198,24.5,13.6,7,26.8,0,96.0,61.417322834645674,73.3,26.7,10.236220472440944,62.5,44,61.4,26.8,28.3,6.3,10.2,18.1,34.6,28.346456692913385,13,53.3,8.1,7,8.3,24,12,50.0,65.1,7,34,31,8,15,28,127,41,1,5,9,14,61,32,52.459016393442624,19.0,1.9,64.1,6,46.22222222222223,4,132.3,27,73.2,49.4,14,86,39,45.300000000000004,17,0.198,14,82.39999999999999,8,19,4,-5,-13,-29.2,103.1,63.3,0.189,26.8,8.1,11,24.5,0,96.0,64.64646464646465,70.9,29.1,14.14141414141414,37.5,54,64.6,10.1,21.2,14.1,14.1,13.1,54.5,21.21212121212121,23,46.7,13.6,13,13.5,25,7,28.000000000000004,53.0,7,25,36,3,17,-28,99,38,1,7,5
20170107,Spurs,Hornets,1,0,2016,1,37,38,29,20,-1,9,7,17,-10,1,0,1,0,1,1,1,0,1,80.55555555555556,54.054054054054056,26.5015015015015,0,0,0,0,0,1,1,2,2,1,0,0,0,0,0,2,-1,-1,-1,False,False,False,0,0,1,0,-11.0,208.5,11,55,23,41.81818181818181,21.7,4.1,80.6,22,44.92673102298771,5,91.4,34,78.7,47.8,13,89,36,40.400000000000006,20,0.225,17,85.0,20,21,0,-3,9,16.0,107.4,42.7,0.333,21.3,17.0,9,21.8,0,94.0,45.09803921568628,61.8,38.2,16.666666666666664,56.8,26,45.1,19.6,38.2,12.7,16.7,19.6,25.5,38.23529411764706,8,48.0,7.3,7,7.4,34,13,38.2,52.1,13,29,55,8,21,17,102,43,1,9,7,10,54,26,48.148148148148145,15.0,1.1,60.0,5,37.625,5,107.4,40,78.2,42.7,7,75,30,40.0,25,0.333,21,84.0,20,18,0,3,-9,-16.0,91.4,47.8,0.225,21.8,7.3,8,21.3,0,94.0,61.1764705882353,72.0,28.0,24.705882352941178,43.2,24,61.2,32.9,14.1,8.2,24.7,9.4,28.2,14.117647058823529,20,52.0,17.0,15,17.2,21,4,19.0,49.4,13,18,22,4,14,-17,85,48,1,5,7
20170110,Spurs,Bucks,0,1,2016,1,38,37,30,18,1,12,7,18,-11,1,0,1,0,1,2,1,1,1,81.08108108108108,50.0,31.08108108108108,0,0,0,0,0,0,1,1,2,1,1,0,1,0,0,3,1,-2,2,False,True,False,0,0,0,0,-9.5,203.5,12,58,30,51.724137931034484,16.8,1.5,52.4,13,38.23182165428155,6,118.5,28,70.7,54.5,14,88,42,47.699999999999996,14,0.159,11,78.60000000000001,7,30,0,6,6,-2.2,116.3,58.3,0.155,29.3,13.2,13,38.3,0,92.0,56.074766355140184,65.9,34.1,10.2803738317757,46.6,38,56.1,20.6,33.6,13.1,10.3,15.9,35.5,33.64485981308411,11,53.4,15.6,14,16.3,30,12,40.0,56.8,5,22,33,7,10,-2,107,41,2,5,8,9,65,34,52.307692307692314,23.9,2.7,72.7,4,51.208333333333336,4,116.3,27,61.7,58.3,16,84,44,52.400000000000006,13,0.155,11,84.6,7,28,0,-6,-6,2.2,118.5,54.5,0.159,38.3,15.6,11,29.3,0,92.0,62.38532110091744,77.4,22.6,10.091743119266056,53.4,52,62.4,14.7,27.5,14.7,10.1,10.1,47.7,27.522935779816514,17,46.6,13.2,12,13.0,19,10,52.6,60.7,5,32,56,6,18,2,109,38,1,8,4
20170112,Spurs,Lakers,1,1,2016,1,39,43,30,15,-4,15,8,27,-19,1,0,1,0,1,1,1,0,1,78.94736842105263,35.714285714285715,43.233082706766915,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,-1,2,-1,3,False,False,False,1,0,0,0,-14.5,212.0,14,60,39,65.0,23.2,2.7,65.3,42,49.5,6,97.9,39,77.4,66.7,8,81,49,60.5,29,0.358,26,89.7,0,31,12,18,31,41.7,139.6,44.7,0.294,22.6,9.4,7,33.3,0,96.0,58.2089552238806,74.1,25.9,19.402985074626866,72.0,62,58.2,11.9,22.4,6.0,19.4,10.4,46.3,22.388059701492537,14,60.5,12.2,12,12.5,21,10,47.599999999999994,71.5,1,32,52,5,20,40,134,46,1,5,8,12,65,29,44.61538461538462,18.0,2.6,65.7,0,56.54166666666666,3,139.6,20,66.7,44.7,9,85,35,41.199999999999996,25,0.294,18,72.0,0,22,-12,-18,-31,-41.7,97.9,66.7,0.358,33.3,12.2,9,22.6,0,96.0,61.702127659574465,76.5,23.5,19.148936170212767,28.0,40,61.7,19.1,19.1,9.6,19.1,14.9,42.6,19.148936170212767,14,39.5,9.4,9,9.4,20,6,30.0,49.0,1,23,52,3,25,-40,94,29,1,6,9
20170114,Spurs,Suns,0,0,2016,1,40,40,31,12,0,19,8,27,-19,2,0,2,0,2,1,1,0,0,79.48717948717949,30.76923076923077,48.717948717948715,1,0,0,0,1,1,1,2,1,1,1,0,1,0,0,1,3,-2,2,False,False,False,0,0,1,0,-11.5,213.0,10,51,27,52.94117647058824,12.8,0.9,41.7,11,36.282202624817714,4,112.5,27,59.6,57.0,14,71,36,50.7,34,0.479,24,70.6,9,38,0,7,5,-2.0,110.5,50.6,0.282,40.4,15.7,6,18.4,0,95.5,51.42857142857142,71.8,28.2,22.857142857142858,49.7,40,51.4,13.3,25.7,13.3,22.9,28.6,38.1,25.71428571428571,24,41.2,16.7,16,16.8,20,9,45.0,61.1,10,15,31,1,18,-3,105,33,1,8,9,28,64,31,48.4375,14.0,1.2,46.2,8,38.3125,3,110.5,30,81.6,50.6,21,85,39,45.9,24,0.282,22,91.7,9,39,0,-7,-5,2.0,112.5,57.0,0.479,18.4,16.7,15,40.4,0,95.5,57.407407407407405,75.3,24.7,20.37037037037037,50.3,48,57.4,13.0,22.2,19.4,20.4,22.2,44.4,22.22222222222222,30,58.8,15.7,15,15.6,21,8,38.1,56.5,10,18,27,0,30,3,108,45,1,10,6
20170117,Spurs,Timberwolves,1,1,2016,1,41,42,31,14,-1,17,9,27,-18,1,0,1,0,1,2,1,1,1,77.5,34.146341463414636,43.353658536585364,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,-1,-1,-1,-1,False,True,False,0,0,0,0,-11.5,202.0,11,66,35,53.03030303030303,20.2,3.9,62.8,14,38.52777777777778,4,111.8,28,79.5,56.0,15,84,43,51.2,35,0.417,28,80.0,15,34,0,-4,2,6.7,118.4,53.4,0.562,20.5,17.5,6,16.7,0,102.5,57.377049180327866,78.6,21.4,22.950819672131146,51.1,48,57.4,18.0,19.7,12.3,23.0,18.0,39.3,19.672131147540984,2,46.9,7.0,7,6.8,18,8,44.4,61.4,7,27,37,3,29,8,122,34,2,9,10,10,60,30,50.0,19.3,1.4,72.2,8,23.40972222222222,6,118.4,33,83.3,53.4,19,73,36,49.3,41,0.562,36,87.8,15,27,0,4,-2,-6.7,111.8,56.0,0.417,16.7,7.0,6,20.5,0,102.5,52.63157894736842,82.2,17.8,31.57894736842105,48.9,46,52.6,12.3,15.8,16.7,31.6,1.8,40.4,15.789473684210526,22,53.1,17.5,18,17.6,13,6,46.2,62.6,7,26,21,6,22,-8,114,39,1,5,7
20170119,Spurs,Nuggets,1,1,2016,1,42,41,32,17,1,15,9,23,-14,1,0,1,0,1,1,1,0,1,78.04878048780488,42.5,35.548780487804876,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,3,-1,False,False,False,1,0,0,0,-12.5,220.5,12,64,35,54.6875,21.1,3.5,63.6,17,35.55509268902311,5,107.2,37,65.5,56.4,21,86,44,51.2,25,0.291,21,84.0,7,34,5,1,11,13.2,120.4,46.2,0.286,34.5,14.1,6,23.3,0,97.5,59.32203389830508,74.4,25.6,17.796610169491526,60.6,50,59.3,16.9,22.9,17.8,17.8,15.3,42.4,22.88135593220339,5,47.5,8.1,7,8.2,22,9,40.9,60.8,6,28,35,5,19,14,118,43,1,12,8,13,60,27,45.0,18.7,1.8,73.0,4,32.41441566557878,4,120.4,32,76.7,46.2,13,91,37,40.699999999999996,26,0.286,20,76.9,7,35,-5,-1,-11,-13.2,107.2,56.4,0.291,23.3,8.1,11,34.5,0,97.5,51.92307692307693,65.9,34.1,19.230769230769234,39.4,50,51.9,3.8,28.8,12.5,19.2,4.8,48.1,28.846153846153843,18,52.5,14.1,15,15.5,31,10,32.300000000000004,50.8,6,27,26,7,19,-14,104,43,1,5,12
20170121,Spurs,Cavaliers,1,1,2016,0,43,42,33,30,1,3,9,11,-2,0,0,0,0,0,1,1,0,0,78.57142857142857,73.17073170731707,5.400696864111495,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,2,1,1,False,False,False,0,0,1,0,2.5,212.0,15,70,38,54.285714285714285,21.6,2.3,66.7,9,32.55345911949685,5,107.5,36,0.0,55.2,25,96,48,50.0,14,0.146,12,85.7,15,41,-11,-1,-5,2.8,110.3,56.6,0.242,28.0,16.7,10,24.5,1,96.91,64.40677966101694,72.9,27.1,10.16949152542373,53.5,48,64.4,23.7,25.4,21.2,10.2,16.1,40.7,25.423728813559322,14,0.0,13.2,13,13.1,26,10,38.5,57.8,13,32,27,6,22,3,118,46,1,6,3,6,57,32,56.14035087719298,17.4,1.4,55.6,11,25.025157232704405,5,110.3,36,75.5,56.6,13,91,45,49.5,22,0.242,12,54.50000000000001,15,29,11,1,5,-2.8,107.5,55.2,0.146,24.5,13.2,11,0.0,1,96.91,55.65217391304348,62.6,37.4,10.434782608695652,46.5,44,55.7,17.4,33.9,11.3,10.4,12.2,38.3,33.91304347826087,19,0.0,16.7,18,16.8,34,13,38.2,57.1,13,25,19,1,16,-3,115,47,1,7,10
20170123,Spurs,Nets,1,0,2016,1,44,44,34,9,0,25,9,34,-25,1,0,1,0,1,1,1,0,0,79.06976744186046,20.930232558139537,58.13953488372093,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,3,-1,-1,-2,True,False,False,0,0,0,0,-10.5,215.5,19,73,36,49.31506849315068,16.5,2.4,48.9,34,39.3125,7,88.7,37,77.6,52.1,10,95,45,47.4,16,0.168,13,81.3,5,20,1,10,22,26.8,115.5,42.6,0.222,22.4,16.8,13,31.4,0,97.0,64.28571428571429,76.8,23.2,11.607142857142858,66.3,44,64.3,25.0,24.1,8.9,11.6,20.5,39.3,24.107142857142858,15,54.0,9.2,8,9.3,22,9,40.9,54.9,6,22,59,5,17,26,112,50,1,7,6,7,56,27,48.214285714285715,11.7,0.8,43.8,9,47.90972222222222,4,115.5,33,68.6,42.6,8,81,32,39.5,18,0.222,17,94.39999999999999,5,19,-1,-10,-22,-26.8,88.7,52.1,0.168,31.4,9.2,5,22.4,0,97.0,62.7906976744186,69.1,30.9,19.767441860465116,33.7,36,62.8,20.9,17.4,9.3,19.8,17.4,41.9,17.441860465116278,23,46.0,16.8,16,17.5,25,5,20.0,48.4,6,14,46,5,18,-26,86,38,1,2,9
20170124,Spurs,Raptors,1,1,2016,1,45,45,35,28,0,7,9,16,-7,1,0,1,0,1,0,1,-1,0,79.54545454545455,63.63636363636363,15.909090909090914,1,0,0,0,0,0,0,2,0,0,0,1,1,0,0,4,-2,-3,1,False,True,False,0,0,0,0,0.0,207.5,14,61,31,50.81967213114754,15.2,1.7,52.6,13,41.0,5,108.2,30,73.9,48.8,6,85,38,44.7,33,0.388,25,75.8,10,21,4,7,0,2.0,110.2,48.8,0.333,26.1,13.1,6,30.2,0,98.0,57.407407407407405,71.8,28.2,23.14814814814815,51.5,46,57.4,14.8,19.4,5.6,23.1,12.0,42.6,19.444444444444446,8,50.5,11.4,12,12.2,24,7,29.2,54.3,9,20,53,6,18,2,108,36,0,7,16,8,59,32,54.23728813559322,8.4,0.8,26.3,4,43.101173529616,5,110.2,35,69.8,48.8,9,84,38,45.2,28,0.333,24,85.7,10,30,-4,-7,0,-2.0,108.2,48.8,0.388,30.2,11.4,10,26.1,0,98.0,60.37735849056604,70.2,29.8,22.641509433962266,48.5,50,60.4,13.2,17.0,8.5,22.6,7.5,47.2,16.9811320754717,13,49.5,13.1,13,13.3,25,6,24.0,55.0,9,10,49,8,25,-2,106,45,1,9,8
20170127,Spurs,Pelicans,0,1,2016,1,46,47,36,18,-1,18,9,28,-19,2,0,2,0,2,2,1,1,0,80.0,39.130434782608695,40.869565217391305,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,5,-3,-1,4,False,False,False,0,1,0,0,-5.5,212.5,10,57,21,36.84210526315789,15.4,1.7,60.6,11,40.566627317547386,4,120.2,32,68.8,45.9,12,85,33,38.800000000000004,29,0.341,25,86.2,8,23,-3,9,-1,-16.2,104.0,58.6,0.151,31.3,14.1,12,0.0,0,99.0,40.77669902912621,67.1,32.9,24.271844660194176,43.0,30,40.8,11.7,35.0,11.7,24.3,16.5,29.1,34.95145631067961,16,0.0,12.3,12,12.1,28,12,42.9,52.7,5,20,38,4,13,-16,103,44,2,10,6,14,63,35,55.55555555555556,20.4,2.1,60.4,21,38.49038261231859,7,104.0,39,0.0,58.6,13,93,48,51.6,14,0.151,10,71.39999999999999,8,23,3,-9,1,16.2,120.2,45.9,0.341,26.4,12.3,14,31.3,0,99.0,58.82352941176471,67.7,32.3,8.403361344537815,57.0,60,58.8,8.4,32.8,10.9,8.4,13.4,50.4,32.773109243697476,17,0.0,14.1,14,14.1,30,13,43.3,60.0,5,29,55,6,20,16,119,53,1,8,2
20170129,Spurs,Mavericks,0,1,2016,1,47,47,36,16,0,20,10,30,-20,2,0,2,0,2,1,2,-1,1,78.26086956521739,34.78260869565217,43.47826086956522,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,-1,-4,-1,-1,False,False,False,0,0,0,1,-12.5,196.0,11,61,31,50.81967213114754,20.0,2.4,66.7,15,41.194444444444436,5,109.4,40,0.0,51.8,14,83,39,47.0,23,0.277,15,65.2,11,24,1,10,4,-3.1,106.3,51.7,0.184,16.7,7.4,5,20.0,0,95.5,61.386138613861384,73.5,26.5,14.85148514851485,48.4,32,61.4,29.7,23.8,13.9,14.9,6.9,31.7,23.762376237623762,12,0.0,11.1,11,11.6,22,8,36.4,54.2,7,26,32,4,20,-4,101,45,1,2,7,11,53,27,50.943396226415096,16.5,2.9,51.3,9,30.430555555555554,4,106.3,35,80.0,51.7,9,87,39,44.800000000000004,16,0.184,15,93.8,11,24,-1,-10,-4,3.1,109.4,51.8,0.277,20.0,11.1,6,0.0,0,95.5,51.42857142857142,60.9,39.1,14.285714285714285,51.6,34,51.4,19.0,34.3,8.6,14.3,11.4,32.4,34.285714285714285,7,0.0,7.4,6,7.3,34,12,35.3,55.8,7,20,21,5,19,4,105,41,2,6,8
20170131,Spurs,Thunder,1,0,2016,0,48,49,36,28,-1,8,11,20,-9,0,0,0,0,0,1,1,0,1,76.59574468085107,58.333333333333336,18.262411347517734,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,-2,1,-1,-1,False,True,False,0,0,0,0,-9.5,210.0,10,65,30,46.15384615384615,11.8,0.9,43.2,20,45.98986181515173,2,90.4,40,70.7,47.1,8,86,37,43.0,38,0.442,27,71.1,3,36,14,10,4,11.5,101.9,39.4,0.376,29.3,18.7,10,25.9,0,105.0,55.55555555555556,75.6,24.4,25.0,57.0,44,55.6,14.8,19.4,7.4,25.0,22.2,40.7,19.444444444444446,14,48.3,15.5,17,16.0,21,7,33.300000000000004,52.6,6,16,32,13,25,14,108,50,1,12,8,14,57,23,40.35087719298245,15.0,1.1,70.0,3,34.097222222222214,5,101.9,38,74.1,39.4,18,85,30,35.3,32,0.376,27,84.39999999999999,3,27,-14,-10,-4,-11.5,90.4,47.1,0.442,25.9,15.5,12,29.3,0,105.0,48.93617021276596,67.1,32.9,28.723404255319153,43.0,38,48.9,8.5,22.3,19.1,28.7,14.9,40.4,22.340425531914892,24,51.7,18.7,20,19.2,28,7,25.0,47.4,6,21,22,7,30,-14,94,50,1,12,12
20170202,Spurs,Seventysixers,1,0,2016,0,49,49,37,18,0,19,11,30,-19,0,0,0,0,0,1,0,1,1,77.08333333333334,37.5,39.58333333333334,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,2,-1,-1,False,False,False,1,0,0,0,-16.0,211.5,23,68,32,47.05882352941176,17.8,1.4,68.4,18,45.041666666666664,7,81.9,45,75.4,46.1,11,89,38,42.699999999999996,27,0.303,20,74.1,4,19,3,-5,6,14.3,96.2,39.2,0.261,24.6,20.3,14,32.1,0,105.5,62.745098039215684,76.4,23.6,19.607843137254903,66.6,46,62.7,17.6,17.6,10.8,19.6,18.6,45.1,17.647058823529413,15,55.3,17.9,19,17.9,21,6,28.599999999999998,50.6,4,26,45,9,20,16,102,59,1,13,9,17,63,21,33.33333333333333,14.9,0.9,70.0,7,33.58333333333333,2,96.2,34,67.9,39.2,16,88,30,34.1,23,0.261,17,73.9,4,25,-3,5,-6,-14.3,81.9,46.1,0.303,32.1,17.9,12,24.6,0,105.5,48.837209302325576,71.6,28.4,19.767441860465116,33.4,34,48.8,9.3,31.4,18.6,19.8,17.4,39.5,31.3953488372093,19,44.7,20.3,21,21.0,25,9,36.0,43.8,4,21,26,5,23,-16,86,46,0,10,8
20170204,Spurs,Nuggets,1,0,2016,1,50,50,38,22,0,16,11,27,-16,2,0,2,0,2,1,0,1,1,77.55102040816327,44.89795918367347,32.6530612244898,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,2,3,1,2,False,False,False,0,0,1,0,-13.0,221.5,11,58,35,60.3448275862069,21.7,2.1,64.4,25,51.53472222222223,6,96.0,31,62.3,63.3,19,79,45,56.99999999999999,26,0.329,21,80.80000000000001,4,19,3,6,19,23.8,119.8,50.0,0.109,37.7,21.5,7,0.0,0,101.0,57.85123966942148,73.4,26.6,17.355371900826448,67.8,48,57.9,18.2,24.8,15.7,17.4,26.4,39.7,24.793388429752067,15,0.0,14.4,14,13.9,21,10,47.599999999999994,66.9,2,29,60,8,15,24,121,38,1,13,5,21,66,31,46.96969696969697,15.7,1.0,53.7,4,57.375,3,119.8,26,0.0,50.0,7,92,41,44.6,10,0.109,5,50.0,4,20,-3,-6,-19,-23.8,96.0,63.3,0.329,19.4,14.4,16,37.7,0,101.0,63.91752577319587,71.7,28.3,5.154639175257731,32.2,52,63.9,10.3,30.9,7.2,5.2,15.5,53.6,30.927835051546392,32,0.0,21.5,21,21.8,26,10,38.5,50.3,2,22,56,1,19,-24,97,42,0,7,10
