,문서 번호,가장 비중이 높은 토픽,가장 높은 토픽의 비중,각 토픽의 비중
31,31,2.0,0.9026291,"[(0, 0.01389247), (1, 0.013913772), (2, 0.9026291), (3, 0.013907952), (4, 0.013898619), (5, 0.013939488), (6, 0.013896806), (7, 0.013921829)]"
32,32,5.0,0.42265296,"[(0, 0.01389179), (1, 0.34722567), (2, 0.013889705), (3, 0.16059864), (4, 0.013934246), (5, 0.42265296), (6, 0.013888891), (7, 0.013918112)]"
33,33,6.0,0.3785762,"[(1, 0.23002012), (2, 0.18532929), (3, 0.1727005), (6, 0.3785762)]"
34,34,3.0,0.8540187,"[(0, 0.020847002), (1, 0.020841362), (2, 0.020836176), (3, 0.8540187), (4, 0.02084525), (5, 0.02084919), (6, 0.020871624), (7, 0.020890713)]"
35,35,6.0,0.4227696,"[(0, 0.01786596), (1, 0.01786977), (2, 0.01789092), (3, 0.30715445), (4, 0.18071887), (5, 0.017869253), (6, 0.4227696), (7, 0.01786119)]"
36,36,7.0,0.7779926,"[(3, 0.18789977), (7, 0.7779926)]"
37,37,1.0,0.40869734,"[(0, 0.14871764), (1, 0.40869734), (3, 0.18532327), (6, 0.22781965)]"
38,38,7.0,0.6824957,"[(1, 0.18728861), (4, 0.053833723), (6, 0.056363918), (7, 0.6824957)]"
39,39,6.0,0.24322133,"[(0, 0.17870602), (2, 0.22790068), (4, 0.1568864), (5, 0.16441214), (6, 0.24322131)]"
40,40,5.0,0.56364125,"[(0, 0.031251203), (1, 0.24876995), (2, 0.03125001), (3, 0.031267878), (4, 0.03131738), (5, 0.56364125), (6, 0.031250007), (7, 0.03125238)]"
41,41,7.0,0.6612102,"[(4, 0.29925838), (7, 0.6612102)]"
42,42,6.0,0.54394454,"[(0, 0.011374735), (1, 0.011374083), (2, 0.38774168), (3, 0.01138629), (4, 0.0113800075), (5, 0.011414018), (6, 0.54394454), (7, 0.011384628)]"
43,43,3.0,0.8180698,"[(2, 0.12419632), (3, 0.8180698)]"
44,44,3.0,0.62414217,"[(1, 0.31812665), (3, 0.62414217)]"
45,45,5.0,0.46180138,"[(0, 0.013909269), (1, 0.28070506), (2, 0.013913344), (3, 0.18795317), (4, 0.013916007), (5, 0.46180138), (6, 0.01390121), (7, 0.013900525)]"
46,46,7.0,0.7079751,"[(0, 0.041740026), (1, 0.04166667), (2, 0.04167534), (3, 0.041723143), (4, 0.04166667), (5, 0.04176354), (6, 0.041789535), (7, 0.7079751)]"
47,47,2.0,0.34332564,"[(2, 0.34332564), (3, 0.2891061), (5, 0.045977026), (7, 0.30305916)]"
48,48,5.0,0.874908,"[(0, 0.017859995), (1, 0.017868), (2, 0.017860988), (3, 0.017887726), (4, 0.017860312), (5, 0.874908), (6, 0.01786268), (7, 0.017892295)]"
49,49,5.0,0.6633373,"[(0, 0.013888904), (1, 0.01389741), (2, 0.25321862), (3, 0.013900912), (4, 0.013911554), (5, 0.6633373), (6, 0.013904799), (7, 0.0139404535)]"
50,50,4.0,0.32635295,"[(0, 0.26403385), (1, 0.15837255), (4, 0.32635295), (6, 0.21548994)]"
51,51,3.0,0.5964906,"[(0, 0.011367202), (1, 0.01140491), (2, 0.1408101), (3, 0.5964906), (4, 0.011372901), (5, 0.20581566), (6, 0.011367228), (7, 0.011371374)]"
52,52,4.0,0.48936516,"[(0, 0.015625726), (1, 0.145528), (2, 0.015639972), (3, 0.015628377), (4, 0.48936513), (5, 0.28694668), (6, 0.015634852), (7, 0.015631279)]"
53,53,7.0,0.9484722,"[(7, 0.9484722)]"
54,54,2.0,0.96631205,"[(2, 0.966312)]"
55,55,3.0,0.3733054,"[(2, 0.10477914), (3, 0.3733054), (4, 0.1166788), (5, 0.09509758), (7, 0.2866718)]"
56,56,7.0,0.94847316,"[(7, 0.9484731)]"
57,57,7.0,0.8085648,"[(3, 0.15729815), (7, 0.8085648)]"
58,58,2.0,0.37614512,"[(0, 0.37363976), (1, 0.041779116), (2, 0.37614512), (3, 0.0416876), (4, 0.041673474), (5, 0.04166667), (6, 0.041721098), (7, 0.04168719)]"
59,59,7.0,0.3893397,"[(2, 0.23160234), (4, 0.08607612), (5, 0.10323447), (6, 0.16089143), (7, 0.3893397)]"
60,60,5.0,0.4596362,"[(1, 0.12793508), (4, 0.08472223), (5, 0.45963624), (7, 0.3049562)]"
61,61,5.0,0.3015186,"[(3, 0.29728976), (4, 0.16508527), (5, 0.3015186), (7, 0.20661798)]"
62,62,7.0,0.78116965,"[(0, 0.031253617), (1, 0.03126375), (2, 0.031253595), (3, 0.03125), (4, 0.03128927), (5, 0.031264693), (6, 0.031255428), (7, 0.78116965)]"
63,63,5.0,0.8092785,"[(5, 0.8092785), (6, 0.15316786)]"
64,64,5.0,0.32420877,"[(1, 0.2327317), (3, 0.25634676), (5, 0.32420877), (6, 0.15542078)]"
65,65,6.0,0.48971832,"[(0, 0.21384387), (1, 0.015644507), (2, 0.015655415), (3, 0.015637571), (4, 0.2182316), (5, 0.015635421), (6, 0.48971832), (7, 0.015633354)]"
66,66,3.0,0.31794804,"[(0, 0.010435674), (1, 0.010452213), (2, 0.01043119), (3, 0.31794804), (4, 0.16053581), (5, 0.01043687), (6, 0.27970752), (7, 0.20005271)]"
67,67,4.0,0.52699274,"[(1, 0.17025612), (4, 0.52699274), (7, 0.26365292)]"
68,68,7.0,0.77572715,"[(2, 0.16654103), (7, 0.77572715)]"
69,69,5.0,0.7543127,"[(4, 0.20398906), (5, 0.7543127)]"
70,70,5.0,0.44704702,"[(2, 0.1933008), (4, 0.08894673), (5, 0.44704702), (6, 0.16987531), (7, 0.07737957)]"
71,71,5.0,0.7931362,"[(1, 0.14499567), (2, 0.04168523), (5, 0.7931362)]"
72,72,6.0,0.5045464,"[(3, 0.14227225), (5, 0.065094426), (6, 0.5045464), (7, 0.24960303)]"
73,73,7.0,0.70826626,"[(0, 0.041666668), (1, 0.041667745), (2, 0.04167123), (3, 0.04167022), (4, 0.041690808), (5, 0.041675225), (6, 0.041691814), (7, 0.70826626)]"
74,74,2.0,0.70247716,"[(2, 0.70247716), (5, 0.15122144), (6, 0.11156099)]"
75,75,7.0,0.5977998,"[(0, 0.015650075), (1, 0.015627008), (2, 0.015654337), (3, 0.015638031), (4, 0.30831587), (5, 0.015640903), (6, 0.015673986), (7, 0.5977998)]"
76,76,1.0,0.3387927,"[(0, 0.012517504), (1, 0.3387927), (2, 0.22654876), (3, 0.01251228), (4, 0.1788764), (5, 0.012519938), (6, 0.20573226), (7, 0.012500128)]"
77,77,4.0,0.52295816,"[(0, 0.010445035), (1, 0.010423475), (2, 0.010463106), (3, 0.01043876), (4, 0.52295816), (5, 0.17708848), (6, 0.010447606), (7, 0.24773538)]"
78,78,6.0,0.4927276,"[(2, 0.4572235), (6, 0.49272758)]"
79,79,1.0,0.64808005,"[(0, 0.011369801), (1, 0.64808005), (2, 0.2836271), (3, 0.011370846), (4, 0.011386316), (5, 0.011392787), (6, 0.011369762), (7, 0.0114033185)]"
80,80,4.0,0.47415122,"[(0, 0.013895765), (1, 0.013931411), (2, 0.013905736), (3, 0.013896093), (4, 0.4741512), (5, 0.013953407), (6, 0.44234735), (7, 0.013919117)]"
81,81,2.0,0.70390004,"[(2, 0.70390004), (5, 0.2491846)]"
82,82,5.0,0.33923265,"[(0, 0.013893793), (1, 0.013891472), (2, 0.14946534), (3, 0.29489815), (4, 0.013913031), (5, 0.33923265), (6, 0.013908421), (7, 0.16079713)]"
83,83,4.0,0.39845294,"[(0, 0.23186934), (4, 0.39845294), (5, 0.22455639), (7, 0.11379863)]"
84,84,6.0,0.7081975,"[(0, 0.041694865), (1, 0.041666664), (2, 0.041678697), (3, 0.04168842), (4, 0.041670464), (5, 0.041701674), (6, 0.7081975), (7, 0.041701727)]"
85,85,4.0,0.55440295,"[(3, 0.09620775), (4, 0.55440295), (5, 0.3102638)]"
86,86,6.0,0.39448544,"[(4, 0.25120997), (5, 0.075397074), (6, 0.39448544), (7, 0.24317388)]"
87,87,0.0,0.9204057,"[(0, 0.92040575), (1, 0.011382941), (2, 0.011366561), (3, 0.011365064), (4, 0.011365265), (5, 0.011363637), (6, 0.011379865), (7, 0.01137093)]"
88,88,4.0,0.41523132,"[(0, 0.01042642), (1, 0.010428525), (2, 0.010418445), (3, 0.010422529), (4, 0.41523132), (5, 0.30182686), (6, 0.23080973), (7, 0.010436152)]"
89,89,7.0,0.4334132,"[(0, 0.011373399), (1, 0.01137012), (2, 0.011377267), (3, 0.25927985), (4, 0.011382911), (5, 0.25043422), (6, 0.011369044), (7, 0.43341324)]"
90,90,3.0,0.5158279,"[(0, 0.013889033), (1, 0.013895601), (2, 0.0138920015), (3, 0.5158279), (4, 0.18244609), (5, 0.23225239), (6, 0.013893194), (7, 0.013903825)]"
91,91,3.0,0.54465055,"[(3, 0.54465055), (5, 0.17095515), (6, 0.11631017), (7, 0.13234927)]"
92,92,7.0,0.6191698,"[(0, 0.011385136), (1, 0.011371892), (2, 0.011365641), (3, 0.011408743), (4, 0.3125408), (5, 0.011370885), (6, 0.011387115), (7, 0.6191698)]"
93,93,7.0,0.47663596,"[(0, 0.017857924), (1, 0.017857866), (2, 0.017870031), (3, 0.017859578), (4, 0.017857336), (5, 0.4161716), (6, 0.017889746), (7, 0.47663593)]"
94,94,3.0,0.6691885,"[(3, 0.6691885), (7, 0.27304488)]"
95,95,5.0,0.35372308,"[(2, 0.08752072), (4, 0.31460053), (5, 0.35372308), (6, 0.22487782)]"
96,96,7.0,0.839197,"[(0, 0.12328716), (7, 0.839197)]"
97,97,5.0,0.45353806,"[(0, 0.010417701), (1, 0.1219416), (2, 0.010445313), (3, 0.37237558), (4, 0.010443999), (5, 0.45353803), (6, 0.010416668), (7, 0.010421158)]"
98,98,6.0,0.9416509,"[(6, 0.941651)]"
99,99,4.0,0.5282493,"[(0, 0.013913242), (1, 0.013893697), (2, 0.013893798), (3, 0.013902699), (4, 0.5282493), (5, 0.013905179), (6, 0.0139138885), (7, 0.3883282)]"
100,100,2.0,0.9734614,"[(2, 0.9734614)]"
101,101,5.0,0.9270775,"[(1, 0.047054186), (5, 0.9270775)]"
102,102,5.0,0.5358233,"[(0, 0.012513925), (1, 0.012510331), (2, 0.012514383), (3, 0.21701488), (4, 0.012517454), (5, 0.5358233), (6, 0.18459752), (7, 0.012508196)]"
103,103,4.0,0.7063956,"[(1, 0.09408012), (4, 0.7063956), (6, 0.16043893)]"
104,104,6.0,0.43584168,"[(0, 0.017888252), (1, 0.3072022), (2, 0.16752341), (3, 0.017858827), (4, 0.017918885), (5, 0.017861158), (6, 0.4358417), (7, 0.01790555)]"
105,105,5.0,0.6271244,"[(0, 0.011369482), (1, 0.011396856), (2, 0.30458534), (3, 0.011400055), (4, 0.011363647), (5, 0.6271244), (6, 0.011363637), (7, 0.011396558)]"
106,106,1.0,0.34712937,"[(0, 0.013898477), (1, 0.34712937), (2, 0.013912699), (3, 0.23874627), (4, 0.013919804), (5, 0.013903204), (6, 0.34459352), (7, 0.01389668)]"
107,107,7.0,0.41296512,"[(0, 0.01250574), (1, 0.012510253), (2, 0.0125444885), (3, 0.11596439), (4, 0.40849733), (5, 0.012506433), (6, 0.012506227), (7, 0.41296512)]"
108,108,7.0,0.48817435,"[(3, 0.19521648), (5, 0.24724674), (6, 0.048516463), (7, 0.48817432)]"
109,109,7.0,0.65119076,"[(0, 0.020833334), (1, 0.223737), (2, 0.02084223), (3, 0.020833334), (4, 0.02084589), (5, 0.02088142), (6, 0.020836001), (7, 0.65119076)]"
110,110,5.0,0.42499477,"[(0, 0.025000002), (1, 0.025041413), (2, 0.424864), (3, 0.025005057), (4, 0.02500068), (5, 0.42499477), (6, 0.02500679), (7, 0.025087342)]"
111,111,5.0,0.6852703,"[(1, 0.26108444), (5, 0.6852703)]"
112,112,5.0,0.82377505,"[(0, 0.010420674), (1, 0.11367551), (2, 0.010421243), (3, 0.010416978), (4, 0.010436926), (5, 0.82377505), (6, 0.01041702), (7, 0.010436614)]"
113,113,5.0,0.3560626,"[(0, 0.2955825), (1, 0.3037), (5, 0.3560626)]"
114,114,5.0,0.9027038,"[(0, 0.013904106), (1, 0.0139074065), (2, 0.013890073), (3, 0.013890682), (4, 0.013904952), (5, 0.9027038), (6, 0.013897104), (7, 0.013901838)]"
115,115,4.0,0.8093856,"[(0, 0.012513911), (1, 0.012500803), (2, 0.012500562), (3, 0.11553788), (4, 0.8093856), (5, 0.012501204), (6, 0.012543286), (7, 0.012516767)]"
116,116,5.0,0.55140865,"[(0, 0.012500299), (1, 0.37356535), (2, 0.012500001), (3, 0.012501305), (4, 0.012524446), (5, 0.55140865), (6, 0.0125), (7, 0.012500001)]"
117,117,7.0,0.48538443,"[(0, 0.020838866), (1, 0.020844975), (2, 0.21937613), (3, 0.020859327), (4, 0.020909958), (5, 0.19085939), (6, 0.020926923), (7, 0.48538446)]"
118,118,4.0,0.39130265,"[(0, 0.01563327), (1, 0.17002575), (2, 0.015628126), (3, 0.015645633), (4, 0.39130265), (5, 0.015629085), (6, 0.3605067), (7, 0.015628751)]"
119,119,7.0,0.40090322,"[(0, 0.01562641), (1, 0.015633265), (2, 0.015625576), (3, 0.38862062), (4, 0.015652556), (5, 0.13230199), (6, 0.015636373), (7, 0.40090322)]"
120,120,7.0,0.5448349,"[(0, 0.015633598), (1, 0.015638547), (2, 0.015625576), (3, 0.24944569), (4, 0.015636886), (5, 0.12753831), (6, 0.015646504), (7, 0.5448349)]"
121,121,1.0,0.8092117,"[(0, 0.012502146), (1, 0.8092117), (2, 0.012500606), (3, 0.115741804), (4, 0.012512176), (5, 0.012517238), (6, 0.012511779), (7, 0.012502595)]"
122,122,5.0,0.59993607,"[(0, 0.011369347), (1, 0.20187058), (2, 0.14132954), (3, 0.01136921), (4, 0.011369261), (5, 0.59993607), (6, 0.011385477), (7, 0.01137053)]"
123,123,2.0,0.95831645,"[(2, 0.95831645)]"
124,124,5.0,0.7862368,"[(0, 0.01388889), (1, 0.01388889), (2, 0.13042596), (3, 0.0138906585), (4, 0.013889917), (5, 0.7862368), (6, 0.013889119), (7, 0.013889822)]"
125,125,1.0,0.2836859,"[(0, 0.013891478), (1, 0.2836859), (2, 0.23211776), (3, 0.01388986), (4, 0.28157622), (5, 0.14705071), (6, 0.013891463), (7, 0.013896649)]"
126,126,2.0,0.49866313,"[(0, 0.012506127), (1, 0.012537712), (2, 0.49866313), (3, 0.012504136), (4, 0.012503656), (5, 0.30619624), (6, 0.012511125), (7, 0.13257791)]"
127,127,5.0,0.5719865,"[(0, 0.010416667), (1, 0.010425355), (2, 0.010417218), (3, 0.010442432), (4, 0.0104207145), (5, 0.5719865), (6, 0.010422707), (7, 0.3654684)]"
128,128,7.0,0.61126405,"[(0, 0.017876333), (1, 0.017857248), (2, 0.017857553), (3, 0.017857462), (4, 0.017859306), (5, 0.2815687), (6, 0.017859396), (7, 0.61126405)]"
129,129,7.0,0.8671503,"[(5, 0.085954525), (7, 0.8671503)]"
130,130,5.0,0.67651135,"[(0, 0.013899637), (1, 0.013914123), (2, 0.11875306), (3, 0.013902047), (4, 0.13522278), (5, 0.67651135), (6, 0.013898381), (7, 0.013898656)]"
131,131,5.0,0.50297666,"[(0, 0.012508285), (1, 0.1937046), (2, 0.012518858), (3, 0.13066044), (4, 0.122609034), (5, 0.50297666), (6, 0.012517149), (7, 0.01250495)]"
132,132,4.0,0.5245331,"[(0, 0.01562564), (1, 0.01562771), (2, 0.18858519), (3, 0.01563299), (4, 0.5245331), (5, 0.015626999), (6, 0.01562849), (7, 0.20873989)]"
133,133,4.0,0.66942316,"[(0, 0.020834323), (1, 0.02084406), (2, 0.20551206), (3, 0.020833362), (4, 0.66942316), (5, 0.02086857), (6, 0.020847797), (7, 0.0208367)]"
134,134,6.0,0.6148572,"[(0, 0.020836996), (1, 0.020846708), (2, 0.26002058), (3, 0.020852732), (4, 0.020867152), (5, 0.020840548), (6, 0.6148572), (7, 0.0208781)]"
135,135,3.0,0.79329103,"[(0, 0.012520372), (1, 0.012523785), (2, 0.012526991), (3, 0.79329103), (4, 0.012521828), (5, 0.012509323), (6, 0.13159318), (7, 0.012513463)]"
136,136,6.0,0.38569582,"[(0, 0.011368462), (1, 0.011390369), (2, 0.011369838), (3, 0.20760746), (4, 0.011365704), (5, 0.34983477), (6, 0.38569582), (7, 0.011367552)]"
137,137,5.0,0.9602261,"[(5, 0.96022606)]"
138,138,3.0,0.6058984,"[(0, 0.025114875), (1, 0.025009155), (2, 0.025031662), (3, 0.6058984), (4, 0.025008053), (5, 0.2439315), (6, 0.025000006), (7, 0.025006324)]"
139,139,6.0,0.5594895,"[(3, 0.24153964), (4, 0.15085474), (6, 0.5594895)]"
140,140,5.0,0.93749267,"[(5, 0.93749267)]"
141,141,5.0,0.75024396,"[(1, 0.2056135), (5, 0.75024396)]"
142,142,6.0,0.35987878,"[(0, 0.013895565), (1, 0.013896018), (2, 0.3105208), (3, 0.013902811), (4, 0.013905378), (5, 0.2600674), (6, 0.35987878), (7, 0.013933276)]"
143,143,7.0,0.6048447,"[(0, 0.012513274), (1, 0.012531157), (2, 0.012506582), (3, 0.32007295), (4, 0.012504397), (5, 0.012522593), (6, 0.012504344), (7, 0.6048447)]"
144,144,5.0,0.5275982,"[(1, 0.07505904), (4, 0.082200654), (5, 0.5275982), (7, 0.28175655)]"
145,145,2.0,0.4249509,"[(0, 0.025000002), (1, 0.025015622), (2, 0.4249509), (3, 0.22500142), (4, 0.025014376), (5, 0.22500034), (6, 0.025000002), (7, 0.025017357)]"
146,146,5.0,0.6604022,"[(0, 0.011368194), (1, 0.011401382), (2, 0.011400518), (3, 0.13575281), (4, 0.011386445), (5, 0.6604022), (6, 0.0114005115), (7, 0.14688796)]"
147,147,5.0,0.78121203,"[(0, 0.031250004), (1, 0.031250045), (2, 0.031250007), (3, 0.031250004), (4, 0.031273566), (5, 0.78121203), (6, 0.031264383), (7, 0.031250004)]"
148,148,5.0,0.9124147,"[(0, 0.01250219), (1, 0.0125017725), (2, 0.012512604), (3, 0.012499999), (4, 0.012503316), (5, 0.9124147), (6, 0.012560956), (7, 0.012504371)]"
149,149,1.0,0.66616595,"[(0, 0.013895299), (1, 0.66616595), (2, 0.01390223), (3, 0.01390887), (4, 0.013936188), (5, 0.013890048), (6, 0.25039953), (7, 0.013901938)]"
150,150,5.0,0.902768,"[(0, 0.013888897), (1, 0.013889705), (2, 0.013896717), (3, 0.013889745), (4, 0.013888889), (5, 0.902768), (6, 0.013888892), (7, 0.013889164)]"
151,151,5.0,0.9204437,"[(0, 0.011363649), (1, 0.011363638), (2, 0.011373956), (3, 0.011363965), (4, 0.011363637), (5, 0.9204437), (6, 0.0113636395), (7, 0.011363801)]"
152,152,7.0,0.71170413,"[(0, 0.017859383), (1, 0.18101968), (2, 0.017861236), (3, 0.017867582), (4, 0.017885491), (5, 0.01787003), (6, 0.017932473), (7, 0.71170413)]"
153,153,5.0,0.7572282,"[(3, 0.12294426), (4, 0.08072999), (5, 0.7572282)]"
154,154,5.0,0.95393485,"[(5, 0.95393485)]"
155,155,6.0,0.80752397,"[(0, 0.012510052), (1, 0.012508016), (2, 0.0125063285), (3, 0.012524387), (4, 0.11741082), (5, 0.01250737), (6, 0.80752397), (7, 0.012509059)]"
156,156,3.0,0.51813513,"[(0, 0.012524956), (1, 0.012503099), (2, 0.012525323), (3, 0.51813513), (4, 0.16380674), (5, 0.2555006), (6, 0.012503498), (7, 0.0125006735)]"
157,157,6.0,0.5656561,"[(0, 0.013889877), (1, 0.01389291), (2, 0.013889245), (3, 0.17568502), (4, 0.18918715), (5, 0.013890526), (6, 0.5656561), (7, 0.013909108)]"
158,158,2.0,0.3436177,"[(0, 0.013890948), (1, 0.013896267), (2, 0.3436177), (3, 0.01389225), (4, 0.2936511), (5, 0.013899071), (6, 0.29321566), (7, 0.013936943)]"
159,159,5.0,0.4699112,"[(0, 0.015635254), (1, 0.4362726), (2, 0.015635546), (3, 0.015655695), (4, 0.015633143), (5, 0.4699112), (6, 0.015625002), (7, 0.015631601)]"
160,160,7.0,0.48566672,"[(1, 0.19317487), (5, 0.273035), (7, 0.4856667)]"
161,161,3.0,0.3551715,"[(0, 0.010420389), (1, 0.01043535), (2, 0.0104167005), (3, 0.3551715), (4, 0.010427592), (5, 0.33542287), (6, 0.0104337465), (7, 0.2572718)]"
162,162,7.0,0.72991157,"[(0, 0.013889875), (1, 0.013894275), (2, 0.013896003), (3, 0.013894788), (4, 0.013907843), (5, 0.18668598), (6, 0.013919653), (7, 0.72991157)]"
163,163,5.0,0.88257855,"[(5, 0.88257855), (7, 0.07052874)]"
164,164,5.0,0.7612074,"[(1, 0.18878634), (5, 0.7612074)]"
165,165,3.0,0.51307297,"[(0, 0.012502076), (1, 0.012521339), (2, 0.13353977), (3, 0.51307297), (4, 0.012511429), (5, 0.2908327), (6, 0.012503068), (7, 0.01251662)]"
166,166,5.0,0.47318047,"[(0, 0.012501565), (1, 0.11242431), (2, 0.116904296), (3, 0.012531839), (4, 0.012514755), (5, 0.47318047), (6, 0.24744263), (7, 0.012500089)]"
167,167,7.0,0.51233095,"[(3, 0.14949894), (5, 0.19016466), (6, 0.11225548), (7, 0.51233095)]"
168,168,5.0,0.8660033,"[(5, 0.8660032), (6, 0.08034986)]"
169,169,5.0,0.85414714,"[(0, 0.020833332), (1, 0.020833341), (2, 0.020833788), (3, 0.020836148), (4, 0.020845866), (5, 0.85414714), (6, 0.020833332), (7, 0.020837037)]"
170,170,5.0,0.47100422,"[(0, 0.020833671), (1, 0.020837525), (2, 0.020836586), (3, 0.020833341), (4, 0.4039507), (5, 0.47100422), (6, 0.020860575), (7, 0.020843424)]"
171,171,6.0,0.56881124,"[(1, 0.37347662), (6, 0.56881124)]"
172,172,7.0,0.53582895,"[(0, 0.012500541), (1, 0.012512515), (2, 0.012505506), (3, 0.38914892), (4, 0.012501774), (5, 0.0125), (6, 0.012501806), (7, 0.53582895)]"
173,173,6.0,0.34596708,"[(0, 0.17458922), (1, 0.011365698), (2, 0.27507707), (3, 0.011369339), (4, 0.15885748), (5, 0.011387667), (6, 0.34596708), (7, 0.011386385)]"
174,174,3.0,0.68118185,"[(0, 0.02083794), (1, 0.020847164), (2, 0.020838015), (3, 0.68118185), (4, 0.020833336), (5, 0.19375806), (6, 0.020849653), (7, 0.020853996)]"
175,175,7.0,0.73642105,"[(0, 0.13419129), (5, 0.103332825), (7, 0.73642105)]"
176,176,2.0,0.49274546,"[(0, 0.015650362), (1, 0.015634708), (2, 0.49274546), (3, 0.015642703), (4, 0.27231333), (5, 0.0156278), (6, 0.15672305), (7, 0.015662612)]"
177,177,5.0,0.9027509,"[(0, 0.01389118), (1, 0.0139031), (2, 0.013892995), (3, 0.013889943), (4, 0.013892761), (5, 0.90275097), (6, 0.013888889), (7, 0.013890129)]"
178,178,4.0,0.46030173,"[(0, 0.15073113), (1, 0.012500001), (2, 0.08140783), (3, 0.012507218), (4, 0.46030173), (5, 0.012515416), (6, 0.012522822), (7, 0.25751385)]"
