,문서 번호,가장 비중이 높은 토픽,가장 높은 토픽의 비중,각 토픽의 비중
27,27,3.0,0.42254388,"[(0, 0.17367285), (1, 0.027798649), (2, 0.37598455), (3, 0.42254388)]"
28,28,1.0,0.44921708,"[(0, 0.16465892), (1, 0.44921705), (2, 0.015652336), (3, 0.37047172)]"
29,29,1.0,0.6705487,"[(0, 0.030420916), (1, 0.6705487), (2, 0.03043838), (3, 0.2685921)]"
30,30,3.0,0.9337563,"[(0, 0.023171756), (1, 0.0216879), (2, 0.021384038), (3, 0.9337563)]"
31,31,3.0,0.46912614,"[(0, 0.027987948), (1, 0.12822402), (2, 0.37466192), (3, 0.46912614)]"
32,32,2.0,0.9130547,"[(0, 0.02802607), (1, 0.030867968), (2, 0.91305476), (3, 0.028051188)]"
33,33,3.0,0.9475881,"[(0, 0.01705094), (1, 0.016952159), (2, 0.01840883), (3, 0.9475881)]"
34,34,1.0,0.51591474,"[(0, 0.043549743), (1, 0.51591474), (2, 0.04269293), (3, 0.3978426)]"
35,35,3.0,0.7351129,"[(0, 0.036577594), (1, 0.18890695), (2, 0.039402522), (3, 0.7351129)]"
36,36,3.0,0.60089195,"[(0, 0.09895283), (1, 0.011450589), (2, 0.2887046), (3, 0.60089195)]"
37,37,0.0,0.41064912,"[(0, 0.41064912), (1, 0.01528762), (2, 0.21502294), (3, 0.35904026)]"
38,38,0.0,0.5732412,"[(0, 0.5732412), (1, 0.3424727), (2, 0.07409298), (3, 0.010193117)]"
39,39,0.0,0.45096818,"[(0, 0.45096815), (1, 0.43966472), (2, 0.08909954), (3, 0.02026757)]"
40,40,1.0,0.80544686,"[(0, 0.06271463), (1, 0.80544686), (2, 0.06306768), (3, 0.06877085)]"
41,41,1.0,0.9582832,"[(0, 0.014200998), (1, 0.9582832), (2, 0.013917715), (3, 0.01359817)]"
42,42,3.0,0.92843026,"[(0, 0.024068007), (1, 0.023384804), (2, 0.024116853), (3, 0.9284303)]"
43,43,3.0,0.5753689,"[(0, 0.19186826), (1, 0.16684242), (2, 0.06592046), (3, 0.5753689)]"
44,44,3.0,0.53347945,"[(0, 0.42735195), (1, 0.01968166), (2, 0.019486934), (3, 0.53347945)]"
45,45,2.0,0.51739657,"[(0, 0.030659935), (1, 0.028446607), (2, 0.51739657), (3, 0.42349687)]"
46,46,3.0,0.74529064,"[(0, 0.08456308), (1, 0.08610313), (2, 0.08404313), (3, 0.74529064)]"
47,47,2.0,0.38543588,"[(0, 0.010035403), (1, 0.23608334), (2, 0.38543588), (3, 0.36844537)]"
48,48,2.0,0.8880634,"[(0, 0.036372244), (1, 0.039517224), (2, 0.88806343), (3, 0.03604713)]"
49,49,3.0,0.41470218,"[(0, 0.028765993), (1, 0.3594528), (2, 0.19707903), (3, 0.41470218)]"
50,50,3.0,0.44682,"[(0, 0.26405194), (1, 0.27083805), (2, 0.01829006), (3, 0.44682)]"
51,51,3.0,0.5261533,"[(0, 0.02365251), (1, 0.20751798), (2, 0.24267615), (3, 0.5261533)]"
52,52,2.0,0.36325324,"[(0, 0.031290814), (1, 0.25207567), (2, 0.36325324), (3, 0.3533803)]"
53,53,0.0,0.6782319,"[(0, 0.6782319), (1, 0.09085579), (2, 0.21508944), (3, 0.015822833)]"
54,54,2.0,0.9700868,"[(1, 0.01038356), (2, 0.9700868)]"
55,55,3.0,0.4174659,"[(0, 0.1517247), (1, 0.11250828), (2, 0.31830117), (3, 0.4174659)]"
56,56,2.0,0.6025033,"[(0, 0.015116411), (1, 0.36755496), (2, 0.6025033), (3, 0.014825336)]"
57,57,2.0,0.66178745,"[(0, 0.011531711), (1, 0.012263134), (2, 0.66178745), (3, 0.31441775)]"
58,58,0.0,0.74849886,"[(0, 0.74849886), (1, 0.08348509), (2, 0.08464465), (3, 0.0833714)]"
59,59,2.0,0.5794474,"[(0, 0.019754175), (1, 0.37961552), (2, 0.5794474), (3, 0.021182897)]"
60,60,1.0,0.96357703,"[(0, 0.012219276), (1, 0.96357703), (2, 0.011977078), (3, 0.0122265965)]"
61,61,3.0,0.588469,"[(0, 0.1061883), (1, 0.016254367), (2, 0.28908834), (3, 0.588469)]"
62,62,1.0,0.8109961,"[(0, 0.06278559), (1, 0.8109961), (2, 0.06359668), (3, 0.06262165)]"
63,63,3.0,0.5286461,"[(0, 0.06663088), (1, 0.013349334), (2, 0.3913737), (3, 0.5286461)]"
64,64,1.0,0.5980746,"[(0, 0.015803412), (1, 0.5980746), (2, 0.016240992), (3, 0.36988097)]"
65,65,1.0,0.4712988,"[(0, 0.032085955), (1, 0.4712988), (2, 0.03272633), (3, 0.4638889)]"
66,66,3.0,0.62179494,"[(0, 0.021316677), (1, 0.28274694), (2, 0.07414144), (3, 0.62179494)]"
67,67,1.0,0.8040167,"[(0, 0.018112356), (1, 0.8040167), (2, 0.16115786), (3, 0.016713008)]"
68,68,1.0,0.74674743,"[(0, 0.21167466), (1, 0.74674743), (2, 0.022226539), (3, 0.019351374)]"
69,69,3.0,0.9567004,"[(0, 0.014243888), (1, 0.014992313), (2, 0.014063435), (3, 0.9567003)]"
70,70,2.0,0.6391317,"[(0, 0.19360131), (1, 0.0274772), (2, 0.6391317), (3, 0.13978979)]"
71,71,1.0,0.97456115,"[(1, 0.97456115)]"
72,72,3.0,0.5983643,"[(0, 0.361373), (1, 0.019727496), (2, 0.020535223), (3, 0.5983643)]"
73,73,1.0,0.7459702,"[(0, 0.083383344), (1, 0.7459702), (2, 0.086485706), (3, 0.08416074)]"
74,74,1.0,0.5798992,"[(0, 0.014045735), (1, 0.5798992), (2, 0.39190543), (3, 0.014149611)]"
75,75,3.0,0.55657965,"[(0, 0.032558184), (1, 0.37825155), (2, 0.032610595), (3, 0.55657965)]"
76,76,0.0,0.69714653,"[(0, 0.69714653), (1, 0.24882329), (2, 0.026851187), (3, 0.027178947)]"
77,77,0.0,0.5564683,"[(0, 0.5564683), (1, 0.021251135), (2, 0.12953879), (3, 0.2927418)]"
78,78,2.0,0.9485222,"[(0, 0.01755074), (1, 0.016775252), (2, 0.9485222), (3, 0.017151805)]"
79,79,2.0,0.6331302,"[(0, 0.023370277), (1, 0.3202847), (2, 0.6331302), (3, 0.023214852)]"
80,80,2.0,0.50716877,"[(0, 0.029992567), (1, 0.028441893), (2, 0.50716877), (3, 0.4343968)]"
81,81,1.0,0.49849698,"[(0, 0.018223794), (1, 0.49849698), (2, 0.46734214), (3, 0.01593712)]"
82,82,2.0,0.91320145,"[(0, 0.02826026), (1, 0.028272063), (2, 0.91320145), (3, 0.030266268)]"
83,83,3.0,0.64021456,"[(0, 0.2818493), (1, 0.01669078), (2, 0.06124534), (3, 0.64021456)]"
84,84,2.0,0.4976752,"[(0, 0.08622492), (1, 0.08434685), (2, 0.4976752), (3, 0.331753)]"
85,85,3.0,0.38941726,"[(0, 0.016603103), (1, 0.3480548), (2, 0.24592489), (3, 0.38941726)]"
86,86,1.0,0.6677458,"[(0, 0.01918992), (1, 0.6677458), (2, 0.17426002), (3, 0.13880423)]"
87,87,0.0,0.9314689,"[(0, 0.9314689), (1, 0.022903392), (2, 0.022816073), (3, 0.022811627)]"
88,88,3.0,0.76971984,"[(0, 0.021916999), (1, 0.18675005), (2, 0.021613084), (3, 0.76971984)]"
89,89,2.0,0.7647968,"[(0, 0.023408616), (1, 0.18642142), (2, 0.7647968), (3, 0.025373165)]"
90,90,3.0,0.9119036,"[(0, 0.029068394), (1, 0.029711442), (2, 0.02931643), (3, 0.9119037)]"
91,91,3.0,0.6260998,"[(0, 0.020166596), (1, 0.2055549), (2, 0.14817867), (3, 0.6260998)]"
92,92,3.0,0.9276826,"[(0, 0.023244571), (1, 0.024827577), (2, 0.024245335), (3, 0.9276825)]"
93,93,2.0,0.5262739,"[(0, 0.035999525), (1, 0.40081573), (2, 0.5262739), (3, 0.0369108)]"
94,94,2.0,0.5911655,"[(0, 0.019967772), (1, 0.020551575), (2, 0.5911655), (3, 0.36831516)]"
95,95,2.0,0.58083427,"[(1, 0.39948848), (2, 0.58083427)]"
96,96,2.0,0.83521193,"[(0, 0.13938662), (1, 0.012625668), (2, 0.83521193), (3, 0.012775709)]"
97,97,2.0,0.8953519,"[(0, 0.021494815), (1, 0.061392054), (2, 0.89535195), (3, 0.02176121)]"
98,98,3.0,0.72358716,"[(0, 0.016921202), (1, 0.01717835), (2, 0.2423133), (3, 0.72358716)]"
99,99,3.0,0.7959501,"[(0, 0.028677579), (1, 0.14722282), (2, 0.028149465), (3, 0.7959501)]"
100,100,2.0,0.97681123,"[(2, 0.9768112)]"
101,101,1.0,0.9738701,"[(1, 0.97387004)]"
102,102,2.0,0.5883006,"[(0, 0.025525998), (1, 0.025059367), (2, 0.5883006), (3, 0.36111403)]"
103,103,3.0,0.84171355,"[(0, 0.015657792), (1, 0.01629811), (2, 0.12633052), (3, 0.84171355)]"
104,104,2.0,0.6240772,"[(0, 0.037551824), (1, 0.30251053), (2, 0.6240772), (3, 0.035860468)]"
105,105,1.0,0.57068354,"[(0, 0.022953678), (1, 0.57068354), (2, 0.38311502), (3, 0.023247773)]"
106,106,2.0,0.42985293,"[(0, 0.031716622), (1, 0.36382917), (2, 0.42985293), (3, 0.17460129)]"
107,107,2.0,0.5324935,"[(0, 0.025931075), (1, 0.41255307), (2, 0.5324935), (3, 0.029022394)]"
108,108,2.0,0.6998894,"[(0, 0.010734922), (1, 0.010701546), (2, 0.6998894), (3, 0.2786741)]"
109,109,1.0,0.8714982,"[(0, 0.041756094), (1, 0.8714983), (2, 0.044548463), (3, 0.042197164)]"
110,110,1.0,0.67966014,"[(0, 0.21503226), (1, 0.67966014), (2, 0.05516783), (3, 0.050139744)]"
111,111,1.0,0.8567143,"[(0, 0.018739458), (1, 0.8567143), (2, 0.105342455), (3, 0.019203788)]"
112,112,1.0,0.4710013,"[(0, 0.021140173), (1, 0.47100127), (2, 0.367354), (3, 0.14050455)]"
113,113,1.0,0.4930105,"[(0, 0.3212634), (1, 0.4930105), (2, 0.1665158), (3, 0.019210327)]"
114,114,3.0,0.91022354,"[(0, 0.028517237), (1, 0.033048943), (2, 0.028210236), (3, 0.91022354)]"
115,115,2.0,0.81000346,"[(0, 0.026718328), (1, 0.026339492), (2, 0.81000346), (3, 0.13693872)]"
116,116,1.0,0.92421573,"[(0, 0.025130562), (1, 0.92421573), (2, 0.025094558), (3, 0.025559157)]"
117,117,3.0,0.4503468,"[(0, 0.042619806), (1, 0.1744031), (2, 0.33263022), (3, 0.45034683)]"
118,118,1.0,0.55051845,"[(0, 0.032466657), (1, 0.55051845), (2, 0.0314567), (3, 0.38555825)]"
119,119,1.0,0.48256388,"[(0, 0.032634847), (1, 0.48256388), (2, 0.031862237), (3, 0.45293906)]"
120,120,1.0,0.6046886,"[(0, 0.033498764), (1, 0.6046886), (2, 0.031811584), (3, 0.33000112)]"
121,121,3.0,0.5387729,"[(0, 0.026522655), (1, 0.40940696), (2, 0.025297543), (3, 0.5387729)]"
122,122,2.0,0.8187759,"[(0, 0.025226312), (1, 0.13288821), (2, 0.8187759), (3, 0.023109596)]"
123,123,2.0,0.9629607,"[(0, 0.012422061), (1, 0.012090805), (2, 0.96296066), (3, 0.012526476)]"
124,124,3.0,0.7441527,"[(0, 0.027780175), (1, 0.0280281), (2, 0.20003903), (3, 0.7441527)]"
125,125,1.0,0.65880704,"[(0, 0.080416575), (1, 0.65880704), (2, 0.23283236), (3, 0.027944028)]"
126,126,1.0,0.9213863,"[(0, 0.02532343), (1, 0.92138624), (2, 0.028177306), (3, 0.025113046)]"
127,127,1.0,0.93605345,"[(0, 0.020920685), (1, 0.93605345), (2, 0.021763703), (3, 0.021262135)]"
128,128,2.0,0.88591707,"[(0, 0.0405923), (1, 0.037483033), (2, 0.88591707), (3, 0.03600758)]"
129,129,1.0,0.716963,"[(0, 0.01680082), (1, 0.716963), (2, 0.14060117), (3, 0.12563504)]"
130,130,1.0,0.9158066,"[(0, 0.027967522), (1, 0.91580665), (2, 0.028240895), (3, 0.02798496)]"
131,131,1.0,0.71685696,"[(0, 0.23216622), (1, 0.71685696), (2, 0.025390409), (3, 0.025586367)]"
132,132,1.0,0.842218,"[(0, 0.03204515), (1, 0.842218), (2, 0.0938295), (3, 0.03190736)]"
133,133,3.0,0.67224866,"[(0, 0.042536598), (1, 0.24191622), (2, 0.043298513), (3, 0.67224866)]"
134,134,2.0,0.85987705,"[(0, 0.042087257), (1, 0.043123804), (2, 0.85987705), (3, 0.054911863)]"
135,135,3.0,0.7456965,"[(0, 0.027164984), (1, 0.20184235), (2, 0.025296178), (3, 0.7456965)]"
136,136,1.0,0.7266103,"[(0, 0.024159933), (1, 0.7266103), (2, 0.025021482), (3, 0.22420833)]"
137,137,1.0,0.9657637,"[(0, 0.01137868), (1, 0.9657637), (2, 0.011475248), (3, 0.011382352)]"
138,138,2.0,0.7006726,"[(0, 0.051666547), (1, 0.19532557), (2, 0.7006726), (3, 0.052335273)]"
139,139,2.0,0.68458104,"[(0, 0.068641245), (1, 0.020919766), (2, 0.68458104), (3, 0.22585796)]"
140,140,1.0,0.7857916,"[(0, 0.017900426), (1, 0.7857916), (2, 0.09284335), (3, 0.1034646)]"
141,141,1.0,0.9516463,"[(0, 0.0147396345), (1, 0.95164627), (2, 0.014766332), (3, 0.018847786)]"
142,142,2.0,0.6410373,"[(0, 0.028359516), (1, 0.24651565), (2, 0.6410373), (3, 0.08408756)]"
143,143,1.0,0.43645635,"[(0, 0.21993959), (1, 0.43645635), (2, 0.18123436), (3, 0.16236976)]"
144,144,1.0,0.9473753,"[(0, 0.017709104), (1, 0.9473753), (2, 0.017832855), (3, 0.017082738)]"
145,145,2.0,0.4902401,"[(0, 0.054146264), (1, 0.0507334), (2, 0.4902401), (3, 0.4048803)]"
146,146,1.0,0.83060443,"[(0, 0.02319019), (1, 0.83060443), (2, 0.022980383), (3, 0.12322502)]"
147,147,1.0,0.80919564,"[(0, 0.06250713), (1, 0.80919564), (2, 0.06575135), (3, 0.06254594)]"
148,148,2.0,0.9222262,"[(0, 0.025115287), (1, 0.025932204), (2, 0.92222613), (3, 0.02672641)]"
149,149,3.0,0.91067666,"[(0, 0.030664735), (1, 0.02998682), (2, 0.028671678), (3, 0.9106767)]"
150,150,1.0,0.5909607,"[(0, 0.028226733), (1, 0.5909607), (2, 0.28775182), (3, 0.09306078)]"
151,151,1.0,0.48034617,"[(0, 0.02307015), (1, 0.48034617), (2, 0.47038037), (3, 0.026203329)]"
152,152,3.0,0.39755914,"[(0, 0.03698472), (1, 0.36147857), (2, 0.20397761), (3, 0.39755914)]"
153,153,1.0,0.89631665,"[(0, 0.01568964), (1, 0.89631665), (2, 0.016123248), (3, 0.07187041)]"
154,154,1.0,0.9599767,"[(0, 0.01334669), (1, 0.9599767), (2, 0.013290756), (3, 0.013385876)]"
155,155,0.0,0.5535917,"[(0, 0.5535917), (1, 0.025867483), (2, 0.39380878), (3, 0.026732048)]"
156,156,3.0,0.52877474,"[(0, 0.27972227), (1, 0.02521134), (2, 0.16629162), (3, 0.52877474)]"
157,157,3.0,0.56413275,"[(0, 0.028575383), (1, 0.16120361), (2, 0.24608827), (3, 0.56413275)]"
158,158,2.0,0.9147696,"[(0, 0.028097348), (1, 0.028897395), (2, 0.9147696), (3, 0.028235668)]"
159,159,1.0,0.52124864,"[(0, 0.03148218), (1, 0.52124864), (2, 0.41334936), (3, 0.033919867)]"
160,160,1.0,0.6934078,"[(0, 0.020735119), (1, 0.6934078), (2, 0.26262325), (3, 0.02323388)]"
161,161,1.0,0.59654045,"[(0, 0.021451056), (1, 0.59654045), (2, 0.09338852), (3, 0.28862002)]"
162,162,2.0,0.48166686,"[(0, 0.028534578), (1, 0.45865747), (2, 0.4816669), (3, 0.03114106)]"
163,163,1.0,0.9521842,"[(0, 0.015625479), (1, 0.95218426), (2, 0.015650254), (3, 0.016540032)]"
164,164,1.0,0.9490088,"[(0, 0.017183801), (1, 0.94900876), (2, 0.016813397), (3, 0.016994057)]"
165,165,2.0,0.9214873,"[(0, 0.025917765), (1, 0.026001602), (2, 0.9214872), (3, 0.026593432)]"
166,166,3.0,0.92370605,"[(0, 0.025616344), (1, 0.025029685), (2, 0.025647905), (3, 0.92370605)]"
167,167,2.0,0.5525748,"[(0, 0.24809113), (1, 0.018253732), (2, 0.5525748), (3, 0.18108033)]"
168,168,3.0,0.72280604,"[(0, 0.077711456), (1, 0.18027893), (2, 0.019203538), (3, 0.72280604)]"
169,169,3.0,0.678487,"[(0, 0.04167235), (1, 0.042189687), (2, 0.23765098), (3, 0.678487)]"
170,170,2.0,0.57516396,"[(0, 0.041957), (1, 0.3370027), (2, 0.57516396), (3, 0.04587634)]"
171,171,3.0,0.94130164,"[(0, 0.019576602), (1, 0.019517992), (2, 0.01960373), (3, 0.94130164)]"
172,172,3.0,0.6114467,"[(0, 0.025498247), (1, 0.026504422), (2, 0.33655068), (3, 0.6114467)]"
173,173,2.0,0.7868649,"[(0, 0.16570827), (1, 0.022884576), (2, 0.7868649), (3, 0.024542259)]"
174,174,3.0,0.8655937,"[(0, 0.043653723), (1, 0.04292511), (2, 0.047827512), (3, 0.8655937)]"
175,175,2.0,0.83034927,"[(0, 0.1477493), (1, 0.010544348), (2, 0.83034927), (3, 0.011357046)]"
176,176,2.0,0.48107362,"[(0, 0.03310463), (1, 0.03472058), (2, 0.48107362), (3, 0.45110118)]"
177,177,1.0,0.9152623,"[(0, 0.028057598), (1, 0.9152622), (2, 0.028007828), (3, 0.028672308)]"
178,178,1.0,0.59229994,"[(0, 0.35462305), (1, 0.59229994), (2, 0.026370186), (3, 0.02670686)]"
179,179,1.0,0.4544534,"[(0, 0.26972282), (1, 0.45445338), (2, 0.04280864), (3, 0.23301518)]"
180,180,2.0,0.7793108,"[(0, 0.011469728), (1, 0.011688839), (2, 0.7793108), (3, 0.1975306)]"
181,181,1.0,0.9553275,"[(0, 0.014878414), (1, 0.95532745), (2, 0.014713621), (3, 0.015080517)]"
182,182,1.0,0.94842154,"[(0, 0.017864628), (1, 0.94842154), (2, 0.016952045), (3, 0.016761765)]"
183,183,2.0,0.4949931,"[(0, 0.3219763), (1, 0.014563147), (2, 0.4949931), (3, 0.16846746)]"
184,184,2.0,0.49131644,"[(0, 0.014538609), (1, 0.014244128), (2, 0.49131644), (3, 0.4799009)]"
185,185,2.0,0.48653322,"[(0, 0.019907298), (1, 0.10652634), (2, 0.48653322), (3, 0.38703316)]"
186,186,1.0,0.88769555,"[(0, 0.035823204), (1, 0.88769555), (2, 0.03747752), (3, 0.039003726)]"
187,187,2.0,0.87098217,"[(0, 0.043428734), (1, 0.04172443), (2, 0.87098217), (3, 0.043864634)]"
188,188,1.0,0.48780513,"[(0, 0.15225846), (1, 0.48780516), (2, 0.3362002), (3, 0.023736216)]"
189,189,1.0,0.59428394,"[(0, 0.33218673), (1, 0.59428394), (2, 0.03596763), (3, 0.037561737)]"
190,190,3.0,0.94894236,"[(0, 0.017107634), (1, 0.016932504), (2, 0.017017536), (3, 0.9489423)]"
191,191,3.0,0.94580203,"[(0, 0.018047675), (1, 0.018161079), (2, 0.017989201), (3, 0.94580203)]"
192,192,2.0,0.48529643,"[(0, 0.01758278), (1, 0.017060664), (2, 0.48529646), (3, 0.48006007)]"
193,193,2.0,0.5449441,"[(0, 0.016103042), (1, 0.015836079), (2, 0.5449441), (3, 0.42311683)]"
194,194,1.0,0.9595189,"[(0, 0.013780489), (1, 0.9595189), (2, 0.013452513), (3, 0.013248044)]"
195,195,1.0,0.91163635,"[(0, 0.028510017), (1, 0.91163635), (2, 0.0292037), (3, 0.030649913)]"
196,196,1.0,0.90919876,"[(0, 0.031491842), (1, 0.90919876), (2, 0.03079328), (3, 0.028516173)]"
197,197,1.0,0.6869603,"[(0, 0.26506284), (1, 0.6869603), (2, 0.02355122), (3, 0.024425624)]"
198,198,1.0,0.7845084,"[(0, 0.02831459), (1, 0.7845084), (2, 0.02609093), (3, 0.16108602)]"
199,199,1.0,0.80839133,"[(0, 0.14736615), (1, 0.80839133), (2, 0.02186852), (3, 0.02237404)]"
200,200,1.0,0.9301307,"[(0, 0.022961061), (1, 0.9301308), (2, 0.02375619), (3, 0.02315197)]"
201,201,1.0,0.8916363,"[(0, 0.035940766), (1, 0.8916364), (2, 0.03667003), (3, 0.035752807)]"
202,202,1.0,0.802815,"[(0, 0.035794966), (1, 0.802815), (2, 0.12567034), (3, 0.035719663)]"
203,203,1.0,0.33788854,"[(0, 0.24080089), (1, 0.33788854), (2, 0.22954996), (3, 0.19176061)]"
204,204,1.0,0.7584837,"[(0, 0.20079267), (1, 0.7584837), (2, 0.019761208), (3, 0.020962417)]"
205,205,1.0,0.64347893,"[(0, 0.028781394), (1, 0.64347893), (2, 0.029596051), (3, 0.29814363)]"
206,206,3.0,0.75179964,"[(0, 0.025434893), (1, 0.025449166), (2, 0.19731635), (3, 0.75179964)]"
207,207,1.0,0.60190314,"[(0, 0.042197436), (1, 0.60190314), (2, 0.31028315), (3, 0.04561627)]"
208,208,3.0,0.7428278,"[(0, 0.22458285), (1, 0.01649609), (2, 0.016093329), (3, 0.7428278)]"
209,209,3.0,0.7282877,"[(0, 0.019531673), (1, 0.020385558), (2, 0.23179506), (3, 0.7282877)]"
210,210,3.0,0.93638295,"[(0, 0.020885738), (1, 0.021584751), (2, 0.02114651), (3, 0.936383)]"
211,211,3.0,0.7971541,"[(0, 0.017881855), (1, 0.020111244), (2, 0.16485278), (3, 0.7971541)]"
212,212,3.0,0.80367273,"[(0, 0.017777978), (1, 0.016748251), (2, 0.16180106), (3, 0.80367273)]"
213,213,3.0,0.76724315,"[(0, 0.012618691), (1, 0.06917204), (2, 0.15096611), (3, 0.76724315)]"
214,214,3.0,0.77223706,"[(0, 0.027782818), (1, 0.16918279), (2, 0.03079729), (3, 0.77223706)]"
215,215,3.0,0.7068626,"[(0, 0.021290649), (1, 0.019595917), (2, 0.25225085), (3, 0.7068626)]"
216,216,3.0,0.84431773,"[(0, 0.11358911), (1, 0.021072), (2, 0.02102112), (3, 0.84431773)]"
217,217,3.0,0.75243086,"[(0, 0.2158576), (1, 0.015841702), (2, 0.01586983), (3, 0.75243086)]"
218,218,3.0,0.9406186,"[(0, 0.019247392), (1, 0.020214748), (2, 0.019919258), (3, 0.9406186)]"
219,219,3.0,0.7987604,"[(0, 0.026280357), (1, 0.028222522), (2, 0.1467367), (3, 0.7987604)]"
220,220,3.0,0.93584853,"[(0, 0.020953242), (1, 0.021227647), (2, 0.021970605), (3, 0.93584853)]"
221,221,3.0,0.7278962,"[(0, 0.036906), (1, 0.035807453), (2, 0.1993903), (3, 0.7278962)]"
222,222,3.0,0.94525164,"[(0, 0.018102968), (1, 0.018044155), (2, 0.018601239), (3, 0.94525164)]"
223,223,3.0,0.93571484,"[(0, 0.020848094), (1, 0.021202946), (2, 0.022234166), (3, 0.9357148)]"
224,224,3.0,0.9363578,"[(0, 0.020964203), (1, 0.020972949), (2, 0.021705076), (3, 0.93635774)]"
225,225,2.0,0.70925033,"[(0, 0.027870553), (1, 0.23479015), (2, 0.70925033), (3, 0.028088957)]"
226,226,1.0,0.55496514,"[(0, 0.03156596), (1, 0.55496514), (2, 0.20697217), (3, 0.20649676)]"
227,227,2.0,0.8839554,"[(0, 0.012766764), (1, 0.090167046), (2, 0.88395536), (3, 0.013110799)]"
228,228,3.0,0.9015849,"[(0, 0.03207835), (1, 0.03274363), (2, 0.03359311), (3, 0.9015849)]"
229,229,3.0,0.6094044,"[(0, 0.23163491), (1, 0.017025135), (2, 0.14193559), (3, 0.6094044)]"
230,230,2.0,0.64624995,"[(0, 0.055713575), (1, 0.24433987), (2, 0.64624995), (3, 0.053696595)]"
231,231,3.0,0.8879195,"[(0, 0.080009505), (1, 0.016015477), (2, 0.016055478), (3, 0.88791955)]"
232,232,1.0,0.8905669,"[(0, 0.03603531), (1, 0.8905669), (2, 0.036452617), (3, 0.036945157)]"
233,233,1.0,0.42266768,"[(0, 0.031948444), (1, 0.42266768), (2, 0.16827802), (3, 0.3771059)]"
234,234,1.0,0.69646543,"[(0, 0.019303061), (1, 0.69646543), (2, 0.020658819), (3, 0.26357266)]"
235,235,3.0,0.48928854,"[(0, 0.031262446), (1, 0.031745676), (2, 0.44770333), (3, 0.48928854)]"
236,236,3.0,0.52863896,"[(0, 0.03260789), (1, 0.34073868), (2, 0.09801444), (3, 0.52863896)]"
237,237,1.0,0.90593374,"[(0, 0.031340234), (1, 0.90593374), (2, 0.031378776), (3, 0.03134727)]"
