,문서 번호,가장 비중이 높은 토픽,가장 높은 토픽의 비중,각 토픽의 비중
0,0,3.0,0.8766213,"[(0, 0.013007953), (1, 0.011185189), (2, 0.09918556), (3, 0.8766213)]"
1,1,3.0,0.4570509,"[(0, 0.31945887), (1, 0.02116743), (2, 0.20232284), (3, 0.4570509)]"
2,2,1.0,0.63255554,"[(0, 0.071908206), (1, 0.63255554), (2, 0.19646162), (3, 0.09907463)]"
3,3,2.0,0.9702096,"[(2, 0.97020954), (3, 0.010067223)]"
4,4,1.0,0.58626324,"[(0, 0.018567378), (1, 0.58626324), (2, 0.1325217), (3, 0.2626477)]"
5,5,1.0,0.5348429,"[(0, 0.012868686), (1, 0.5348429), (2, 0.29408985), (3, 0.1581985)]"
6,6,3.0,0.60282236,"[(0, 0.013157511), (1, 0.014088814), (2, 0.3699313), (3, 0.60282236)]"
7,7,2.0,0.64351386,"[(0, 0.015669188), (1, 0.015982984), (2, 0.64351386), (3, 0.32483402)]"
8,8,0.0,0.7499941,"[(0, 0.7499941), (1, 0.08333511), (2, 0.08333536), (3, 0.08333544)]"
9,9,3.0,0.94963765,"[(0, 0.01667853), (1, 0.016789654), (2, 0.016894238), (3, 0.9496376)]"
10,10,2.0,0.7144084,"[(0, 0.020991547), (1, 0.24347208), (2, 0.7144084), (3, 0.021128006)]"
11,11,3.0,0.56910264,"[(0, 0.3340626), (1, 0.080991834), (2, 0.015842933), (3, 0.56910264)]"
12,12,2.0,0.94587415,"[(0, 0.018016724), (1, 0.018038504), (2, 0.9458741), (3, 0.018070675)]"
13,13,2.0,0.9604298,"[(0, 0.013158723), (1, 0.013204735), (2, 0.9604297), (3, 0.013206831)]"
14,14,0.0,0.43150443,"[(0, 0.43150446), (1, 0.18726781), (2, 0.014707497), (3, 0.3665203)]"
15,15,0.0,0.8124956,"[(0, 0.8124956), (1, 0.06250133), (2, 0.06250154), (3, 0.06250158)]"
16,16,3.0,0.52333266,"[(0, 0.015825653), (1, 0.38857517), (2, 0.072266534), (3, 0.52333266)]"
17,17,0.0,0.5324304,"[(0, 0.5324304), (1, 0.024553467), (2, 0.42028773), (3, 0.022728432)]"
18,18,0.0,0.57524,"[(0, 0.57524), (1, 0.19083323), (2, 0.023494454), (3, 0.21043234)]"
19,19,2.0,0.3847059,"[(0, 0.18203817), (1, 0.17093417), (2, 0.3847059), (3, 0.26232177)]"
20,20,3.0,0.5413454,"[(0, 0.10917977), (1, 0.28426713), (2, 0.06520767), (3, 0.5413454)]"
21,21,0.0,0.874999,"[(0, 0.874999), (1, 0.041666966), (2, 0.04166707), (3, 0.041666996)]"
22,22,2.0,0.41664127,"[(0, 0.08333699), (1, 0.08872947), (2, 0.41664127), (3, 0.41129225)]"
23,23,0.0,0.9597313,"[(0, 0.95973134), (1, 0.013414174), (2, 0.013390999), (3, 0.01346349)]"
24,24,0.0,0.9136895,"[(0, 0.9136895), (1, 0.028600352), (2, 0.028140597), (3, 0.029569587)]"
25,25,1.0,0.3709238,"[(0, 0.08627433), (1, 0.3709238), (2, 0.3683044), (3, 0.17449749)]"
26,26,2.0,0.7889622,"[(0, 0.011892713), (1, 0.011894719), (2, 0.7889622), (3, 0.18725044)]"
27,27,0.0,0.82735896,"[(0, 0.82735896), (1, 0.021244297), (2, 0.12926662), (3, 0.022130137)]"
28,28,2.0,0.82579786,"[(0, 0.010766343), (1, 0.15290204), (2, 0.82579786), (3, 0.010533713)]"
29,29,2.0,0.5950768,"[(0, 0.016959725), (1, 0.371154), (2, 0.5950768), (3, 0.016809432)]"
30,30,2.0,0.6784551,"[(0, 0.022388931), (1, 0.022261932), (2, 0.6784551), (3, 0.276894)]"
31,31,3.0,0.5582513,"[(0, 0.010792021), (1, 0.010113163), (2, 0.42084348), (3, 0.5582513)]"
32,32,1.0,0.65103674,"[(0, 0.018140068), (1, 0.65103674), (2, 0.15901312), (3, 0.17181005)]"
33,33,3.0,0.5796431,"[(0, 0.40295058), (3, 0.5796431)]"
34,34,3.0,0.93231153,"[(0, 0.05295577), (3, 0.93231153)]"
35,35,2.0,0.5060652,"[(0, 0.013271832), (1, 0.013324859), (2, 0.5060652), (3, 0.46733806)]"
36,36,3.0,0.7825865,"[(0, 0.1541195), (1, 0.031842913), (2, 0.031450994), (3, 0.7825865)]"
37,37,3.0,0.92975646,"[(0, 0.05506563), (3, 0.92975646)]"
38,38,0.0,0.59802014,"[(0, 0.59802014), (1, 0.01640609), (2, 0.016111061), (3, 0.3694627)]"
39,39,3.0,0.53716683,"[(0, 0.09858741), (1, 0.010514207), (2, 0.35373154), (3, 0.53716683)]"
40,40,3.0,0.7601672,"[(0, 0.029761247), (1, 0.028948456), (2, 0.18112311), (3, 0.7601672)]"
41,41,2.0,0.9285383,"[(0, 0.023385216), (1, 0.023664467), (2, 0.9285383), (3, 0.024411982)]"
42,42,2.0,0.8116439,"[(0, 0.06250277), (1, 0.06334302), (2, 0.8116439), (3, 0.062510334)]"
43,43,3.0,0.45147198,"[(0, 0.023371883), (1, 0.33986485), (2, 0.18529133), (3, 0.45147198)]"
44,44,2.0,0.5004503,"[(0, 0.028870238), (1, 0.03538265), (2, 0.5004503), (3, 0.43529683)]"
45,45,1.0,0.69972193,"[(0, 0.1147775), (1, 0.69972193), (2, 0.16133302), (3, 0.024167543)]"
46,46,3.0,0.9098836,"[(0, 0.030179406), (1, 0.030877076), (2, 0.029059853), (3, 0.9098836)]"
47,47,2.0,0.5667683,"[(0, 0.3301423), (1, 0.050001483), (2, 0.5667683), (3, 0.053087942)]"
48,48,1.0,0.8148939,"[(0, 0.014424134), (1, 0.8148939), (2, 0.014879416), (3, 0.15580255)]"
49,49,0.0,0.8193407,"[(0, 0.8193407), (1, 0.021978682), (2, 0.13732456), (3, 0.021356089)]"
50,50,1.0,0.4724823,"[(0, 0.17218265), (1, 0.4724823), (2, 0.023161225), (3, 0.33217382)]"
51,51,3.0,0.5121647,"[(0, 0.021610407), (1, 0.28034514), (2, 0.18587975), (3, 0.5121647)]"
52,52,3.0,0.6319764,"[(0, 0.016884843), (1, 0.33384326), (2, 0.017295461), (3, 0.6319764)]"
53,53,2.0,0.7072774,"[(0, 0.012827568), (1, 0.012705557), (2, 0.7072774), (3, 0.26718947)]"
54,54,0.0,0.4673176,"[(0, 0.46731758), (1, 0.021267334), (2, 0.25932333), (3, 0.2520918)]"
55,55,3.0,0.86532825,"[(0, 0.04546247), (1, 0.045496713), (2, 0.04371256), (3, 0.86532825)]"
56,56,2.0,0.7961674,"[(0, 0.018292528), (1, 0.018238146), (2, 0.7961674), (3, 0.16730192)]"
57,57,1.0,0.9318166,"[(0, 0.022727944), (1, 0.9318165), (2, 0.02272776), (3, 0.02272781)]"
58,58,2.0,0.36012223,"[(0, 0.016644327), (1, 0.28147316), (2, 0.36012223), (3, 0.34176028)]"
59,59,2.0,0.6462978,"[(0, 0.11322391), (1, 0.025679462), (2, 0.6462978), (3, 0.21479884)]"
60,60,0.0,0.86808276,"[(0, 0.8680828), (1, 0.043488864), (2, 0.04316696), (3, 0.045261335)]"
61,61,3.0,0.5504214,"[(0, 0.04291592), (1, 0.042685803), (2, 0.36397684), (3, 0.5504214)]"
62,62,2.0,0.9409871,"[(0, 0.019240296), (1, 0.019478207), (2, 0.94098705), (3, 0.020294428)]"
63,63,3.0,0.4836183,"[(0, 0.23305644), (1, 0.25071537), (2, 0.03260989), (3, 0.48361832)]"
64,64,2.0,0.87419975,"[(0, 0.041667413), (1, 0.041917037), (2, 0.8741998), (3, 0.04221575)]"
65,65,2.0,0.5520589,"[(0, 0.31933868), (1, 0.107340604), (2, 0.5520589), (3, 0.021261804)]"
66,66,0.0,0.6063418,"[(0, 0.6063418), (1, 0.31921324), (2, 0.036404725), (3, 0.038040213)]"
67,67,0.0,0.45269567,"[(0, 0.45269564), (1, 0.11817155), (2, 0.31571528), (3, 0.113417536)]"
68,68,2.0,0.79751706,"[(0, 0.013466482), (1, 0.013197988), (2, 0.79751706), (3, 0.17581846)]"
69,69,2.0,0.4732998,"[(0, 0.27764013), (1, 0.025304418), (2, 0.4732998), (3, 0.22375569)]"
70,70,2.0,0.84803927,"[(2, 0.84803927), (3, 0.13243257)]"
71,71,0.0,0.86915606,"[(0, 0.86915606), (1, 0.018374387), (2, 0.092762016), (3, 0.019707527)]"
72,72,0.0,0.95965797,"[(0, 0.95965797), (1, 0.013986724), (2, 0.013163798), (3, 0.013191556)]"
73,73,2.0,0.79758483,"[(0, 0.015633661), (1, 0.016075667), (2, 0.79758483), (3, 0.17070578)]"
74,74,2.0,0.94116175,"[(0, 0.019263165), (1, 0.016798558), (2, 0.94116175), (3, 0.022776509)]"
75,75,2.0,0.6431833,"[(0, 0.014330229), (1, 0.013915928), (2, 0.6431833), (3, 0.3285706)]"
76,76,2.0,0.56181115,"[(0, 0.20033395), (1, 0.012704504), (2, 0.56181115), (3, 0.22515039)]"
77,77,2.0,0.9526361,"[(0, 0.015888872), (1, 0.015849665), (2, 0.95263606), (3, 0.01562543)]"
78,78,2.0,0.8572338,"[(0, 0.10886065), (1, 0.017140603), (2, 0.8572338), (3, 0.016764909)]"
79,79,2.0,0.7128295,"[(0, 0.014998536), (1, 0.1860273), (2, 0.7128295), (3, 0.08614471)]"
80,80,3.0,0.61164945,"[(0, 0.027850883), (1, 0.028868454), (2, 0.3316312), (3, 0.61164945)]"
81,81,3.0,0.93001485,"[(0, 0.02295897), (1, 0.023108361), (2, 0.023917865), (3, 0.9300148)]"
82,82,2.0,0.9734102,"[(2, 0.97341025)]"
83,83,2.0,0.9427112,"[(0, 0.018818188), (1, 0.02003664), (2, 0.9427112), (3, 0.018434057)]"
84,84,2.0,0.6338867,"[(0, 0.017871289), (1, 0.018454777), (2, 0.6338867), (3, 0.32978728)]"
85,85,0.0,0.25,"[(0, 0.25), (1, 0.25), (2, 0.25), (3, 0.25)]"
86,86,0.0,0.6460185,"[(0, 0.6460185), (1, 0.050001632), (2, 0.24980001), (3, 0.05417983)]"
87,87,0.0,0.40266448,"[(0, 0.40266448), (1, 0.2602549), (2, 0.035947375), (3, 0.30113325)]"
88,88,0.0,0.9489703,"[(0, 0.9489703), (1, 0.01678192), (2, 0.016698923), (3, 0.017548839)]"
89,89,0.0,0.930731,"[(0, 0.930731), (1, 0.02309081), (2, 0.02342237), (3, 0.022755787)]"
90,90,3.0,0.5828296,"[(0, 0.035861183), (1, 0.03621841), (2, 0.34509087), (3, 0.5828296)]"
91,91,0.0,0.9578832,"[(0, 0.9578832), (1, 0.01399857), (2, 0.014064239), (3, 0.01405402)]"
92,92,2.0,0.70977163,"[(0, 0.22753842), (1, 0.031438954), (2, 0.70977163), (3, 0.031250965)]"
93,93,2.0,0.95251894,"[(0, 0.015684113), (1, 0.016027216), (2, 0.95251894), (3, 0.015769716)]"
94,94,2.0,0.780323,"[(0, 0.12442225), (1, 0.080432765), (2, 0.780323), (3, 0.014821994)]"
95,95,0.0,0.9652661,"[(0, 0.96526617), (1, 0.011441835), (2, 0.011448249), (3, 0.011843785)]"
96,96,3.0,0.6577337,"[(0, 0.17434786), (1, 0.028562315), (2, 0.13935618), (3, 0.6577337)]"
97,97,3.0,0.37820297,"[(0, 0.22564667), (1, 0.031284265), (2, 0.36486608), (3, 0.37820297)]"
98,98,1.0,0.71553946,"[(0, 0.01956361), (1, 0.71553946), (2, 0.24494146), (3, 0.019955482)]"
99,99,0.0,0.62903464,"[(0, 0.62903464), (1, 0.033874325), (2, 0.034058787), (3, 0.3030323)]"
100,100,3.0,0.97382945,"[(3, 0.9738294)]"
101,101,3.0,0.40695006,"[(0, 0.33925557), (1, 0.021087494), (2, 0.23270689), (3, 0.40695006)]"
102,102,3.0,0.692525,"[(0, 0.025624722), (1, 0.025535967), (2, 0.2563143), (3, 0.692525)]"
103,103,1.0,0.6447433,"[(0, 0.2249544), (1, 0.6447433), (2, 0.013402766), (3, 0.11689953)]"
104,104,3.0,0.73829997,"[(0, 0.012153303), (1, 0.01212718), (2, 0.23741958), (3, 0.73829997)]"
105,105,1.0,0.902403,"[(0, 0.032538187), (1, 0.902403), (2, 0.03146317), (3, 0.033595644)]"
106,106,2.0,0.7134998,"[(0, 0.10370958), (1, 0.09023182), (2, 0.7134998), (3, 0.09255887)]"
107,107,0.0,0.5895897,"[(0, 0.5895897), (1, 0.26340362), (2, 0.011635307), (3, 0.13537133)]"
108,108,1.0,0.84515464,"[(0, 0.05436019), (1, 0.84515464), (2, 0.050292075), (3, 0.05019309)]"
109,109,2.0,0.87485063,"[(0, 0.041688967), (1, 0.04179271), (2, 0.8748506), (3, 0.041667733)]"
110,110,3.0,0.5209548,"[(0, 0.028536282), (1, 0.03133011), (2, 0.41917884), (3, 0.5209548)]"
111,111,0.0,0.7206188,"[(0, 0.7206188), (1, 0.020857427), (2, 0.020843334), (3, 0.23768045)]"
112,112,2.0,0.45660064,"[(0, 0.045771293), (1, 0.049629908), (2, 0.4566006), (3, 0.4479982)]"
113,113,2.0,0.9317607,"[(0, 0.022729868), (1, 0.022767687), (2, 0.9317607), (3, 0.02274172)]"
114,114,2.0,0.38309082,"[(0, 0.019309364), (1, 0.25203422), (2, 0.38309082), (3, 0.3455656)]"
115,115,0.0,0.806916,"[(0, 0.806916), (1, 0.013590031), (2, 0.013553764), (3, 0.16594023)]"
116,116,2.0,0.75784594,"[(0, 0.031480435), (1, 0.17942218), (2, 0.75784594), (3, 0.031251494)]"
117,117,0.0,0.64754176,"[(0, 0.64754176), (1, 0.25122732), (2, 0.05038128), (3, 0.050849628)]"
118,118,2.0,0.43510488,"[(0, 0.08333585), (1, 0.0833348), (2, 0.43510485), (3, 0.3982245)]"
119,119,0.0,0.74154687,"[(0, 0.74154687), (1, 0.010548581), (2, 0.23730797), (3, 0.010596608)]"
120,120,0.0,0.5103731,"[(0, 0.5103731), (1, 0.030396888), (2, 0.43072048), (3, 0.028509494)]"
121,121,3.0,0.9655252,"[(0, 0.011398172), (1, 0.011446499), (2, 0.011630169), (3, 0.9655252)]"
122,122,3.0,0.6230153,"[(0, 0.112951785), (1, 0.24478818), (2, 0.019244762), (3, 0.6230153)]"
123,123,3.0,0.93088216,"[(0, 0.054808818), (3, 0.93088216)]"
124,124,3.0,0.97833705,"[(3, 0.9783371)]"
125,125,3.0,0.9734098,"[(3, 0.97340983)]"
126,126,2.0,0.53264374,"[(0, 0.041670375), (1, 0.04219575), (2, 0.53264374), (3, 0.3834901)]"
127,127,1.0,0.7602197,"[(0, 0.031695735), (1, 0.7602197), (2, 0.033359297), (3, 0.17472532)]"
128,128,2.0,0.5514965,"[(0, 0.033455927), (1, 0.38343042), (2, 0.5514965), (3, 0.031617165)]"
129,129,2.0,0.57750493,"[(0, 0.017996214), (1, 0.016799606), (2, 0.57750493), (3, 0.38769925)]"
130,130,2.0,0.9474315,"[(0, 0.018588355), (1, 0.017246503), (2, 0.94743156), (3, 0.016733572)]"
131,131,0.0,0.5515126,"[(0, 0.5515126), (1, 0.050580375), (2, 0.05003432), (3, 0.34787273)]"
132,132,1.0,0.85172224,"[(0, 0.02170605), (1, 0.85172224), (2, 0.022337874), (3, 0.10423383)]"
133,133,1.0,0.6224709,"[(0, 0.12500136), (1, 0.6224709), (2, 0.12699558), (3, 0.1255322)]"
134,134,1.0,0.48340803,"[(0, 0.45194617), (1, 0.48340803), (2, 0.03171764), (3, 0.032928158)]"
135,135,0.0,0.92348796,"[(0, 0.92348796), (1, 0.025661182), (2, 0.025098559), (3, 0.025752267)]"
136,136,2.0,0.4351041,"[(0, 0.08333584), (1, 0.083334796), (2, 0.4351041), (3, 0.39822525)]"
137,137,2.0,0.43368664,"[(0, 0.05012403), (1, 0.28839472), (2, 0.43368664), (3, 0.22779465)]"
138,138,2.0,0.43513405,"[(0, 0.08333584), (1, 0.083334796), (2, 0.43513405), (3, 0.39819533)]"
139,139,2.0,0.80431885,"[(0, 0.06606892), (1, 0.063070394), (2, 0.80431885), (3, 0.06654182)]"
140,140,2.0,0.43504846,"[(0, 0.08333585), (1, 0.0833348), (2, 0.43504843), (3, 0.39828095)]"
141,141,3.0,0.5573441,"[(0, 0.048611253), (1, 0.04305455), (2, 0.35099015), (3, 0.5573441)]"
142,142,2.0,0.3263329,"[(0, 0.06250317), (1, 0.3124417), (2, 0.3263329), (3, 0.29872227)]"
143,143,2.0,0.43510473,"[(0, 0.08333584), (1, 0.083334796), (2, 0.4351047), (3, 0.39822465)]"
144,144,2.0,0.416671,"[(0, 0.083337694), (1, 0.083336346), (2, 0.416671), (3, 0.41665497)]"
145,145,2.0,0.6249931,"[(0, 0.12500271), (1, 0.1250019), (2, 0.6249931), (3, 0.12500235)]"
146,146,2.0,0.41685173,"[(0, 0.08334259), (1, 0.41646537), (2, 0.41685173), (3, 0.08334034)]"
147,147,2.0,0.5151923,"[(0, 0.38246688), (1, 0.051199794), (2, 0.5151923), (3, 0.051141094)]"
148,148,2.0,0.624993,"[(0, 0.12500271), (1, 0.1250019), (2, 0.624993), (3, 0.12500234)]"
149,149,3.0,0.5333458,"[(0, 0.06254644), (1, 0.06250141), (2, 0.34160632), (3, 0.5333458)]"
150,150,2.0,0.5623418,"[(0, 0.06250422), (1, 0.06250283), (2, 0.5623418), (3, 0.31265113)]"
151,151,3.0,0.5339889,"[(0, 0.041670617), (1, 0.04409325), (2, 0.3802472), (3, 0.5339889)]"
152,152,3.0,0.74606127,"[(0, 0.083926976), (1, 0.08667797), (2, 0.08333385), (3, 0.74606127)]"
153,153,3.0,0.48456436,"[(0, 0.04184727), (1, 0.041668747), (2, 0.43191957), (3, 0.4845644)]"
154,154,2.0,0.4752286,"[(0, 0.050005913), (1, 0.2497634), (2, 0.47522864), (3, 0.22500205)]"
155,155,2.0,0.6751274,"[(0, 0.053641073), (1, 0.05000461), (2, 0.6751274), (3, 0.22122689)]"
156,156,2.0,0.5624259,"[(0, 0.062505394), (1, 0.06644559), (2, 0.5624259), (3, 0.30862308)]"
157,157,2.0,0.4166412,"[(0, 0.08333697), (1, 0.088656954), (2, 0.4166412), (3, 0.41136488)]"
158,158,2.0,0.41672722,"[(0, 0.41659465), (1, 0.08333913), (2, 0.41672722), (3, 0.083338976)]"
159,159,1.0,0.55807173,"[(0, 0.06360205), (1, 0.55807173), (2, 0.31581563), (3, 0.06251058)]"
160,160,0.0,0.6067679,"[(0, 0.6067679), (1, 0.035856124), (2, 0.321252), (3, 0.036123984)]"
161,161,3.0,0.62498724,"[(0, 0.12500556), (1, 0.12500373), (2, 0.12500352), (3, 0.62498724)]"
162,162,1.0,0.9316623,"[(0, 0.022742115), (1, 0.9316623), (2, 0.022837577), (3, 0.02275797)]"
163,163,1.0,0.7862448,"[(0, 0.030871127), (1, 0.7862448), (2, 0.029156791), (3, 0.15372723)]"
164,164,0.0,0.63508487,"[(0, 0.63508487), (1, 0.025442347), (2, 0.31347212), (3, 0.026000673)]"
165,165,1.0,0.8578361,"[(0, 0.096024536), (1, 0.8578361), (2, 0.02296345), (3, 0.02317589)]"
166,166,1.0,0.6314699,"[(0, 0.1712737), (1, 0.6314699), (2, 0.029377371), (3, 0.167879)]"
167,167,0.0,0.8480498,"[(0, 0.8480498), (1, 0.051416047), (2, 0.050001662), (3, 0.05053247)]"
168,168,2.0,0.5970631,"[(0, 0.3466054), (1, 0.029110868), (2, 0.5970631), (3, 0.027220642)]"
169,169,1.0,0.7644972,"[(0, 0.03257339), (1, 0.7644972), (2, 0.17151), (3, 0.031419426)]"
170,170,1.0,0.68278533,"[(0, 0.0434586), (1, 0.68278533), (2, 0.0418824), (3, 0.23187363)]"
171,171,0.0,0.7892835,"[(0, 0.7892835), (1, 0.15958522), (2, 0.025628185), (3, 0.025503078)]"
172,172,1.0,0.5034936,"[(0, 0.41094837), (1, 0.5034936), (2, 0.043289363), (3, 0.04226872)]"
173,173,1.0,0.61346495,"[(0, 0.32890663), (1, 0.61346495), (2, 0.028005451), (3, 0.029622993)]"
174,174,0.0,0.7347586,"[(0, 0.7347586), (1, 0.03142276), (2, 0.03125147), (3, 0.20256718)]"
175,175,3.0,0.5131655,"[(0, 0.020464864), (1, 0.28130955), (2, 0.18506013), (3, 0.5131655)]"
176,176,1.0,0.81161845,"[(0, 0.027224058), (1, 0.81161845), (2, 0.025097271), (3, 0.13606024)]"
177,177,1.0,0.6602753,"[(0, 0.01977179), (1, 0.6602753), (2, 0.02008852), (3, 0.2998644)]"
178,178,3.0,0.6865566,"[(0, 0.02516673), (1, 0.2626529), (2, 0.025623754), (3, 0.6865566)]"
179,179,0.0,0.64965546,"[(0, 0.64965546), (1, 0.29904628), (2, 0.025989842), (3, 0.025308441)]"
180,180,0.0,0.56784,"[(0, 0.56784), (1, 0.33116135), (2, 0.050001793), (3, 0.0509969)]"
181,181,1.0,0.57267773,"[(0, 0.37119028), (1, 0.57267773), (2, 0.028279532), (3, 0.02785251)]"
182,182,1.0,0.80577725,"[(0, 0.06448789), (1, 0.80577725), (2, 0.063935556), (3, 0.0657993)]"
183,183,1.0,0.90478563,"[(0, 0.031648125), (1, 0.90478563), (2, 0.031326886), (3, 0.0322394)]"
184,184,1.0,0.94211173,"[(0, 0.019268874), (1, 0.94211173), (2, 0.019272467), (3, 0.019346943)]"
185,185,1.0,0.8115017,"[(0, 0.0295568), (1, 0.8115017), (2, 0.025364071), (3, 0.13357745)]"
186,186,2.0,0.5624886,"[(0, 0.3090818), (1, 0.065131485), (2, 0.5624886), (3, 0.06329809)]"
187,187,3.0,0.512648,"[(0, 0.37568626), (1, 0.02559448), (2, 0.08607133), (3, 0.512648)]"
188,188,1.0,0.7606141,"[(0, 0.020068917), (1, 0.7606141), (2, 0.19973609), (3, 0.01958087)]"
189,189,3.0,0.43124712,"[(0, 0.027871966), (1, 0.26990068), (2, 0.27098024), (3, 0.43124712)]"
190,190,0.0,0.45045638,"[(0, 0.45045635), (1, 0.050784167), (2, 0.05136108), (3, 0.4473984)]"
191,191,0.0,0.59939504,"[(0, 0.59939504), (1, 0.031573445), (2, 0.031440202), (3, 0.3375913)]"
192,192,1.0,0.8924749,"[(0, 0.035945512), (1, 0.89247483), (2, 0.035715103), (3, 0.035864554)]"
193,193,0.0,0.86512315,"[(0, 0.8651231), (1, 0.043342862), (2, 0.04407811), (3, 0.04745595)]"
194,194,3.0,0.5838461,"[(0, 0.025630638), (1, 0.36549792), (2, 0.025025332), (3, 0.5838461)]"
195,195,1.0,0.8481379,"[(0, 0.050185382), (1, 0.8481379), (2, 0.051198773), (3, 0.050477933)]"
196,196,1.0,0.89117575,"[(0, 0.036222454), (1, 0.8911757), (2, 0.03596898), (3, 0.036632884)]"
197,197,1.0,0.74425775,"[(0, 0.031485647), (1, 0.74425775), (2, 0.19268258), (3, 0.031574015)]"
198,198,0.0,0.8051504,"[(0, 0.8051504), (1, 0.027873226), (2, 0.1390524), (3, 0.027923975)]"
199,199,0.0,0.51587856,"[(0, 0.51587856), (1, 0.16692445), (2, 0.14548421), (3, 0.17171282)]"
200,200,3.0,0.84694076,"[(0, 0.113555506), (1, 0.02001112), (2, 0.019492615), (3, 0.84694076)]"
201,201,0.0,0.8701068,"[(0, 0.8701069), (1, 0.04325676), (2, 0.04247894), (3, 0.04415741)]"
202,202,2.0,0.4492327,"[(0, 0.051115025), (1, 0.4480993), (2, 0.44923267), (3, 0.05155304)]"
203,203,0.0,0.62512565,"[(0, 0.62512565), (1, 0.032827456), (2, 0.16827016), (3, 0.17377675)]"
204,204,3.0,0.5899579,"[(0, 0.064369865), (1, 0.2820226), (2, 0.06364967), (3, 0.5899579)]"
205,205,1.0,0.65033567,"[(0, 0.24920109), (1, 0.65033567), (2, 0.050002772), (3, 0.050460488)]"
206,206,1.0,0.6840568,"[(0, 0.04278172), (1, 0.6840568), (2, 0.041667745), (3, 0.23149371)]"
207,207,2.0,0.7368324,"[(0, 0.08853322), (1, 0.08416469), (2, 0.7368324), (3, 0.09046976)]"
208,208,1.0,0.90423286,"[(0, 0.031645026), (1, 0.90423286), (2, 0.031747896), (3, 0.032374192)]"
209,209,0.0,0.5749271,"[(0, 0.5749271), (1, 0.06467565), (2, 0.29493046), (3, 0.06546681)]"
210,210,2.0,0.43668818,"[(0, 0.14541832), (1, 0.37561235), (2, 0.43668818), (3, 0.042281196)]"
211,211,3.0,0.38040134,"[(0, 0.28844863), (1, 0.021342784), (2, 0.30980727), (3, 0.38040134)]"
212,212,1.0,0.65897924,"[(0, 0.03311332), (1, 0.65897924), (2, 0.2761501), (3, 0.03175734)]"
213,213,3.0,0.74957895,"[(0, 0.08375043), (1, 0.08333529), (2, 0.08333536), (3, 0.74957895)]"
214,214,0.0,0.5942249,"[(0, 0.5942249), (1, 0.03526776), (2, 0.33762455), (3, 0.032882877)]"
215,215,0.0,0.61570454,"[(0, 0.61570454), (1, 0.31177765), (2, 0.036370315), (3, 0.036147468)]"
216,216,3.0,0.6077896,"[(0, 0.12708822), (1, 0.14012118), (2, 0.12500101), (3, 0.6077896)]"
217,217,0.0,0.849724,"[(0, 0.849724), (1, 0.050001353), (2, 0.05027314), (3, 0.05000152)]"
218,218,1.0,0.80169785,"[(0, 0.0637135), (1, 0.80169785), (2, 0.06754676), (3, 0.06704192)]"
219,219,0.0,0.68856204,"[(0, 0.68856204), (1, 0.04241825), (2, 0.22574492), (3, 0.043274775)]"
220,220,1.0,0.92084795,"[(0, 0.026168918), (1, 0.92084795), (2, 0.026449766), (3, 0.026533375)]"
221,221,2.0,0.5046745,"[(0, 0.038908295), (1, 0.037683044), (2, 0.5046745), (3, 0.41873413)]"
222,222,0.0,0.7518678,"[(0, 0.7518678), (1, 0.038353838), (2, 0.036717735), (3, 0.17306069)]"
223,223,3.0,0.5027946,"[(0, 0.420404), (1, 0.040331442), (2, 0.03646997), (3, 0.5027946)]"
224,224,1.0,0.5656825,"[(0, 0.020895412), (1, 0.5656825), (2, 0.39211828), (3, 0.021303847)]"
225,225,2.0,0.57504165,"[(0, 0.13890415), (1, 0.25510398), (2, 0.57504165), (3, 0.03095021)]"
226,226,2.0,0.5057983,"[(0, 0.22500184), (1, 0.029573318), (2, 0.5057983), (3, 0.23962654)]"
227,227,1.0,0.6286536,"[(0, 0.0698889), (1, 0.6286536), (2, 0.23894793), (3, 0.06250963)]"
228,228,1.0,0.78232723,"[(0, 0.025480986), (1, 0.78232723), (2, 0.16653587), (3, 0.025655879)]"
229,229,1.0,0.6998461,"[(0, 0.2257241), (1, 0.6998461), (2, 0.035929635), (3, 0.03850017)]"
230,230,1.0,0.46380344,"[(0, 0.45990962), (1, 0.46380344), (2, 0.038232457), (3, 0.03805449)]"
231,231,3.0,0.5047239,"[(0, 0.01874692), (1, 0.45908755), (2, 0.017441621), (3, 0.5047239)]"
232,232,1.0,0.53062576,"[(0, 0.050007373), (1, 0.53062576), (2, 0.06270159), (3, 0.35666525)]"
233,233,3.0,0.5097881,"[(0, 0.4434609), (1, 0.02399783), (2, 0.022753172), (3, 0.5097881)]"
234,234,3.0,0.41834223,"[(0, 0.20727426), (1, 0.34611624), (2, 0.028267222), (3, 0.41834223)]"
235,235,1.0,0.78440034,"[(0, 0.025800088), (1, 0.78440034), (2, 0.16159226), (3, 0.028207377)]"
236,236,1.0,0.50704175,"[(0, 0.18933497), (1, 0.50704175), (2, 0.02230071), (3, 0.2813225)]"
237,237,1.0,0.61413944,"[(0, 0.28144148), (1, 0.61413944), (2, 0.05268287), (3, 0.051736243)]"
238,238,1.0,0.8375773,"[(0, 0.022994246), (1, 0.8375773), (2, 0.023286587), (3, 0.1161419)]"
239,239,1.0,0.73614585,"[(0, 0.20089635), (1, 0.73614585), (2, 0.03163223), (3, 0.031325623)]"
240,240,2.0,0.52663094,"[(0, 0.025294006), (1, 0.42523575), (2, 0.52663094), (3, 0.022839325)]"
